x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.454545454545454544e-02,9.915483356357921875e+13,1.955638585578397750e+15,1.001262919059301800e+16,2.879092140865470000e+16,6.115350274204652800e+16,1.084936286806605280e+17,1.712982039317017280e+17,2.495672278852485120e+17,3.430708373629904000e+17,4.515004033282110720e+17,5.745550325699110400e+17,7.119869485191302400e+17,8.636195407717496320e+17,1.029347455646811520e+18,1.209125810464074752e+18,1.402953930288252672e+18,1.610857491047292928e+18,1.832871607054672128e+18,2.069026304165992448e+18,2.319335008839544320e+18,2.583786140355625472e+18,2.862337568762693120e+18,3.154913536496216576e+18,3.461403584181555712e+18,3.781663029159075840e+18,4.115514588837725184e+18,4.462750800242722304e+18,4.823136949859507200e+18,5.196414287215208448e+18,5.582303348206152704e+18,5.980507258757492736e+18,6.390714926009071616e+18,6.812604053524807680e+18,7.245843939964987392e+18,7.690098038251416576e+18,8.145026265456070656e+18,8.610287063313947648e+18,9.085539216137585664e+18,9.570443437609529344e+18,1.006466374095506637e+19,1.056786860875523686e+19,1.107973197947545190e+19,1.159993406791004365e+19,1.212816203637885133e+19,1.266411053280995123e+19,1.320748211092098867e+19,1.375798754665815245e+19,1.431534606393293619e+19,1.487928548156004147e+19,1.544954229217998438e+19
1.515151515151515194e-02,1.399519483021774062e+14,2.529707354579855000e+15,1.225255765726894000e+16,3.394965119574138000e+16,7.025105972727370400e+16,1.222505520748131040e+17,1.901792548853769600e+17,2.738460405642878720e+17,3.728886489081392640e+17,4.869133502700840960e+17,6.155700423584043520e+17,7.585874238479818240e+17,9.157823262862464000e+17,1.087052729438421120e+18,1.272361589903371776e+18,1.471716788884863744e+18,1.685150870349735424e+18,1.912702829343977216e+18,2.154403102481609472e+18,2.410262128919360512e+18,2.680262353798233600e+18,2.964353273076862976e+18,3.262449001837709312e+18,3.574427830498960384e+18,3.900133272120577536e+18,4.239376169865158144e+18,4.591937508195179008e+18,4.957571643902660608e+18,5.336009738143994880e+18,5.726963226122266624e+18,6.130127206644352000e+18,6.545183670201807872e+18,6.971804512645760000e+18,7.409654303233885184e+18,7.858392792055772160e+18,8.317677153694976000e+18,8.787163972401300480e+18,9.266510979805392896e+18,9.755378559940149248e+18,1.025343103854467482e+19,1.076033777471146598e+19,1.127577407320723251e+19,1.179942193548887450e+19,1.233097066673184973e+19,1.287011735522563277e+19,1.341656723937341440e+19,1.397003397633718886e+19,1.453023982514900787e+19,1.509691575590485402e+19,1.566980149549607322e+19
1.484848484848484869e-02,1.178149359283640781e+14,2.224755493365332000e+15,1.107854892975728200e+16,3.126944659676358400e+16,6.555277010392880800e+16,1.151764309075979040e+17,1.805009204127288000e+17,2.614307124641603200e+17,3.576691709319947520e+17,4.688643364739896320e+17,5.946899259789176320e+17,7.348857095799097600e+17,8.892712467546417920e+17,1.057742451270751744e+18,1.240258103575861248e+18,1.436821672017864192e+18,1.647462227381899264e+18,1.872216854498164224e+18,2.111115860490751488e+18,2.364171280371604992e+18,2.631368659936209920e+18,2.912661796397101568e+18,3.207969976137109504e+18,3.517177211322438656e+18,3.840133000536363008e+18,4.176654193408604672e+18,4.526527606221882368e+18,4.889513103217036288e+18,5.265346920626378752e+18,5.653745064565594112e+18,6.054406659059811328e+18,6.467017157041914880e+18,6.891251356058119168e+18,7.326776182764463104e+18,7.773253227223766016e+18,8.230341020548731904e+18,8.697697058486257664e+18,9.174979579858504704e+18,9.661849112993961984e+18,1.015796980589980058e+19,1.066301055734850355e+19,1.117664596659266970e+19,1.169855711932922675e+19,1.222843222699855053e+19,1.276596713567083110e+19,1.331086571975113318e+19,1.386284017460891034e+19,1.442161122106737869e+19,1.498690823351673446e+19,1.555846930227355034e+19
1.545454545454545518e-02,1.662016911928725938e+14,2.875011706305580000e+15,1.354469974280419200e+16,3.684615941658746400e+16,7.526603973800217600e+16,1.297354464155239680e+17,2.003535831820102080e+17,2.868339618088248000e+17,3.887500739453345280e+17,5.056681364689601920e+17,6.372159028399310080e+17,7.831124463485931520e+17,9.431730068503205120e+17,1.117298440869279744e+18,1.305456391757880064e+18,1.507659412030324992e+18,1.723943581901401600e+18,1.954349730157284608e+18,2.198908256103498752e+18,2.457627785931366912e+18,2.730487427080083456e+18,3.017432138846127104e+18,3.318370645454718976e+18,3.633175320308827648e+18,3.961683524122807808e+18,4.303699956358878208e+18,4.658999661164691456e+18,5.027331406054791168e+18,5.408421219212800000e+18,5.801975927958554624e+18,6.207686586818083840e+18,6.625231719817039872e+18,7.054280329494891520e+18,7.494494646155677696e+18,7.945532606370569216e+18,8.407050060894773248e+18,8.878702719931251712e+18,9.360147848863852544e+18,9.851045730828126208e+18,1.035106091429124506e+19,1.085986326456380416e+19,1.137712883816581530e+19,1.190254059844743987e+19,1.243578898999442842e+19,1.297657238825911910e+19,1.352459743964616704e+19,1.407957930601744589e+19,1.464124182631252173e+19,1.520931760674573517e+19,1.578354804985967411e+19
1.515151515151515194e-02,1.399519483021773125e+14,2.529707354579851500e+15,1.225255765726892000e+16,3.394965119574135200e+16,7.025105972727362400e+16,1.222505520748129280e+17,1.901792548853767040e+17,2.738460405642875840e+17,3.728886489081388160e+17,4.869133502700832640e+17,6.155700423584032000e+17,7.585874238479808000e+17,9.157823262862453760e+17,1.087052729438420096e+18,1.272361589903370240e+18,1.471716788884861440e+18,1.685150870349732352e+18,1.912702829343973120e+18,2.154403102481607424e+18,2.410262128919358464e+18,2.680262353798230528e+18,2.964353273076859392e+18,3.262449001837705216e+18,3.574427830498955776e+18,3.900133272120572416e+18,4.239376169865151488e+18,4.591937508195172352e+18,4.957571643902652416e+18,5.336009738143986688e+18,5.726963226122260480e+18,6.130127206644345856e+18,6.545183670201794560e+18,6.971804512645749760e+18,7.409654303233870848e+18,7.858392792055758848e+18,8.317677153694961664e+18,8.787163972401291264e+18,9.266510979805380608e+18,9.755378559940128768e+18,1.025343103854466458e+19,1.076033777471145370e+19,1.127577407320722022e+19,1.179942193548885606e+19,1.233097066673183539e+19,1.287011735522561434e+19,1.341656723937338982e+19,1.397003397633717043e+19,1.453023982514897510e+19,1.509691575590482534e+19,1.566980149549604864e+19
1.575757575757575843e-02,1.973130256313515312e+14,3.265710376223540000e+15,1.496583050184720800e+16,3.997446655601968800e+16,8.061619268046552000e+16,1.376512897819696800e+17,2.110449105164682560e+17,3.004157772750363520e+17,4.052747403075707520e+17,5.251498361807080320e+17,6.596484508702572800e+17,8.084815394271983360e+17,9.714639169923518720e+17,1.148500136761038848e+18,1.339563034437102848e+18,1.544670079170389248e+18,1.763860933788202496e+18,1.997178167226128384e+18,2.244651959132003072e+18,2.506288892699838976e+18,2.782064490741245440e+18,3.071918933634640896e+18,3.375755331108661760e+18,3.693439942572280320e+18,4.024803809792206848e+18,4.369645353017707008e+18,4.727733570414070784e+18,5.098811561980875776e+18,5.482600169101363200e+18,5.878801578557937664e+18,6.287102785915635712e+18,6.707178849021041664e+18,7.138695889625530368e+18,7.581313821423528960e+18,8.034688797536008192e+18,8.498475380892422144e+18,8.972328448078579712e+18,9.455904841833986048e+18,9.948864790139316224e+18,1.045087311123145318e+19,1.096160022430183014e+19,1.148072298536735949e+19,1.200792536707042714e+19,1.254289900013107610e+19,1.308534359296168960e+19,1.363496724465081958e+19,1.419148666519166157e+19,1.475462731551782093e+19,1.532412347864273510e+19,1.589971827200127386e+19
1.545454545454545518e-02,1.662016911928723125e+14,2.875011706305578000e+15,1.354469974280417400e+16,3.684615941658742400e+16,7.526603973800212800e+16,1.297354464155237600e+17,2.003535831820100160e+17,2.868339618088243840e+17,3.887500739453340800e+17,5.056681364689596800e+17,6.372159028399297280e+17,7.831124463485920000e+17,9.431730068503201280e+17,1.117298440869278208e+18,1.305456391757878272e+18,1.507659412030323456e+18,1.723943581901400064e+18,1.954349730157280512e+18,2.198908256103495424e+18,2.457627785931363840e+18,2.730487427080081920e+18,3.017432138846124544e+18,3.318370645454712832e+18,3.633175320308824064e+18,3.961683524122804736e+18,4.303699956358873088e+18,4.658999661164684288e+18,5.027331406054782976e+18,5.408421219212790784e+18,5.801975927958549504e+18,6.207686586818078720e+18,6.625231719817024512e+18,7.054280329494879232e+18,7.494494646155661312e+18,7.945532606370557952e+18,8.407050060894766080e+18,8.878702719931240448e+18,9.360147848863836160e+18,9.851045730828111872e+18,1.035106091429123277e+19,1.085986326456378778e+19,1.137712883816580506e+19,1.190254059844743168e+19,1.243578898999441613e+19,1.297657238825909453e+19,1.352459743964614246e+19,1.407957930601741517e+19,1.464124182631248896e+19,1.520931760674570240e+19,1.578354804985965363e+19
1.606060606060605994e-02,2.341671514098202500e+14,3.707422823124545500e+15,1.652766655511497600e+16,4.335097227503598400e+16,8.632083404731502400e+16,1.460189883924736640e+17,2.222748743589950720e+17,3.146133391265594880e+17,4.224844319649122560e+17,5.453800375133941760e+17,6.828890500379993600e+17,8.347158710888291840e+17,1.000676085275797504e+18,1.180678768320834048e+18,1.374702446204630784e+18,1.582769734859096064e+18,1.804923907937756928e+18,2.041209162893853952e+18,2.291655261312237568e+18,2.556266500245453824e+18,2.835014561102278656e+18,3.127834596409303040e+18,3.434623873926544896e+18,3.755242340664175104e+18,4.089514553350401536e+18,4.437232519506428416e+18,4.798159088725954560e+18,5.172031619067438080e+18,5.558565715543049216e+18,5.957458896215658496e+18,6.368394087518062592e+18,6.791042885816113152e+18,7.225068548814063616e+18,7.670128699897914368e+18,8.125877742461582336e+18,8.591968990941455360e+18,9.068056531732843520e+18,9.553796831199700992e+18,1.004885011025680179e+19,1.055288150599453901e+19,1.106556204090554368e+19,1.158656941974154650e+19,1.211558867308959334e+19,1.265231266556338586e+19,1.319644248517170176e+19,1.374768772903344333e+19,1.430576669921383219e+19,1.487040652109974938e+19,1.544134319543801856e+19,1.601832159394683290e+19
1.575757575757575843e-02,1.973130256313514375e+14,3.265710376223540500e+15,1.496583050184719800e+16,3.997446655601969600e+16,8.061619268046555200e+16,1.376512897819697280e+17,2.110449105164681920e+17,3.004157772750366720e+17,4.052747403075706240e+17,5.251498361807076480e+17,6.596484508702570240e+17,8.084815394271978240e+17,9.714639169923521280e+17,1.148500136761038464e+18,1.339563034437102848e+18,1.544670079170389504e+18,1.763860933788200448e+18,1.997178167226127104e+18,2.244651959132002304e+18,2.506288892699838464e+18,2.782064490741244416e+18,3.071918933634640384e+18,3.375755331108660736e+18,3.693439942572281344e+18,4.024803809792206336e+18,4.369645353017707520e+18,4.727733570414070784e+18,5.098811561980871680e+18,5.482600169101363200e+18,5.878801578557934592e+18,6.287102785915633664e+18,6.707178849021034496e+18,7.138695889625524224e+18,7.581313821423523840e+18,8.034688797536005120e+18,8.498475380892420096e+18,8.972328448078585856e+18,9.455904841833986048e+18,9.948864790139314176e+18,1.045087311123145318e+19,1.096160022430183219e+19,1.148072298536735539e+19,1.200792536707041894e+19,1.254289900013106381e+19,1.308534359296168960e+19,1.363496724465080934e+19,1.419148666519165338e+19,1.475462731551781274e+19,1.532412347864273715e+19,1.589971827200127181e+19
1.636363636363636492e-02,2.778000103004685000e+14,4.206403713292429500e+15,1.824283755444084400e+16,4.699301343980189600e+16,9.240012978560288000e+16,1.548601865202322560e+17,2.340657464101085120e+17,3.294490495497569280e+17,4.404014201927667200e+17,5.663807728891783040e+17,7.069594817137882880e+17,8.618370132524175360e+17,1.030830939220940800e+18,1.213855686317882624e+18,1.410895958307067648e+18,1.621979730788696576e+18,1.847153896856028416e+18,2.086464151900560640e+18,2.339939624506544128e+18,2.607582069170497024e+18,2.889359059333969408e+18,3.185200464257954304e+18,3.494997478702565888e+18,3.818603537752802304e+18,4.155836547824094208e+18,4.506481972479168000e+18,4.870296413487604736e+18,5.247011416576524288e+18,5.636337305262813184e+18,6.037966905336150016e+18,6.451579068560245760e+18,6.876841939028436992e+18,7.313415931431216128e+18,7.760956409159552000e+18,8.219116063297169408e+18,8.687547002475414528e+18,9.165902569337150464e+18,9.653838902811969536e+18,1.015101626718338662e+19,1.065710016951573504e+19,1.117176228677119795e+19,1.169468122315635507e+19,1.222554311709489152e+19,1.276404211587351142e+19,1.330988073455687066e+19,1.386277011428860928e+19,1.442243019363947930e+19,1.498858980526556570e+19,1.556098670881931469e+19,1.613936756982818202e+19
1.606060606060605994e-02,2.341671514098204062e+14,3.707422823124546000e+15,1.652766655511497000e+16,4.335097227503600800e+16,8.632083404731507200e+16,1.460189883924736960e+17,2.222748743589951040e+17,3.146133391265595520e+17,4.224844319649123200e+17,5.453800375133939840e+17,6.828890500379992320e+17,8.347158710888293120e+17,1.000676085275797248e+18,1.180678768320833024e+18,1.374702446204631552e+18,1.582769734859095808e+18,1.804923907937755392e+18,2.041209162893854208e+18,2.291655261312235776e+18,2.556266500245453312e+18,2.835014561102276608e+18,3.127834596409302528e+18,3.434623873926543360e+18,3.755242340664173568e+18,4.089514553350401536e+18,4.437232519506427904e+18,4.798159088725951488e+18,5.172031619067439104e+18,5.558565715543049216e+18,5.957458896215655424e+18,6.368394087518062592e+18,6.791042885816111104e+18,7.225068548814063616e+18,7.670128699897910272e+18,8.125877742461580288e+18,8.591968990941456384e+18,9.068056531732844544e+18,9.553796831199705088e+18,1.004885011025679770e+19,1.055288150599454515e+19,1.106556204090555392e+19,1.158656941974154240e+19,1.211558867308959130e+19,1.265231266556338176e+19,1.319644248517170381e+19,1.374768772903343718e+19,1.430576669921383424e+19,1.487040652109975142e+19,1.544134319543801651e+19,1.601832159394682470e+19
1.666666666666666644e-02,3.294282497534058750e+14,4.769604882835148000e+15,2.012493909753968400e+16,5.091889633794402400e+16,9.887511265459329600e+16,1.641972730513597760e+17,2.464404336347244800e+17,3.449458589763265920e+17,4.590484606693646720e+17,5.881745160385573120e+17,7.318819425100892160e+17,8.898669399274735360e+17,1.061950304233352064e+18,1.248052640663226624e+18,1.448165305032654592e+18,1.662321826129346816e+18,1.890572704055884288e+18,2.132964981732240640e+18,2.389526922828579840e+18,2.660257469477053952e+18,2.945119810891852800e+18,3.244038271401377792e+18,3.556897738472770560e+18,3.883544934941455872e+18,4.223790952772045312e+18,4.577414582920551936e+18,4.944166083681712128e+18,5.323771122325573632e+18,5.715934700387582976e+18,6.120344932615274496e+18,6.536676595325294592e+18,6.964594394153046016e+18,7.403755926173375488e+18,7.853814329160183808e+18,8.314420623033181184e+18,8.785225756684172288e+18,9.265882378464466944e+18,9.756046351485962240e+18,1.025537803617782579e+19,1.076354336272696525e+19,1.128021471546973184e+19,1.180507165025537843e+19,1.233780146445961421e+19,1.287809963782449152e+19,1.342567016073564774e+19,1.398022576498604237e+19,1.454148807056087450e+19,1.510918766054098534e+19,1.568306409487803802e+19,1.626286587255371571e+19
1.636363636363636492e-02,2.778000103004686562e+14,4.206403713292429000e+15,1.824283755444084400e+16,4.699301343980188800e+16,9.240012978560292800e+16,1.548601865202324160e+17,2.340657464101086720e+17,3.294490495497569280e+17,4.404014201927666560e+17,5.663807728891783680e+17,7.069594817137885440e+17,8.618370132524183040e+17,1.030830939220941440e+18,1.213855686317882624e+18,1.410895958307067648e+18,1.621979730788697344e+18,1.847153896856030208e+18,2.086464151900560384e+18,2.339939624506543616e+18,2.607582069170499584e+18,2.889359059333968384e+18,3.185200464257955328e+18,3.494997478702565376e+18,3.818603537752802304e+18,4.155836547824095744e+18,4.506481972479171072e+18,4.870296413487605760e+18,5.247011416576524288e+18,5.636337305262813184e+18,6.037966905336153088e+18,6.451579068560249856e+18,6.876841939028439040e+18,7.313415931431217152e+18,7.760956409159555072e+18,8.219116063297175552e+18,8.687547002475418624e+18,9.165902569337149440e+18,9.653838902811981824e+18,1.015101626718339072e+19,1.065710016951574528e+19,1.117176228677119795e+19,1.169468122315635302e+19,1.222554311709489562e+19,1.276404211587350733e+19,1.330988073455687270e+19,1.386277011428860518e+19,1.442243019363948339e+19,1.498858980526557184e+19,1.556098670881932083e+19,1.613936756982819635e+19
1.696969696969696795e-02,3.904792591963971875e+14,5.404741809496966000e+15,2.218858662463420000e+16,5.514792807261020000e+16,1.057676973092821760e+17,1.740533868413496960e+17,2.594224783202315200e+17,3.611272635767063040e+17,4.784487900684345600e+17,6.107841786767624960e+17,7.576790415680554240e+17,9.188280253213678080e+17,1.094056402529453568e+18,1.283291780022442240e+18,1.486532623815236608e+18,1.703818187909977600e+18,1.935202544512177664e+18,2.180733912976124416e+18,2.440439442761151488e+18,2.714314980346895360e+18,3.002319044892215296e+18,3.304370148129381376e+18,3.620346632999592448e+18,3.950088309308771840e+18,4.293399291902723072e+18,4.650051573372028928e+18,5.019788976759298048e+18,5.402331229248319488e+18,5.797377974737928192e+18,6.204612603105428480e+18,6.623705819324428288e+18,7.054318909087534080e+18,7.496106681686602752e+18,7.948720087770124288e+18,8.411808521001736192e+18,8.885021819995745280e+18,9.368011991303987200e+18,9.860434676512722944e+18,1.036195038730975642e+19,1.087222553217057178e+19,1.139093325743226470e+19,1.191775412422583910e+19,1.245237664119990272e+19,1.299449767131836621e+19,1.354382272933953536e+19,1.410006618494147584e+19,1.466295138488946278e+19,1.523221070616609178e+19,1.580758555061969306e+19,1.638882629043351142e+19
1.666666666666666644e-02,3.294282497534060625e+14,4.769604882835150000e+15,2.012493909753968400e+16,5.091889633794403200e+16,9.887511265459328000e+16,1.641972730513599040e+17,2.464404336347244800e+17,3.449458589763264640e+17,4.590484606693646720e+17,5.881745160385573120e+17,7.318819425100892160e+17,8.898669399274740480e+17,1.061950304233352576e+18,1.248052640663226112e+18,1.448165305032654080e+18,1.662321826129346816e+18,1.890572704055885312e+18,2.132964981732239872e+18,2.389526922828580352e+18,2.660257469477056512e+18,2.945119810891852288e+18,3.244038271401379328e+18,3.556897738472769536e+18,3.883544934941455872e+18,4.223790952772045824e+18,4.577414582920550912e+18,4.944166083681713152e+18,5.323771122325570560e+18,5.715934700387582976e+18,6.120344932615276544e+18,6.536676595325293568e+18,6.964594394153043968e+18,7.403755926173378560e+18,7.853814329160186880e+18,8.314420623033182208e+18,8.785225756684170240e+18,9.265882378464466944e+18,9.756046351485970432e+18,1.025537803617783398e+19,1.076354336272697754e+19,1.128021471546974003e+19,1.180507165025538458e+19,1.233780146445961830e+19,1.287809963782448742e+19,1.342567016073563750e+19,1.398022576498604851e+19,1.454148807056087654e+19,1.510918766054098739e+19,1.568306409487804006e+19,1.626286587255371162e+19
1.727272727272727293e-02,4.626258523100102500e+14,6.120364684453031000e+15,2.444947005926790800e+16,5.970044692665441600e+16,1.131006939828730880e+17,1.844524208012038720e+17,2.730360571248587520e+17,3.780173020112912640e+17,4.986261221461585280e+17,6.342331068679952640e+17,7.843737976800551680e+17,9.487430418863008000e+17,1.127171852067196032e+18,1.319595651467372288e+18,1.526020455387412480e+18,1.746491391442056448e+18,1.981066045143181056e+18,2.229793619680487680e+18,2.492699883254900224e+18,2.769777289879326208e+18,3.060979393425461248e+18,3.366218619656653824e+18,3.685366527161894912e+18,4.018255811843661312e+18,4.364683450578736128e+18,4.724414515040020480e+18,5.097186305391596544e+18,5.482712551833846784e+18,5.880687509998703616e+18,6.290789836161751040e+18,6.712686173060909056e+18,7.146034409753565184e+18,7.590486602082436096e+18,8.045691556222035968e+18,8.511297088278834176e+18,8.986951979463784448e+18,9.472307650057615360e+18,9.967019577085501440e+18,1.047074848093381837e+19,1.098316130553640550e+19,1.150393201556301619e+19,1.203274223249804698e+19,1.256928172976936550e+19,1.311324880529303347e+19,1.366435054801752064e+19,1.422230301333265818e+19,1.478683132058616832e+19,1.535766968444184576e+19,1.593456139042765210e+19,1.651725872376052736e+19
1.696969696969696795e-02,3.904792591963972500e+14,5.404741809496972000e+15,2.218858662463419600e+16,5.514792807261020800e+16,1.057676973092821600e+17,1.740533868413497920e+17,2.594224783202313920e+17,3.611272635767062400e+17,4.784487900684345600e+17,6.107841786767628800e+17,7.576790415680554240e+17,9.188280253213675520e+17,1.094056402529453312e+18,1.283291780022442240e+18,1.486532623815235840e+18,1.703818187909978112e+18,1.935202544512177408e+18,2.180733912976124928e+18,2.440439442761149440e+18,2.714314980346894848e+18,3.002319044892213760e+18,3.304370148129380864e+18,3.620346632999590912e+18,3.950088309308771328e+18,4.293399291902721024e+18,4.650051573372029952e+18,5.019788976759298048e+18,5.402331229248319488e+18,5.797377974737923072e+18,6.204612603105427456e+18,6.623705819324423168e+18,7.054318909087534080e+18,7.496106681686595584e+18,7.948720087770124288e+18,8.411808521001737216e+18,8.885021819995747328e+18,9.368011991303991296e+18,9.860434676512718848e+18,1.036195038730975642e+19,1.087222553217057178e+19,1.139093325743227085e+19,1.191775412422584320e+19,1.245237664119989862e+19,1.299449767131836826e+19,1.354382272933953331e+19,1.410006618494147994e+19,1.466295138488945664e+19,1.523221070616608973e+19,1.580758555061969306e+19,1.638882629043350528e+19
1.757575757575757444e-02,5.478262342837457500e+14,6.925934134461447000e+15,2.692440892402722400e+16,6.459785148019301600e+16,1.208978206414860320e+17,1.954190246470594560e+17,2.873059790856046400e+17,3.956405514291511680e+17,5.196046433237131520e+17,6.585450770849382400e+17,8.119896362577495040e+17,9.796351583158896640e+17,1.161319665490318336e+18,1.356987200173182208e+18,1.566651743986760960e+18,1.790364420787793408e+18,2.028186245317943552e+18,2.280167189716940288e+18,2.546331355804773376e+18,2.826667494783180288e+18,3.121123890802550272e+18,3.429606604893953024e+18,3.751980169246166528e+18,4.088069965270711296e+18,4.437665673204211712e+18,4.800525324782155776e+18,5.176379614097831936e+18,5.564936222441155584e+18,5.965883991766518784e+18,6.378896841267473408e+18,6.803637365676533760e+18,7.239760085604855808e+18,7.686914342344743936e+18,8.144746844450577408e+18,8.612903882987103232e+18,9.091033238060533760e+18,9.578785802246965248e+18,1.007581694764134195e+19,1.058178766308355482e+19,1.109636548712313037e+19,1.161922526078068326e+19,1.215004972237724672e+19,1.268852996478999552e+19,1.323436577355876762e+19,1.378726586238346240e+19,1.434694802076140544e+19,1.491313918684099174e+19,1.548557545702871450e+19,1.606400204248148173e+19,1.664817318134866739e+19
1.727272727272727293e-02,4.626258523100106250e+14,6.120364684453034000e+15,2.444947005926791200e+16,5.970044692665448000e+16,1.131006939828731040e+17,1.844524208012039680e+17,2.730360571248586880e+17,3.780173020112914560e+17,4.986261221461584640e+17,6.342331068679956480e+17,7.843737976800559360e+17,9.487430418863013120e+17,1.127171852067196416e+18,1.319595651467373056e+18,1.526020455387412736e+18,1.746491391442056704e+18,1.981066045143181824e+18,2.229793619680489728e+18,2.492699883254901760e+18,2.769777289879326208e+18,3.060979393425460736e+18,3.366218619656655360e+18,3.685366527161896960e+18,4.018255811843665920e+18,4.364683450578740736e+18,4.724414515040021504e+18,5.097186305391603712e+18,5.482712551833847808e+18,5.880687509998708736e+18,6.290789836161752064e+18,6.712686173060904960e+18,7.146034409753564160e+18,7.590486602082437120e+18,8.045691556222042112e+18,8.511297088278842368e+18,8.986951979463790592e+18,9.472307650057621504e+18,9.967019577085495296e+18,1.047074848093381632e+19,1.098316130553640960e+19,1.150393201556301824e+19,1.203274223249805312e+19,1.256928172976936960e+19,1.311324880529303552e+19,1.366435054801752678e+19,1.422230301333265818e+19,1.478683132058617446e+19,1.535766968444184166e+19,1.593456139042765824e+19,1.651725872376053146e+19
1.787878787878787942e-02,6.483699626055913750e+14,7.831901596954269000e+15,2.963140762964907600e+16,6.986262825672184800e+16,1.291837134852426720e+17,2.069786062502081920e+17,3.022576825582045440e+17,4.140221227067210880e+17,5.414090077689984640e+17,6.837442919727223040e+17,8.405503861568748800e+17,1.011527937502103040e+18,1.196523249095119360e+18,1.395489769167178496e+18,1.608449837618941696e+18,1.835460669274234112e+18,2.076586597388977152e+18,2.331878125143026176e+18,2.601357384500881920e+18,2.885009100018865152e+18,3.182775972730009600e+18,3.494557415129992192e+18,3.820210689134311936e+18,4.159553661761655808e+18,4.512368560491041280e+18,4.878406261968203776e+18,5.257390775745744896e+18,5.649023687486651392e+18,6.052988405471636480e+18,6.468954113736723456e+18,6.896579378479238144e+18,7.335515385020749824e+18,7.785408803626945536e+18,8.245904296327307264e+18,8.716646685499085824e+18,9.197282809875506176e+18,9.687463095931037696e+18,1.018684287311833907e+19,1.069508346078569677e+19,1.121185305322448077e+19,1.173682742748900352e+19,1.226969049660877210e+19,1.281013472872004813e+19,1.335786145057547264e+19,1.391258105190769869e+19,1.447401310526315315e+19,1.504188641420284314e+19,1.561593900119825408e+19,1.619591804513083392e+19,1.678157977702883942e+19
1.757575757575757444e-02,5.478262342837456250e+14,6.925934134461440000e+15,2.692440892402721600e+16,6.459785148019305600e+16,1.208978206414860160e+17,1.954190246470593600e+17,2.873059790856045760e+17,3.956405514291511040e+17,5.196046433237130880e+17,6.585450770849382400e+17,8.119896362577495040e+17,9.796351583158897920e+17,1.161319665490318080e+18,1.356987200173182464e+18,1.566651743986761216e+18,1.790364420787792640e+18,2.028186245317943808e+18,2.280167189716940288e+18,2.546331355804774912e+18,2.826667494783179776e+18,3.121123890802547712e+18,3.429606604893952000e+18,3.751980169246166528e+18,4.088069965270711296e+18,4.437665673204209664e+18,4.800525324782152704e+18,5.176379614097835008e+18,5.564936222441156608e+18,5.965883991766520832e+18,6.378896841267473408e+18,6.803637365676528640e+18,7.239760085604853760e+18,7.686914342344744960e+18,8.144746844450572288e+18,8.612903882987104256e+18,9.091033238060536832e+18,9.578785802246969344e+18,1.007581694764135014e+19,1.058178766308354867e+19,1.109636548712313651e+19,1.161922526078068736e+19,1.215004972237723853e+19,1.268852996478999347e+19,1.323436577355875942e+19,1.378726586238346445e+19,1.434694802076139930e+19,1.491313918684099379e+19,1.548557545702870426e+19,1.606400204248147763e+19,1.664817318134866330e+19
1.818181818181818094e-02,7.669306826552991250e+14,8.849794294674984000e+15,3.258971060345948000e+16,7.551837766615660800e+16,1.379839356716179200e+17,2.191573315279694400e+17,3.179172310650797440e+17,4.331876549219182080e+17,5.640643319835084800e+17,7.098553758283545600e+17,8.700802763711546880e+17,1.044445334464110720e+18,1.232806401829111552e+18,1.435127099136006656e+18,1.651438488381503232e+18,1.881803940054470912e+18,2.126290967249378816e+18,2.384950342562629120e+18,2.657801906050170880e+18,2.944826018386097152e+18,3.245959475408862720e+18,3.561094752619273216e+18,3.890081596383404032e+18,4.232730160528649216e+18,4.588815066600176640e+18,4.958079925212099584e+18,5.340241987921756160e+18,5.734996703501749248e+18,6.142022032172249088e+18,6.560982430292875264e+18,6.991532460350524416e+18,7.433320010584314880e+18,7.885989128438845440e+18,8.349182484790743040e+18,8.822543493541036032e+18,9.305718115219963904e+18,9.798356374834982912e+18,1.030011362412894003e+19,1.081065157729556480e+19,1.132963914744121958e+19,1.185675310897753498e+19,1.239167860887754342e+19,1.293410954746032333e+19,1.348374884717195469e+19,1.404030862575388467e+19,1.460351028826496410e+19,1.517308455066077594e+19,1.574877140603899699e+19,1.633032004322634342e+19,1.691748872610443674e+19
