x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.818181818181818180e-03,1.414239085206293945e+11,1.348195394520399609e+13,2.065857960281096250e+14,1.287588498964848500e+15,4.785394905558734000e+15,1.286365900113419400e+16,2.787145893908142800e+16,5.195681992835883200e+16,8.686233272161625600e+16,1.338729132504146080e+17,1.938504960638245120e+17,2.673047597319492800e+17,3.544704423585595520e+17,4.553773661931136640e+17,5.699082344026659840e+17,6.978437237249244160e+17,8.388963138282749440e+17,9.927349060033258240e+17,1.159002281445618432e+18,1.337327192746839296e+18,1.527332549678704896e+18,1.728640835237457920e+18,1.940877604830199040e+18,2.163673690641665792e+18,2.396666553150505984e+18,2.639501085985093632e+18,2.891830080795864064e+18,3.153314487736630272e+18,3.423623557615099904e+18,3.702434918130237952e+18,3.989434614400284672e+18,4.284317129798524928e+18,4.586785394432949248e+18,4.896550783604604928e+18,5.213333105964070912e+18,5.536860579960479744e+18,5.866869796935983104e+18,6.203105669459761152e+18,6.545321363964502016e+18,6.893278217286332416e+18,7.246745637227094016e+18,7.605500987706604544e+18,7.969329459433403392e+18,8.338023927291033600e+18,8.711384795819202560e+18,9.089219834276638720e+18,9.471344002816288768e+18,9.857579271297716224e+18,1.024775443221689344e+19,1.064170490916048077e+19
1.515151515151515150e-03,1.312209172694765778e+11,1.278045702081125781e+13,1.986968362070955625e+14,1.250605422958790500e+15,4.679229374390312000e+15,1.263752544196046400e+16,2.747411898497680000e+16,5.134373250758314400e+16,8.599873199908270400e+16,1.327340510604657280e+17,1.924204504281299200e+17,2.655747511126673280e+17,3.524371572925955200e+17,4.530415032479604480e+17,5.672733338112144000e+17,6.949152695513571840e+17,8.356810689019640320e+17,9.892404329985850880e+17,1.155236606442234624e+18,1.333298574292845312e+18,1.523049323837596416e+18,1.724111314004251904e+18,1.936110011136270080e+18,2.158676117836731392e+18,2.391446940440649728e+18,2.634067203981943296e+18,2.886189523273503232e+18,3.147474667066404864e+18,3.417591702296126976e+18,3.696218071470567936e+18,3.983039633819067392e+18,4.277750686480956928e+18,4.580053973226524672e+18,4.889660683132583936e+18,5.206290438975326208e+18,5.529671273950980096e+18,5.859539595077343232e+18,6.195640131862730752e+18,6.537725869293661184e+18,6.885557964730608640e+18,7.238905648819458048e+18,7.597546110977318912e+18,7.961264370373869568e+18,8.329853133599996928e+18,8.703112640399969280e+18,9.080850498951788544e+18,9.462881512226099200e+18,9.849027496948953088e+18,1.023911709664968499e+19,1.063298559020311142e+19
2.121212121212120993e-03,1.540931722551095276e+11,1.433910433856520898e+13,2.161246892594305625e+14,1.332003568593527000e+15,4.912327739855659000e+15,1.313321889231434800e+16,2.834412699867212800e+16,5.268507205230582400e+16,8.788706706829438400e+16,1.352232019170372000e+17,1.955450094524966400e+17,2.693537597579287360e+17,3.568777607563357440e+17,4.581421178277642880e+17,5.730261950483043840e+17,7.013083863421296640e+17,8.426996706138394880e+17,9.968680113195354880e+17,1.163455647127912192e+18,1.342091059351637504e+18,1.532397068417915392e+18,1.733996187206439936e+18,1.946514077261518848e+18,2.169581724421289216e+18,2.402836771608652800e+18,2.645924311826668032e+18,2.898497345753050112e+18,3.160217037912280576e+18,3.430752856372151808e+18,3.709782647634668544e+18,3.996992676437300736e+18,4.292077646175229440e+18,4.594740707097148928e+18,4.904693454506995712e+18,5.221655916640645120e+18,5.545356530793467904e+18,5.875532106051334144e+18,6.211927771228639232e+18,6.554296907089564672e+18,6.902401062467745792e+18,7.256009854416128000e+18,7.614900852965475328e+18,7.978859451428728832e+18,8.347678723454007296e+18,8.721159268210013184e+18,9.099109045192353792e+18,9.481343200182302720e+18,9.867683883882209280e+18,1.025796006470616064e+19,1.065200733713107149e+19
1.818181818181818180e-03,1.414239085206293945e+11,1.348195394520399414e+13,2.065857960281095625e+14,1.287588498964847500e+15,4.785394905558737000e+15,1.286365900113419200e+16,2.787145893908142800e+16,5.195681992835880000e+16,8.686233272161628800e+16,1.338729132504146880e+17,1.938504960638243840e+17,2.673047597319492480e+17,3.544704423585592320e+17,4.553773661931137280e+17,5.699082344026662400e+17,6.978437237249244160e+17,8.388963138282750720e+17,9.927349060033263360e+17,1.159002281445618432e+18,1.337327192746838528e+18,1.527332549678704640e+18,1.728640835237456640e+18,1.940877604830199040e+18,2.163673690641666048e+18,2.396666553150505472e+18,2.639501085985095168e+18,2.891830080795863552e+18,3.153314487736629760e+18,3.423623557615100928e+18,3.702434918130236928e+18,3.989434614400284160e+18,4.284317129798524928e+18,4.586785394432950272e+18,4.896550783604605952e+18,5.213333105964066816e+18,5.536860579960479744e+18,5.866869796935980032e+18,6.203105669459761152e+18,6.545321363964497920e+18,6.893278217286335488e+18,7.246745637227095040e+18,7.605500987706604544e+18,7.969329459433407488e+18,8.338023927291034624e+18,8.711384795819204608e+18,9.089219834276640768e+18,9.471344002816290816e+18,9.857579271297714176e+18,1.024775443221689139e+19,1.064170490916047872e+19
2.424242424242424240e-03,1.695684056934787903e+11,1.536706174476212109e+13,2.274278979251306250e+14,1.384224241120636250e+15,5.060803031610201000e+15,1.344743928838789400e+16,2.889379329473184400e+16,5.353052602140504000e+16,8.907525553543603200e+16,1.367874411160970400e+17,1.975066504694067520e+17,2.717244932242469120e+17,3.596618961185406080e+17,4.613385538034179840e+17,5.766300024928464640e+17,7.053120208601779200e+17,8.470938698442900480e+17,1.001642440502123392e+18,1.168599352243553280e+18,1.347592777922646016e+18,1.538245437883584512e+18,1.740179881418889472e+18,1.953021893742632704e+18,2.176402638707948032e+18,2.409959970163450368e+18,2.653339211379743232e+18,2.906193604322957312e+18,3.168184560903484416e+18,3.438981799871015936e+18,3.718263420169167872e+18,4.005715939907617792e+18,4.301034316311674880e+18,4.603921953592137728e+18,4.914090700850979840e+18,5.231260839634655232e+18,5.555161059689913344e+18,5.885528421274740736e+18,6.222108302639056896e+18,6.564654331766657024e+18,6.912928302010106880e+18,7.266700071764975616e+18,7.625747448774683648e+18,7.989856060012560384e+18,8.358819208351266816e+18,8.732437717407576064e+18,9.110519766053603328e+18,9.492880714126678016e+18,9.879342920861235200e+18,1.026973555751981670e+19,1.066389441562572186e+19
2.121212121212120993e-03,1.540931722551092834e+11,1.433910433856520117e+13,2.161246892594303438e+14,1.332003568593525750e+15,4.912327739855657000e+15,1.313321889231433000e+16,2.834412699867210800e+16,5.268507205230573600e+16,8.788706706829428800e+16,1.352232019170371360e+17,1.955450094524963520e+17,2.693537597579284160e+17,3.568777607563353600e+17,4.581421178277637120e+17,5.730261950483040000e+17,7.013083863421290240e+17,8.426996706138385920e+17,9.968680113195344640e+17,1.163455647127911680e+18,1.342091059351635712e+18,1.532397068417913088e+18,1.733996187206436608e+18,1.946514077261517056e+18,2.169581724421288192e+18,2.402836771608650752e+18,2.645924311826664960e+18,2.898497345753048576e+18,3.160217037912276480e+18,3.430752856372146688e+18,3.709782647634665472e+18,3.996992676437297664e+18,4.292077646175226880e+18,4.594740707097145856e+18,4.904693454506991616e+18,5.221655916640638976e+18,5.545356530793462784e+18,5.875532106051325952e+18,6.211927771228632064e+18,6.554296907089554432e+18,6.902401062467741696e+18,7.256009854416122880e+18,7.614900852965474304e+18,7.978859451428723712e+18,8.347678723453999104e+18,8.721159268210013184e+18,9.099109045192347648e+18,9.481343200182292480e+18,9.867683883882196992e+18,1.025796006470614016e+19,1.065200733713105920e+19
2.727272727272727487e-03,1.882670028585232239e+11,1.658401012620704297e+13,2.406304974438184062e+14,1.444686896277179250e+15,5.231718993950509000e+15,1.380774137449252200e+16,2.952237071943484400e+16,5.449550347040576000e+16,9.042952976211620800e+16,1.385684791302207840e+17,1.997384052382540160e+17,2.744200219766934400e+17,3.628259393011098880e+17,4.649697601297639040e+17,5.807227141466364160e+17,7.098576399594931200e+17,8.520818689137614080e+17,1.007061089073793920e+18,1.174436226622183936e+18,1.353835110655509248e+18,1.544880351948531968e+18,1.747194543551371008e+18,1.960403612399664128e+18,2.184138925046549248e+18,2.418038574945148928e+18,2.661748146645053440e+18,2.914921155732944896e+18,3.177219294563716608e+18,3.448312566018609664e+18,3.727879355140952064e+18,4.015606467180555264e+18,4.311189147013279744e+18,4.614331086643445760e+18,4.924744422774086656e+18,5.242149723992882176e+18,5.566275966105586688e+18,5.896860493970027520e+18,6.233648968457773056e+18,6.576395297652677632e+18,6.924861551936292864e+18,7.278817863123574784e+18,7.638042308254092288e+18,8.002320778996395008e+18,8.371446837883536384e+18,8.745221562772894720e+18,9.123453381024000000e+18,9.505957894927304704e+18,9.892557699906510848e+18,1.028308219696953754e+19,1.067736740080780902e+19
2.424242424242424240e-03,1.695684056934785461e+11,1.536706174476209570e+13,2.274278979251302812e+14,1.384224241120634750e+15,5.060803031610195000e+15,1.344743928838787400e+16,2.889379329473180000e+16,5.353052602140492800e+16,8.907525553543590400e+16,1.367874411160968640e+17,1.975066504694066240e+17,2.717244932242466560e+17,3.596618961185402240e+17,4.613385538034175360e+17,5.766300024928459520e+17,7.053120208601770240e+17,8.470938698442883840e+17,1.001642440502122112e+18,1.168599352243552000e+18,1.347592777922644736e+18,1.538245437883582720e+18,1.740179881418887168e+18,1.953021893742629120e+18,2.176402638707946752e+18,2.409959970163448320e+18,2.653339211379739136e+18,2.906193604322954752e+18,3.168184560903481344e+18,3.438981799871011328e+18,3.718263420169162752e+18,4.005715939907613696e+18,4.301034316311670784e+18,4.603921953592132096e+18,4.914090700850973696e+18,5.231260839634650112e+18,5.555161059689904128e+18,5.885528421274738688e+18,6.222108302639050752e+18,6.564654331766644736e+18,6.912928302010095616e+18,7.266700071764968448e+18,7.625747448774674432e+18,7.989856060012549120e+18,8.358819208351258624e+18,8.732437717407569920e+18,9.110519766053598208e+18,9.492880714126657536e+18,9.879342920861216768e+18,1.026973555751980032e+19,1.066389441562570957e+19
3.030303030303030300e-03,2.106969172208767090e+11,1.801151948519914062e+13,2.558900073415735000e+14,1.513894732950495250e+15,5.426103546128450000e+15,1.421574282854786400e+16,3.023202775443428800e+16,5.558262743614410400e+16,9.195285429023228800e+16,1.405695157518308320e+17,2.022436194525092160e+17,2.774437673847283200e+17,3.663733346917546880e+17,4.690391661694049920e+17,5.853077177663504640e+17,7.149485718445616640e+17,8.576669248339729920e+17,1.013127135699257344e+18,1.180969366544741888e+18,1.360821069528644864e+18,1.552304737776985856e+18,1.755043016355885056e+18,1.968661992553683968e+18,2.192793260667011328e+18,2.427075182648742912e+18,2.671153635466714112e+18,2.924682440734643200e+18,3.187323604353798656e+18,3.458747446812569600e+18,3.738632672928662016e+18,4.026666408871428096e+18,4.322544220996041216e+18,4.625970122937694208e+18,4.936656572806947840e+18,5.254324459963967488e+18,5.578703079878564864e+18,5.909530095429906432e+18,6.246551483287254016e+18,6.589521464500793344e+18,6.938202418973068288e+18,7.292364783993163776e+18,7.651786937454592000e+18,8.016255066726815744e+18,8.385563024406956032e+18,8.759512172350584832e+18,9.137911215478221824e+18,9.520576026891253760e+18,9.907329465818935296e+18,1.029800118986921984e+19,1.069242746298023526e+19
2.727272727272727487e-03,1.882670028585231323e+11,1.658401012620704102e+13,2.406304974438183438e+14,1.444686896277178000e+15,5.231718993950509000e+15,1.380774137449251400e+16,2.952237071943481200e+16,5.449550347040573600e+16,9.042952976211625600e+16,1.385684791302205760e+17,1.997384052382540800e+17,2.744200219766934080e+17,3.628259393011098880e+17,4.649697601297638400e+17,5.807227141466365440e+17,7.098576399594931200e+17,8.520818689137607680e+17,1.007061089073793920e+18,1.174436226622183680e+18,1.353835110655508992e+18,1.544880351948532224e+18,1.747194543551370496e+18,1.960403612399663104e+18,2.184138925046547712e+18,2.418038574945149952e+18,2.661748146645054464e+18,2.914921155732943872e+18,3.177219294563716608e+18,3.448312566018609152e+18,3.727879355140953088e+18,4.015606467180555264e+18,4.311189147013279744e+18,4.614331086643446784e+18,4.924744422774088704e+18,5.242149723992883200e+18,5.566275966105585664e+18,5.896860493970027520e+18,6.233648968457774080e+18,6.576395297652672512e+18,6.924861551936291840e+18,7.278817863123574784e+18,7.638042308254087168e+18,8.002320778996392960e+18,8.371446837883538432e+18,8.745221562772895744e+18,9.123453381023998976e+18,9.505957894927302656e+18,9.892557699906508800e+18,1.028308219696953754e+19,1.067736740080780083e+19
3.333333333333333114e-03,2.374721996957765808e+11,1.967495617269131250e+13,2.733883022404288750e+14,1.592421841040860500e+15,5.645120237927493000e+15,1.467326506289906000e+16,3.102519680951568400e+16,5.679483192309027200e+16,9.364853767814968000e+16,1.427941153112778400e+17,2.050260136457650880e+17,2.807995281094577920e+17,3.703079006537992960e+17,4.735505678670481280e+17,5.903887575231509760e+17,7.205884891618094080e+17,8.638526259810534400e+17,1.019844076717927936e+18,1.188202172003748864e+18,1.368553956222864640e+18,1.560521798329167104e+18,1.763728404671636736e+18,1.977800042160334336e+18,2.202368558272105216e+18,2.437072612590962688e+18,2.681558405780378624e+18,2.935480097966703104e+18,3.198500041744328192e+18,3.470288908710158336e+18,3.750525757146389504e+18,4.038898067931133952e+18,4.335101762734050304e+18,4.638841210662225920e+18,4.949829225041098752e+18,5.267787049732378624e+18,5.592444333469096960e+18,5.923539090563332096e+18,6.260817646643893248e+18,6.604034568574926848e+18,6.952952578248811520e+18,7.307342450456017920e+18,7.666982895470331904e+18,8.031660427332524032e+18,8.401169219068776448e+18,8.775310946248807424e+18,9.153894620383481856e+18,9.536736413696522240e+18,9.923659476790810624e+18,1.031449375067955200e+19,1.070907577457565696e+19
