x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.818181818181818180e-03,1.414239085698463135e+11,1.348195406323183789e+13,2.065858231963858125e+14,1.287590131781368500e+15,4.785435275061977000e+15,1.286419047284433400e+16,2.787584739702136000e+16,5.198221492973829600e+16,8.697374550639249600e+16,1.342654061500355680e+17,1.950095952949162240e+17,2.702699408738056320e+17,3.612105088257070720e+17,4.692650286252270080e+17,5.962615284664796160e+17,7.444896012628829440e+17,9.167087824181557760e+17,1.116105310720917504e+18,1.346209860208686848e+18,1.610790750551320320e+18,1.913736446873810944e+18,2.258938859625148160e+18,2.650185965698763264e+18,3.091069259866802176e+18,3.584908909678465536e+18,4.134697407283397120e+18,4.743061017887084544e+18,5.412237359225246720e+18,6.144066912268000256e+18,6.939996054124844032e+18,7.801089222078447616e+18,8.728047981464061952e+18,9.721235016746997760e+18,1.078070134879696691e+19,1.190621537063568794e+19,1.309729256884180582e+19,1.435322504680622490e+19,1.567311018362441728e+19,1.705587794712070349e+19,1.850031653242178765e+19,2.000509612122398310e+19,2.156879065476972954e+19,2.318989758915024486e+19,2.486685565840696934e+19,2.659806071228466790e+19,2.838187972432762470e+19,3.021666308485140890e+19,3.210075530434137293e+19,3.403250425783598694e+19,3.601026910134639821e+19
1.515151515151515150e-03,1.312209173145851746e+11,1.278045713037335352e+13,1.986968617029899375e+14,1.250606969498526500e+15,4.679267910119617000e+15,1.263803610570089200e+16,2.747835884689851600e+16,5.136838080943161600e+16,8.610728738278078400e+16,1.331177223621161920e+17,1.935566092603950080e+17,2.684880066751723840e+17,3.590722948936648320e+17,4.667360780676790400e+17,5.932979457265533440e+17,7.410370514948176640e+17,9.127027559644704000e+17,1.111472437447014016e+18,1.340869970090806016e+18,1.604659358824372224e+18,1.906727373698181632e+18,2.250966753251731200e+18,2.641168566053426176e+18,3.080929303863315456e+18,3.573575633577379840e+18,4.122107642513560064e+18,4.729159905172525056e+18,5.396978723334492160e+18,6.127413348523801600e+18,6.921918780296170496e+18,7.781567747463554048e+18,8.707069640510827520e+18,9.698794408689080320e+18,1.075679971839610266e+19,1.188085995880264909e+19,1.307049595602437530e+19,1.432500450678112256e+19,1.564348706079431885e+19,1.702487706660528128e+19,1.846796564910323712e+19,1.997142541139793101e+19,2.153383225208469914e+19,2.315368516501340570e+19,2.482942404591417344e+19,2.655944557193099264e+19,2.834211724920586650e+19,3.017578974270065459e+19,3.205880761361780326e+19,3.398951859490990899e+19,3.596628153594669466e+19
2.121212121212120993e-03,1.540931723094780579e+11,1.433910446710938672e+13,2.161247184887185000e+14,1.332005307029368500e+15,4.912370341806640000e+15,1.313377557910176000e+16,2.834869483723137200e+16,5.271136559110281600e+16,8.800190924790073600e+16,1.356262591348816160e+17,1.967315307498020800e+17,2.723809155484574720e+17,3.637429010667210880e+17,4.722596867193347840e+17,5.997704824369606400e+17,7.485772223449310720e+17,9.214514500907846400e+17,1.121589843917532672e+18,1.352531072376276992e+18,1.618048508519752960e+18,1.922032575407913216e+18,2.268374163477409280e+18,2.660857560662003712e+18,3.103068328378787840e+18,3.598318932928599040e+18,4.149592877441447936e+18,4.759506600698797056e+18,5.430287456747629568e+18,6.163765565227825152e+18,6.961377120542776320e+18,7.824176771004478464e+18,8.752856845977702400e+18,9.747771457325162496e+18,1.080896378570329498e+19,1.193619515144524595e+19,1.312897474415729459e+19,1.438658913341427507e+19,1.570813089968666214e+19,1.709252590848613171e+19,1.853855890283135386e+19,2.004489721213317939e+19,2.161011247283116032e+19,2.323270033116900557e+19,2.491109815489810842e+19,2.664370082170535117e+19,2.842887468069992448e+19,3.026496980189710336e+19,3.215033063947109990e+19,3.408330523941620122e+19,3.606225312264248934e+19
1.818181818181818180e-03,1.414239085698462524e+11,1.348195406323183984e+13,2.065858231963857812e+14,1.287590131781370500e+15,4.785435275061978000e+15,1.286419047284433400e+16,2.787584739702135200e+16,5.198221492973827200e+16,8.697374550639249600e+16,1.342654061500356000e+17,1.950095952949161920e+17,2.702699408738056960e+17,3.612105088257067520e+17,4.692650286252268800e+17,5.962615284664796160e+17,7.444896012628829440e+17,9.167087824181552640e+17,1.116105310720918144e+18,1.346209860208687104e+18,1.610790750551319552e+18,1.913736446873810432e+18,2.258938859625148672e+18,2.650185965698762752e+18,3.091069259866803712e+18,3.584908909678462976e+18,4.134697407283399168e+18,4.743061017887083520e+18,5.412237359225245696e+18,6.144066912268001280e+18,6.939996054124844032e+18,7.801089222078447616e+18,8.728047981464056832e+18,9.721235016746997760e+18,1.078070134879696282e+19,1.190621537063568384e+19,1.309729256884179968e+19,1.435322504680622285e+19,1.567311018362441114e+19,1.705587794712069939e+19,1.850031653242178765e+19,2.000509612122399949e+19,2.156879065476971315e+19,2.318989758915025715e+19,2.486685565840695706e+19,2.659806071228466790e+19,2.838187972432763290e+19,3.021666308485143347e+19,3.210075530434136883e+19,3.403250425783599104e+19,3.601026910134639821e+19
2.424242424242424240e-03,1.695684057542104492e+11,1.536706188615813086e+13,2.274279296504903750e+14,1.384226106502196500e+15,5.060848299777267000e+15,1.344802593062487800e+16,2.889857330204266000e+16,5.355787846306761600e+16,8.919412691563632000e+16,1.372028790036600640e+17,1.987252406893301760e+17,2.748239971855271040e+17,3.666728273531838080e+17,4.757237715278568320e+17,6.038289804117570560e+17,7.533046360307754240e+17,9.269361182733876480e+17,1.127932110338285824e+18,1.359840451061544960e+18,1.626440283927379200e+18,1.931624230725359104e+18,2.279281949152203520e+18,2.673193422521342464e+18,3.116937327244030464e+18,3.613817214532390400e+18,4.166806196002172416e+18,4.778509361282825216e+18,5.451142218164023296e+18,6.186522933506242560e+18,6.986075959893284864e+18,7.850844661781233664e+18,8.781510725339765760e+18,9.778418386327250944e+18,1.084160179526612787e+19,1.197081412825537741e+19,1.316555732554267853e+19,1.442511158737031578e+19,1.574856397237800755e+19,1.713483562671482266e+19,1.858270732319768166e+19,2.009084311201067827e+19,2.165781198093697843e+19,2.328210749754515866e+19,2.496216546162841600e+19,2.669637963677520282e+19,2.848311565814217933e+19,3.032072323183172403e+19,3.220754675189766144e+19,3.414193446570878566e+19,3.612224631866661274e+19
2.121212121212120993e-03,1.540931723094778748e+11,1.433910446710937500e+13,2.161247184887182188e+14,1.332005307029368000e+15,4.912370341806635000e+15,1.313377557910175000e+16,2.834869483723133200e+16,5.271136559110275200e+16,8.800190924790065600e+16,1.356262591348815360e+17,1.967315307498016960e+17,2.723809155484572800e+17,3.637429010667207040e+17,4.722596867193341440e+17,5.997704824369596160e+17,7.485772223449300480e+17,9.214514500907832320e+17,1.121589843917532416e+18,1.352531072376275712e+18,1.618048508519750400e+18,1.922032575407912192e+18,2.268374163477408000e+18,2.660857560662000128e+18,3.103068328378788352e+18,3.598318932928594432e+18,4.149592877441443840e+18,4.759506600698790912e+18,5.430287456747624448e+18,6.163765565227820032e+18,6.961377120542772224e+18,7.824176771004467200e+18,8.752856845977695232e+18,9.747771457325158400e+18,1.080896378570328269e+19,1.193619515144523162e+19,1.312897474415727206e+19,1.438658913341425050e+19,1.570813089968664166e+19,1.709252590848612147e+19,1.853855890283134566e+19,2.004489721213316710e+19,2.161011247283114803e+19,2.323270033116899738e+19,2.491109815489807155e+19,2.664370082170531840e+19,2.842887468069989581e+19,3.026496980189708288e+19,3.215033063947108352e+19,3.408330523941620122e+19,3.606225312264246477e+19
2.727272727272727487e-03,1.882670029270392761e+11,1.658401028314117578e+13,2.406305321568381562e+14,1.444688912323437500e+15,5.231767404087754000e+15,1.380836310853152200e+16,2.952739805027757200e+16,5.452408520271932800e+16,9.055306269237726400e+16,1.389981998634758240e+17,2.009939031121378560e+17,2.776026233020389440e+17,3.700040390018919680e+17,4.796614322352660480e+17,6.084416711098140160e+17,7.586770968586796800e+17,9.331687465081054720e+17,1.135138857470723968e+18,1.368145592377996288e+18,1.635974556979173888e+18,1.942520787032369920e+18,2.291672470851000064e+18,2.687204650513118208e+18,3.132688148512449536e+18,3.631416373823426048e+18,4.186350634609010176e+18,4.800083142723053568e+18,5.474815974333100032e+18,6.212353751867684864e+18,7.014107628854863872e+18,7.881108194484664320e+18,8.814025089145991168e+18,9.813191374419251200e+18,1.087863098667583078e+19,1.201008789235968205e+19,1.320705583611937178e+19,1.446880781936183706e+19,1.579442466145985126e+19,1.718282217759725773e+19,1.863277665736992358e+19,2.014294844946632294e+19,2.171190355341937459e+19,2.333813319314230477e+19,2.502007140224853197e+19,2.675611069125051187e+19,2.854461589453712589e+19,3.038393631305134490e+19,3.227241627897352602e+19,3.420840427323919565e+19,3.619026072685101466e+19
2.424242424242424240e-03,1.695684057542102661e+11,1.536706188615810352e+13,2.274279296504900625e+14,1.384226106502194750e+15,5.060848299777260000e+15,1.344802593062485200e+16,2.889857330204262400e+16,5.355787846306753600e+16,8.919412691563622400e+16,1.372028790036598240e+17,1.987252406893297280e+17,2.748239971855267200e+17,3.666728273531832960e+17,4.757237715278560000e+17,6.038289804117559040e+17,7.533046360307750400e+17,9.269361182733863680e+17,1.127932110338284160e+18,1.359840451061543168e+18,1.626440283927377152e+18,1.931624230725357056e+18,2.279281949152201216e+18,2.673193422521340416e+18,3.116937327244025856e+18,3.613817214532385792e+18,4.166806196002166784e+18,4.778509361282819072e+18,5.451142218164015104e+18,6.186522933506234368e+18,6.986075959893274624e+18,7.850844661781228544e+18,8.781510725339756544e+18,9.778418386327242752e+18,1.084160179526611558e+19,1.197081412825536102e+19,1.316555732554264781e+19,1.442511158737029120e+19,1.574856397237797069e+19,1.713483562671480218e+19,1.858270732319766528e+19,2.009084311201065779e+19,2.165781198093694566e+19,2.328210749754514227e+19,2.496216546162837504e+19,2.669637963677517824e+19,2.848311565814214246e+19,3.032072323183167898e+19,3.220754675189762867e+19,3.414193446570874061e+19,3.612224631866657997e+19
3.030303030303030300e-03,2.106969172988574829e+11,1.801151966078544922e+13,2.558900456019608438e+14,1.513896926234445750e+15,5.426155623642616000e+15,1.421640525563342000e+16,3.023734032510180000e+16,5.561262048096801600e+16,9.208171873156089600e+16,1.410155203245680000e+17,2.035410839217335360e+17,2.807206452011532800e+17,3.737407343774383360e+17,4.840773092067792640e+17,6.136137511738362880e+17,7.647004766252874240e+17,9.401559919976550400e+17,1.143217619303128960e+18,1.377454972928414720e+18,1.646660783971204864e+18,1.954732688398726912e+18,2.305557141475858688e+18,2.702903583858225664e+18,3.150333995893195776e+18,3.651130402376872448e+18,4.208240885696045568e+18,4.824243244952451072e+18,5.501324536484941824e+18,6.241274246723324928e+18,7.045488675330215936e+18,7.914984149034909696e+18,8.850416865370254336e+18,9.852107420044331008e+18,1.092006835815318733e+19,1.205403337818359398e+19,1.325348709006279885e+19,1.451769447380631552e+19,1.584572939873318093e+19,1.723650174372477952e+19,1.868878280796217754e+19,2.020122882172465152e+19,2.177240246157402112e+19,2.340079234718243226e+19,2.508483055169112064e+19,2.682290819704492851e+19,2.861338923311810970e+19,3.045462251712855245e+19,3.234495231995444838e+19,3.428272739028878131e+19,3.626630870754942157e+19
2.727272727272727487e-03,1.882670029270393372e+11,1.658401028314116602e+13,2.406305321568380938e+14,1.444688912323437750e+15,5.231767404087751000e+15,1.380836310853152200e+16,2.952739805027758000e+16,5.452408520271935200e+16,9.055306269237726400e+16,1.389981998634758560e+17,2.009939031121377600e+17,2.776026233020389760e+17,3.700040390018919680e+17,4.796614322352656640e+17,6.084416711098141440e+17,7.586770968586796800e+17,9.331687465081052160e+17,1.135138857470723840e+18,1.368145592377996288e+18,1.635974556979173888e+18,1.942520787032370176e+18,2.291672470850998784e+18,2.687204650513118208e+18,3.132688148512446464e+18,3.631416373823426048e+18,4.186350634609010176e+18,4.800083142723047424e+18,5.474815974333095936e+18,6.212353751867679744e+18,7.014107628854861824e+18,7.881108194484665344e+18,8.814025089145995264e+18,9.813191374419247104e+18,1.087863098667582669e+19,1.201008789235968819e+19,1.320705583611935744e+19,1.446880781936183910e+19,1.579442466145984102e+19,1.718282217759725363e+19,1.863277665736991949e+19,2.014294844946632704e+19,2.171190355341934592e+19,2.333813319314230477e+19,2.502007140224852787e+19,2.675611069125052826e+19,2.854461589453713408e+19,3.038393631305132442e+19,3.227241627897352602e+19,3.420840427323918336e+19,3.619026072685100646e+19
3.333333333333333114e-03,2.374721997852215576e+11,1.967495637056216016e+13,2.733883446893821250e+14,1.592424241512585750e+15,5.645176566435286000e+15,1.467397432503811800e+16,3.103083572742669600e+16,5.682643167224554400e+16,9.378344661482548800e+16,1.432585173118448960e+17,2.063707537310972480e+17,2.841823484126631680e+17,3.778875835872515840e+17,4.889765635213855360e+17,6.193510000928657920e+17,7.713813052308221440e+17,9.479052569052674560e+17,1.152176770626457088e+18,1.387778011681898752e+18,1.658509467345188096e+18,1.968271527617984768e+18,2.320948620939856384e+18,2.720303900170744320e+18,3.169889493898198016e+18,3.672974784498587648e+18,4.232493194893698048e+18,4.851006569595746304e+18,5.530685353961189376e+18,6.273302307163378688e+18,7.080237323095958528e+18,7.952490983717989376e+18,8.890704652942589952e+18,9.895185176173762560e+18,1.096593253792540877e+19,1.210266911847705190e+19,1.330486946194858189e+19,1.457178971223757619e+19,1.590249608530733670e+19,1.729589192544365978e+19,1.875074304076208128e+19,2.026570113222774784e+19,2.183932522417314202e+19,2.347010107636478771e+19,2.515645861157573837e+19,2.689678743158740173e+19,2.868945052143873638e+19,3.053279625904656794e+19,3.242516885714629427e+19,3.436491736860205056e+19,3.635040338595229286e+19
