x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
3.030303030303030300e-04,1.103120886971236115e+11,1.130763694871023242e+13,1.818733834783805000e+14,1.171060007599393250e+15,4.452460170856060500e+15,1.219196471525890400e+16,2.700192183399924800e+16,5.232845878599693600e+16,9.444601599805507200e+16,1.670558198281576960e+17,2.990019012186749440e+17,5.446031413398061440e+17,9.950200558019833600e+17,1.788489784666088960e+18,3.117406943953750528e+18,5.230945558514381824e+18,8.432857870359201792e+18,1.307492677417189171e+19,1.954710830832040755e+19,2.826564180523762074e+19,3.966038416310493184e+19,5.416243402454007808e+19,7.219284133586454118e+19,9.415291588949208269e+19,1.204163972389497897e+20,1.513235480228746363e+20,1.871770879424090931e+20,2.282397918724353229e+20,2.747335239108436296e+20,3.268394594374474793e+20,3.846992499594134159e+20,4.484169026656402145e+20,5.180611719641405850e+20,5.936682892750102200e+20,6.752448868648317092e+20,7.627709995345088348e+20,8.562030533559151493e+20,9.554767728398834074e+20,1.060509956762315522e+21,1.171205088488547942e+21,1.287451759281363747e+21,1.409128893093392679e+21,1.536106769093920031e+21,1.668248844020437221e+21,1.805413380708788863e+21,1.947454892140071223e+21,2.094225412306166350e+21,2.245575606360005935e+21,2.401355733065473720e+21,2.561416472647679082e+21
0.000000000000000000e+00,1.100636987482198639e+11,1.128984195653340039e+13,1.816678763865894688e+14,1.170079788531173750e+15,4.449610587379847000e+15,1.218580526111959800e+16,2.699074680975111200e+16,5.230977247900961600e+16,9.441477291605700800e+16,1.670008793982254400e+17,2.989005925082586880e+17,5.444145271854265600e+17,9.946780684471799040e+17,1.787897587552314880e+18,3.116433618380994048e+18,5.229425686274168832e+18,8.430594008725724160e+18,1.307169436533876736e+19,1.954266230373910938e+19,2.825972421034765107e+19,3.965273177153915290e+19,5.415278575436244582e+19,7.218094475327694438e+19,9.413853267264497254e+19,1.203993074762356654e+20,1.513035533484987515e+20,1.871540135870670111e+20,2.282134877528063672e+20,2.747038649043177308e+20,3.268063449941865267e+20,3.846626031979906335e+20,4.483766690855302595e+20,5.180173178916323328e+20,5.936208001410893087e+20,6.751937653958129746e+20,7.627162639196929393e+20,8.561447354418422088e+20,9.554149163880551547e+20,1.060444615796578845e+21,1.171136325749602648e+21,1.287379644798799446e+21,1.409053502880179290e+21,1.536028183964049736e+21,1.668167148527234056e+21,1.805328662199233413e+21,1.947367239918831010e+21,2.094134916902143394e+21,2.245482358887590396e+21,2.401259824672539148e+21,2.561317994042380780e+21
6.060606060606060601e-04,1.129522819995467834e+11,1.149645660608435938e+13,1.840515680798758438e+14,1.181442046693340500e+15,4.482627799167317500e+15,1.225715353428299000e+16,2.712017258218682800e+16,5.252617962196903200e+16,9.477661267364009600e+16,1.676372122586727040e+17,3.000740217445349760e+17,5.465991717645763200e+17,9.986390027919627520e+17,1.794756069981949440e+18,3.127705398137247232e+18,5.247025788262301696e+18,8.456808046185535488e+18,1.310912168605597082e+19,1.959413930038275277e+19,2.832823699052428493e+19,3.974132664538072678e+19,5.426448433605027430e+19,7.231866847186458214e+19,9.430503955266463334e+19,1.205971424085466808e+20,1.515350118175768576e+20,1.874211179530039788e+20,2.285179746556979446e+20,2.750471820962205532e+20,3.271896558382417183e+20,3.850867971423103222e+20,4.488423765696048005e+20,5.185249283363234775e+20,5.941704818819811246e+20,6.757854866252445778e+20,7.633498138937764086e+20,8.568197453790036623e+20,9.561308796325395169e+20,1.061200906943830295e+21,1.171932218531687301e+21,1.288214328609356382e+21,1.409926097882119406e+21,1.536937754772055785e+21,1.669112716493471351e+21,1.806309216356755309e+21,1.948381746655103549e+21,2.095182328446386438e+21,2.246561620701973840e+21,2.402369881839637627e+21,2.562457796740805296e+21
3.030303030303030300e-04,1.103120886971234589e+11,1.130763694871022852e+13,1.818733834783802188e+14,1.171060007599392250e+15,4.452460170856057500e+15,1.219196471525889600e+16,2.700192183399922400e+16,5.232845878599689600e+16,9.444601599805504000e+16,1.670558198281575040e+17,2.990019012186745600e+17,5.446031413398053760e+17,9.950200558019824640e+17,1.788489784666087424e+18,3.117406943953748992e+18,5.230945558514382848e+18,8.432857870359193600e+18,1.307492677417187942e+19,1.954710830832039117e+19,2.826564180523757568e+19,3.966038416310489907e+19,5.416243402454000435e+19,7.219284133586446746e+19,9.415291588949203354e+19,1.204163972389497733e+20,1.513235480228745052e+20,1.871770879424089620e+20,2.282397918724350280e+20,2.747335239108434657e+20,3.268394594374475448e+20,3.846992499594131538e+20,4.484169026656400179e+20,5.180611719641403884e+20,5.936682892750096957e+20,6.752448868648313160e+20,7.627709995345085727e+20,8.562030533559138386e+20,9.554767728398823588e+20,1.060509956762313556e+21,1.171205088488546894e+21,1.287451759281362698e+21,1.409128893093391892e+21,1.536106769093919769e+21,1.668248844020435649e+21,1.805413380708787552e+21,1.947454892140067815e+21,2.094225412306162942e+21,2.245575606360003838e+21,2.401355733065471099e+21,2.561416472647677510e+21
9.090909090909090901e-04,1.171795482292507324e+11,1.179700408559427734e+13,1.875055413496665312e+14,1.197865101755669250e+15,4.530274151207675000e+15,1.236000740694936800e+16,2.730663582652724800e+16,5.283789007945339200e+16,9.529786886846436800e+16,1.685541379950374720e+17,3.017651443215051520e+17,5.497475362132117760e+17,1.004346281676258432e+18,1.804636141648863744e+18,3.143939164544756736e+18,5.272367797017228288e+18,8.494545035311392768e+18,1.316299070741548237e+19,1.966821740721378918e+19,2.842681570291211469e+19,3.986878333764991386e+19,5.442516029792781107e+19,7.251676051893631386e+19,9.454450928279989453e+19,1.208816448470099395e+20,1.518678433942321562e+20,1.878051825106314854e+20,2.289557654283311186e+20,2.755407772209797530e+20,3.277407248711522058e+20,3.856966161471183258e+20,4.495118495648304333e+20,5.192546131637823078e+20,5.949606188599435592e+20,6.766360286446763377e+20,7.642604568904096809e+20,8.577899583584158351e+20,9.571599336363433656e+20,1.062287902522278543e+21,1.173076111433416180e+21,1.289413953515586322e+21,1.411180190104189141e+21,1.538244969901167739e+21,1.670471648043710808e+21,1.807718411479847535e+21,1.949839720031045026e+21,2.096687574470338281e+21,2.248112624096769737e+21,2.403965126826720756e+21,2.564095774901666841e+21
6.060606060606060601e-04,1.129522819995467072e+11,1.149645660608434961e+13,1.840515680798756250e+14,1.181442046693339250e+15,4.482627799167315000e+15,1.225715353428297800e+16,2.712017258218679200e+16,5.252617962196894400e+16,9.477661267364008000e+16,1.676372122586725120e+17,3.000740217445347200e+17,5.465991717645756800e+17,9.986390027919617280e+17,1.794756069981947904e+18,3.127705398137244160e+18,5.247025788262302720e+18,8.456808046185524224e+18,1.310912168605595034e+19,1.959413930038273638e+19,2.832823699052426035e+19,3.974132664538069402e+19,5.426448433605020058e+19,7.231866847186455757e+19,9.430503955266453504e+19,1.205971424085465498e+20,1.515350118175765955e+20,1.874211179530038149e+20,2.285179746556976497e+20,2.750471820962204549e+20,3.271896558382413906e+20,3.850867971423103877e+20,4.488423765696045384e+20,5.185249283363228221e+20,5.941704818819811246e+20,6.757854866252437914e+20,7.633498138937760154e+20,8.568197453790022205e+20,9.561308796325385994e+20,1.061200906943829901e+21,1.171932218531686777e+21,1.288214328609355334e+21,1.409926097882118095e+21,1.536937754772055785e+21,1.669112716493468991e+21,1.806309216356753998e+21,1.948381746655100928e+21,2.095182328446383817e+21,2.246561620701973053e+21,2.402369881839635530e+21,2.562457796740803199e+21
1.212121212121212120e-03,1.232114038609109344e+11,1.222217846239924219e+13,1.923647791939843438e+14,1.220887887231443750e+15,4.596913446065514000e+15,1.250364665312039200e+16,2.756681122659740400e+16,5.327269262273898400e+16,9.602509911779516800e+16,1.698338729459011520e+17,3.041259421378561280e+17,5.541424280426514560e+17,1.012311312642973696e+18,1.818420149629074944e+18,3.166579526802934272e+18,5.307699128220071936e+18,8.547141094406195200e+18,1.323805021986886042e+19,1.977141049316596941e+19,2.856410928015442739e+19,4.004626236177965056e+19,5.464885836723716915e+19,7.279250937134223360e+19,9.487781285221928141e+19,1.212775802797043057e+20,1.523309889304118559e+20,1.883395704123650867e+20,2.295648570827974246e+20,2.762274570297572065e+20,3.285073094094665810e+20,3.865448752155489075e+20,4.504430360574735155e+20,5.202694990637361398e+20,5.960595350899707085e+20,6.778189069112276419e+20,7.655268720402105631e+20,8.591391701062341100e+20,9.585909268154232340e+20,1.063799425254892634e+21,1.174666710820758749e+21,1.291082008608126534e+21,1.412923942040499651e+21,1.540062549200459530e+21,1.672361099109557600e+21,1.809677714424562975e+21,1.951866809965640679e+21,2.098780358427531018e+21,2.250268995766950035e+21,2.406182979291445199e+21,2.566373011548299854e+21
9.090909090909090901e-04,1.171795482292506256e+11,1.179700408559426562e+13,1.875055413496664062e+14,1.197865101755668000e+15,4.530274151207672000e+15,1.236000740694934800e+16,2.730663582652720000e+16,5.283789007945331200e+16,9.529786886846435200e+16,1.685541379950373440e+17,3.017651443215046400e+17,5.497475362132112640e+17,1.004346281676257152e+18,1.804636141648861440e+18,3.143939164544751616e+18,5.272367797017223168e+18,8.494545035311385600e+18,1.316299070741546189e+19,1.966821740721376870e+19,2.842681570291209421e+19,3.986878333764985651e+19,5.442516029792772915e+19,7.251676051893628928e+19,9.454450928279979622e+19,1.208816448470098739e+20,1.518678433942319596e+20,1.878051825106314199e+20,2.289557654283308564e+20,2.755407772209794908e+20,3.277407248711518781e+20,3.856966161471181292e+20,4.495118495648297124e+20,5.192546131637819802e+20,5.949606188599430349e+20,6.766360286446758134e+20,7.642604568904091566e+20,8.577899583584149176e+20,9.571599336363420549e+20,1.062287902522277888e+21,1.173076111433416180e+21,1.289413953515586060e+21,1.411180190104187568e+21,1.538244969901166690e+21,1.670471648043707662e+21,1.807718411479845437e+21,1.949839720031042142e+21,2.096687574470336446e+21,2.248112624096767902e+21,2.403965126826718659e+21,2.564095774901663171e+21
1.515151515151515150e-03,1.312209218254411011e+11,1.278046808658256055e+13,1.986994112924169688e+14,1.250761623472044000e+15,4.683121483050122000e+15,1.268910247974447800e+16,2.790234503907034400e+16,5.383321099427920800e+16,9.696282575259224000e+16,1.714848525271641920e+17,3.071724924868995840e+17,5.598135629256772480e+17,1.022586055000575744e+18,1.836193560039533056e+18,3.195759137260472320e+18,5.353215245840839680e+18,8.614871462215117824e+18,1.333467288228994867e+19,1.990420633494792192e+19,2.874073781197703168e+19,4.027453235975680000e+19,5.493651067799971430e+19,7.314702405776906650e+19,9.530624790652184166e+19,1.217864449472505774e+20,1.529261514956754780e+20,1.890261980950746235e+20,2.303473843501432177e+20,2.771095779712915210e+20,3.294919896628565115e+20,3.876343791119122432e+20,4.516389650434985165e+20,5.215728379549450240e+20,5.974707032447485215e+20,6.793378119415347282e+20,7.671529641633645855e+20,8.608714956771605873e+20,9.604281799539540623e+20,1.065739996797767909e+21,1.176708734086365577e+21,1.293223401669245534e+21,1.415162446362824671e+21,1.542395764628968440e+21,1.674786515277332087e+21,1.812192738725033411e+21,1.954468792274615796e+21,2.101466612790155543e+21,2.253036819280505078e+21,2.409029668420932076e+21,2.569295876110306247e+21
1.212121212121212120e-03,1.232114038609108124e+11,1.222217846239923633e+13,1.923647791939840938e+14,1.220887887231442750e+15,4.596913446065509000e+15,1.250364665312038400e+16,2.756681122659736400e+16,5.327269262273892800e+16,9.602509911779516800e+16,1.698338729459010560e+17,3.041259421378557440e+17,5.541424280426508160e+17,1.012311312642972928e+18,1.818420149629072640e+18,3.166579526802929152e+18,5.307699128220066816e+18,8.547141094406192128e+18,1.323805021986883994e+19,1.977141049316595712e+19,2.856410928015441101e+19,4.004626236177965056e+19,5.464885836723707904e+19,7.279250937134218445e+19,9.487781285221923226e+19,1.212775802797042401e+20,1.523309889304117248e+20,1.883395704123650212e+20,2.295648570827971953e+20,2.762274570297569444e+20,3.285073094094664499e+20,3.865448752155486454e+20,4.504430360574727291e+20,5.202694990637359432e+20,5.960595350899697910e+20,6.778189069112272486e+20,7.655268720402100388e+20,8.591391701062326682e+20,9.585909268154221855e+20,1.063799425254891586e+21,1.174666710820758356e+21,1.291082008608125747e+21,1.412923942040498864e+21,1.540062549200458482e+21,1.672361099109555503e+21,1.809677714424561402e+21,1.951866809965637796e+21,2.098780358427529708e+21,2.250268995766947152e+21,2.406182979291443102e+21,2.566373011548297232e+21
