x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s,t=1.00e+02s,t=1.10e+02s,t=1.20e+02s,t=1.30e+02s,t=1.40e+02s,t=1.50e+02s,t=1.60e+02s,t=1.70e+02s,t=1.80e+02s,t=1.90e+02s,t=2.00e+02s,t=2.10e+02s,t=2.20e+02s,t=2.30e+02s,t=2.40e+02s,t=2.50e+02s,t=2.60e+02s,t=2.70e+02s,t=2.80e+02s,t=2.90e+02s,t=3.00e+02s,t=3.10e+02s,t=3.20e+02s,t=3.30e+02s,t=3.40e+02s,t=3.50e+02s,t=3.60e+02s,t=3.70e+02s,t=3.80e+02s,t=3.90e+02s,t=4.00e+02s,t=4.10e+02s,t=4.20e+02s,t=4.30e+02s,t=4.40e+02s,t=4.50e+02s,t=4.60e+02s,t=4.70e+02s,t=4.80e+02s,t=4.90e+02s,t=5.00e+02s
1.818181818181818180e-03,1.414239085201819763e+11,1.348195394413100977e+13,2.065857957811252188e+14,1.287588484121061250e+15,4.785394538563251000e+15,1.286365416957319200e+16,2.787141904400924800e+16,5.195658906470989600e+16,8.686131987811835200e+16,1.338693451331454240e+17,1.938399587980872960e+17,2.672778035397506240e+17,3.544091690270396160e+17,4.552511147164582400e+17,5.696686590020860160e+17,6.974196702927610880e+17,8.381889277501848320e+17,9.916133568695297280e+17,1.157300394365954304e+18,1.334841160403161600e+18,1.523819786976931328e+18,1.723819944106660864e+18,1.934429347004122624e+18,2.155242821830527744e+18,2.385864349909341184e+18,2.625908392155108352e+18,2.875000708640487424e+18,3.132778825268554752e+18,3.398892254390985216e+18,3.673002544166649856e+18,3.954783208875940352e+18,4.243919576601565184e+18,4.540108579684639232e+18,4.843058505739219968e+18,5.152488721739781120e+18,5.468129380061559808e+18,5.789721112846249984e+18,6.117014719330996224e+18,6.449770849572170752e+18,6.787759687148736512e+18,7.130760632827123712e+18,7.478561990733303808e+18,7.830960658254162944e+18,8.187761820644524032e+18,8.548778651124066304e+18,8.913832017094359040e+18,9.282750192979603456e+18,9.655368580088225792e+18,1.003152943380217651e+19,1.041108159832242381e+19
1.515151515151515150e-03,1.312209172690665588e+11,1.278045701981523438e+13,1.986968359753147188e+14,1.250605408899339000e+15,4.679229024065497000e+15,1.263752079956282000e+16,2.747408044077750000e+16,5.134350843211181600e+16,8.599774513195816000e+16,1.327305631395416800e+17,1.924101217114729600e+17,2.655482669711898880e+17,3.523768378598588800e+17,4.529170071132357120e+17,5.670367464301658880e+17,6.944959806245984000e+17,8.349808717468505600e+17,9.881292329581448960e+17,1.153549030409065984e+18,1.330831658069832448e+18,1.519561341566136832e+18,1.719321719102002944e+18,1.929700387909750784e+18,2.150291997963762944e+18,2.380700315957589504e+18,2.620539563631656960e+18,2.869435247074421760e+18,3.127024630191241216e+18,3.392956960057693184e+18,3.666893519572153344e+18,3.948507560058661376e+18,4.237484150535230464e+18,4.533519969267773952e+18,4.836323055539279872e+18,5.145612534249625600e+18,5.461118322295767040e+18,5.782580823152763904e+18,6.109750614326986752e+18,6.442388131136283648e+18,6.780263349418130432e+18,7.123155469159653376e+18,7.470852600603616256e+18,7.823151454058959872e+18,8.179857034397139968e+18,8.540782341022417920e+18,8.905748073949475840e+18,9.274582346494513152e+18,9.647120404979238912e+18,1.002320435575641088e+19,1.040268289978726605e+19
2.121212121212120993e-03,1.540931722546152649e+11,1.433910433739663281e+13,2.161246889937095938e+14,1.332003552789564500e+15,4.912327352565193000e+15,1.313321383152537600e+16,2.834408547286705600e+16,5.268483302013493600e+16,8.788602304847982400e+16,1.352195377605114400e+17,1.955342228952483200e+17,2.693262401598328000e+17,3.568153503898774400e+17,4.580137762923864960e+17,5.727830651629532160e+17,7.008786696511946240e+17,8.419837453458679040e+17,9.957341764777358080e+17,1.161736779625654784e+18,1.339582355268290304e+18,1.528854927445280000e+18,1.729138205603975424e+18,1.940020045594241792e+18,2.161095482567130880e+18,2.391968751960290304e+18,2.632254597593805312e+18,2.881579079798998528e+18,3.139580034104684544e+18,3.405907286291645440e+18,3.680222697880958976e+18,3.962200093759417344e+18,4.251525107995209216e+18,4.547894973004169728e+18,4.851018269677940736e+18,5.160614650869695488e+18,5.476414547035617280e+18,5.798158860348035072e+18,6.125598651879019520e+18,6.458494825258681344e+18,6.796617809373533184e+18,7.139747242073245696e+18,7.487671656421241856e+18,7.840188170703813632e+18,8.197102183168156672e+18,8.558227072269151232e+18,8.923383903051374592e+18,9.292401140166715392e+18,9.665114367922307072e+18,1.004136601766334054e+19,1.042100510271732941e+19
1.818181818181818180e-03,1.414239085201820679e+11,1.348195394413100586e+13,2.065857957811252188e+14,1.287588484121061250e+15,4.785394538563252000e+15,1.286365416957318800e+16,2.787141904400924800e+16,5.195658906470990400e+16,8.686131987811832000e+16,1.338693451331454400e+17,1.938399587980873280e+17,2.672778035397505920e+17,3.544091690270396800e+17,4.552511147164580480e+17,5.696686590020860160e+17,6.974196702927617280e+17,8.381889277501848320e+17,9.916133568695301120e+17,1.157300394365955072e+18,1.334841160403161600e+18,1.523819786976930560e+18,1.723819944106660608e+18,1.934429347004121344e+18,2.155242821830528256e+18,2.385864349909341696e+18,2.625908392155109888e+18,2.875000708640488448e+18,3.132778825268554240e+18,3.398892254390983680e+18,3.673002544166649344e+18,3.954783208875941376e+18,4.243919576601565696e+18,4.540108579684639232e+18,4.843058505739218944e+18,5.152488721739780096e+18,5.468129380061556736e+18,5.789721112846252032e+18,6.117014719330993152e+18,6.449770849572169728e+18,6.787759687148738560e+18,7.130760632827123712e+18,7.478561990733303808e+18,7.830960658254164992e+18,8.187761820644525056e+18,8.548778651124063232e+18,8.913832017094362112e+18,9.282750192979603456e+18,9.655368580088231936e+18,1.003152943380217446e+19,1.041108159832242995e+19
2.424242424242424240e-03,1.695684056929266968e+11,1.536706174347670117e+13,2.274278976367182500e+14,1.384224224162622500e+15,5.060802620081412000e+15,1.344743395527664600e+16,2.889374984011992400e+16,5.353027736284445600e+16,8.907417488652518400e+16,1.367836644080282560e+17,1.974955723764984000e+17,2.716963159155081920e+17,3.595981603800439040e+17,4.612077790968323840e+17,5.763827390572198400e+17,7.048757243586274560e+17,8.463680312222078720e+17,1.000494352594522368e+18,1.166860796799753984e+18,1.345057800595330560e+18,1.534669267039568640e+18,1.735278953530404352e+18,1.946474879844645632e+18,2.167852323357620736e+18,2.399015813396461568e+18,2.639580420610448384e+18,2.889172551986957312e+18,3.147430400382932992e+18,3.414004153201603072e+18,3.688556033444402176e+18,3.970760224254222336e+18,4.260302712593237504e+18,4.556881076930909184e+18,4.860204236356298752e+18,5.169992173374468096e+18,5.485975639091250176e+18,5.807895847037511680e+18,6.135504160186883072e+18,6.468561774539853824e+18,6.806839401817494528e+18,7.150116953217289216e+18,7.498183225755028480e+18,7.850835592398623744e+18,8.207879696957841408e+18,8.569129154504239104e+18,8.934405257943710720e+18,9.303536691238457344e+18,9.676359249669992448e+18,1.005271556744536883e+19,1.043245485287080141e+19
2.121212121212120993e-03,1.540931722546152039e+11,1.433910433739661719e+13,2.161246889937094688e+14,1.332003552789563250e+15,4.912327352565190000e+15,1.313321383152536200e+16,2.834408547286703200e+16,5.268483302013486400e+16,8.788602304847969600e+16,1.352195377605113600e+17,1.955342228952480960e+17,2.693262401598326720e+17,3.568153503898772480e+17,4.580137762923857920e+17,5.727830651629530240e+17,7.008786696511941120e+17,8.419837453458662400e+17,9.957341764777344000e+17,1.161736779625653504e+18,1.339582355268289280e+18,1.528854927445277184e+18,1.729138205603973632e+18,1.940020045594238720e+18,2.161095482567130112e+18,2.391968751960287744e+18,2.632254597593803264e+18,2.881579079798997504e+18,3.139580034104684032e+18,3.405907286291642880e+18,3.680222697880954368e+18,3.962200093759414272e+18,4.251525107995203584e+18,4.547894973004164096e+18,4.851018269677932544e+18,5.160614650869687296e+18,5.476414547035611136e+18,5.798158860348026880e+18,6.125598651879012352e+18,6.458494825258678272e+18,6.796617809373526016e+18,7.139747242073236480e+18,7.487671656421237760e+18,7.840188170703813632e+18,8.197102183168145408e+18,8.558227072269143040e+18,8.923383903051370496e+18,9.292401140166705152e+18,9.665114367922298880e+18,1.004136601766333030e+19,1.042100510271731917e+19
2.727272727272727487e-03,1.882670028579003906e+11,1.658401012478036719e+13,2.406304971282455000e+14,1.444686877949484500e+15,5.231718553858352000e+15,1.380773572236489400e+16,2.952232501642715600e+16,5.449524363647564800e+16,9.042840673547745600e+16,1.385645725781002400e+17,1.997269916212188160e+17,2.743910892373720320e+17,3.627606838492845440e+17,4.648361994742594560e+17,5.804707236287893760e+17,7.094138267149546240e+17,8.513447154810858240e+17,1.005896745724731520e+18,1.172675232388039936e+18,1.351270206598021120e+18,1.541265438902315520e+18,1.742244744212282880e+18,1.953796330234995456e+18,2.175515750287768064e+18,2.407007867682620416e+18,2.647888124027199488e+18,2.897783319487581696e+18,3.156332052020360192e+18,3.423184918874529792e+18,3.698004552652643328e+18,3.980465542386882560e+18,4.270254274812075008e+18,4.567068720390938112e+18,4.870618181284075520e+18,5.180623013371364352e+18,5.496814330923639808e+18,5.818933700102828032e+18,6.146732825794119680e+18,6.479973235107726336e+18,6.818425960068711424e+18,7.161871221429548032e+18,7.510098115116229632e+18,7.862904302504158208e+18,8.220095705480218624e+18,8.581486207059470336e+18,8.946897358173881344e+18,9.316158091126171648e+18,9.689104440096815104e+18,1.006557926900345242e+19,1.044543200693468365e+19
2.424242424242424240e-03,1.695684056929264526e+11,1.536706174347667188e+13,2.274278976367178438e+14,1.384224224162621750e+15,5.060802620081402000e+15,1.344743395527663200e+16,2.889374984011991600e+16,5.353027736284438400e+16,8.907417488652504000e+16,1.367836644080281600e+17,1.974955723764982400e+17,2.716963159155076800e+17,3.595981603800436480e+17,4.612077790968318080e+17,5.763827390572196480e+17,7.048757243586264320e+17,8.463680312222060800e+17,1.000494352594520704e+18,1.166860796799752448e+18,1.345057800595329536e+18,1.534669267039566848e+18,1.735278953530403072e+18,1.946474879844642304e+18,2.167852323357617664e+18,2.399015813396457984e+18,2.639580420610446336e+18,2.889172551986954752e+18,3.147430400382931968e+18,3.414004153201598976e+18,3.688556033444397056e+18,3.970760224254216704e+18,4.260302712593234432e+18,4.556881076930903040e+18,4.860204236356288512e+18,5.169992173374464000e+18,5.485975639091245056e+18,5.807895847037507584e+18,6.135504160186877952e+18,6.468561774539844608e+18,6.806839401817482240e+18,7.150116953217278976e+18,7.498183225755016192e+18,7.850835592398617600e+18,8.207879696957832192e+18,8.569129154504224768e+18,8.934405257943704576e+18,9.303536691238434816e+18,9.676359249669978112e+18,1.005271556744535654e+19,1.043245485287079117e+19
3.030303030303030300e-03,2.106969172201677551e+11,1.801151948360289844e+13,2.558900069937519375e+14,1.513894713011549250e+15,5.426103072696502000e+15,1.421573680648345200e+16,3.023197945833729200e+16,5.558235477210024000e+16,9.195168279531115200e+16,1.405654611648058720e+17,2.022318243209710080e+17,2.774139775863970880e+17,3.663063583309756160e+17,4.689024557781566080e+17,5.850503901899191040e+17,7.144962818011010560e+17,8.569170242233943040e+17,1.011944494939221888e+18,1.179183133759436288e+18,1.358222526670076928e+18,1.548646301862243072e+18,1.750038342491157504e+18,1.961987068996371456e+18,2.184088344892227072e+18,2.415947407923942912e+18,2.657180115010084864e+18,2.907413706150842880e+18,3.166287232243514368e+18,3.433451748631562240e+18,3.708570345634104832e+18,3.991318065779034624e+18,4.281381742410821632e+18,4.578459783873090048e+18,4.882261920212892672e+18,5.192508924343786496e+18,5.508932316149618688e+18,5.831274055626483712e+18,6.159286229510468608e+18,6.492730734689668096e+18,6.831378960891353088e+18,7.175011474559243264e+18,7.523417705417149440e+18,7.876395636904487936e+18,8.233751501431644160e+18,8.595299481217000448e+18,8.960861415317860352e+18,9.330266513343647744e+18,9.703351076235888640e+18,1.007995822441086362e+19,1.045993763348415693e+19
2.727272727272727487e-03,1.882670028579003906e+11,1.658401012478035742e+13,2.406304971282453125e+14,1.444686877949484750e+15,5.231718553858350000e+15,1.380773572236488200e+16,2.952232501642718400e+16,5.449524363647559200e+16,9.042840673547750400e+16,1.385645725781001920e+17,1.997269916212186880e+17,2.743910892373720320e+17,3.627606838492847360e+17,4.648361994742592640e+17,5.804707236287892480e+17,7.094138267149547520e+17,8.513447154810853120e+17,1.005896745724731136e+18,1.172675232388040192e+18,1.351270206598021120e+18,1.541265438902315776e+18,1.742244744212283392e+18,1.953796330234994688e+18,2.175515750287767552e+18,2.407007867682620416e+18,2.647888124027198464e+18,2.897783319487579648e+18,3.156332052020359680e+18,3.423184918874528768e+18,3.698004552652641792e+18,3.980465542386883072e+18,4.270254274812073472e+18,4.567068720390937600e+18,4.870618181284069376e+18,5.180623013371367424e+18,5.496814330923639808e+18,5.818933700102830080e+18,6.146732825794121728e+18,6.479973235107721216e+18,6.818425960068709376e+18,7.161871221429548032e+18,7.510098115116222464e+18,7.862904302504158208e+18,8.220095705480222720e+18,8.581486207059465216e+18,8.946897358173879296e+18,9.316158091126171648e+18,9.689104440096811008e+18,1.006557926900344832e+19,1.044543200693468160e+19
3.333333333333333114e-03,2.374721996949633789e+11,1.967495617089246484e+13,2.733883018545292812e+14,1.592421819218390000e+15,5.645119725850153000e+15,1.467325861506143800e+16,3.102514554662559600e+16,5.679454465264341600e+16,9.364731123327078400e+16,1.427898934749090720e+17,2.050137887358984000e+17,2.807687751976108160e+17,3.702389944453134720e+17,4.734103315429180160e+17,5.901254644088810240e+17,7.201267362884547840e+17,8.630885111544691200e+17,1.018641052227850496e+18,1.186387846188493312e+18,1.365917997030843904e+18,1.556814982608360192e+18,1.758662766341925888e+18,1.971050007087512064e+18,2.193572913402778112e+18,2.425837138300891648e+18,2.667458998606619648e+18,2.918066220951891456e+18,3.177298357087809024e+18,3.444806968724222976e+18,3.720255652001392128e+18,4.003319950514892288e+18,4.293687191004882432e+18,4.591056265521209856e+18,4.895137376742151168e+18,5.205651758198336512e+18,5.522331377755641856e+18,5.844918630366296064e+18,6.173166024474222592e+18,6.506835865330667520e+18,6.845699937680506880e+18,7.189539189712635904e+18,7.538143419754856448e+18,7.891310966886780928e+18,8.248848406409628672e+18,8.610570250927546368e+18,8.976298657646612480e+18,9.345863142375163904e+18,9.719100300605753344e+18,1.009585353597116416e+19,1.047597279629042483e+19
