x,t=1.30e+06s,t=2.59e+06s,t=3.89e+06s,t=5.18e+06s,t=6.48e+06s,t=7.78e+06s,t=9.07e+06s,t=1.04e+07s,t=1.17e+07s
3.030303030303030300e-04,9.145318904525634258e+23,1.846484397751191279e+24,2.778802021704157207e+24,3.711127334301824146e+24,4.643452808856166046e+24,5.575778286822149182e+24,6.508103764859805659e+24,7.440429242898891286e+24,8.372754720938144416e+24
0.000000000000000000e+00,9.145318861559118315e+23,1.846484393372692506e+24,2.778802017323945548e+24,3.711127329921570611e+24,4.643452804475913048e+24,5.575778282441897794e+24,6.508103760479549976e+24,7.440429238518635603e+24,8.372754716557886586e+24
6.060606060606060601e-04,9.145319358841472596e+23,1.846484444048184582e+24,2.778802068019290841e+24,3.711127380617338422e+24,4.643452855171686764e+24,5.575778333137674195e+24,6.508103811175328525e+24,7.440429289214410930e+24,8.372754767253664061e+24
3.030303030303030300e-04,9.145318904525624862e+23,1.846484397751188863e+24,2.778802021704155596e+24,3.711127334301819852e+24,4.643452808856164435e+24,5.575778286822144887e+24,6.508103764859799216e+24,7.440429242898882696e+24,8.372754720938135826e+24
9.090909090909090901e-04,9.145320073378044712e+23,1.846484516862936526e+24,2.778802140862569152e+24,3.711127453461219102e+24,4.643452928015579256e+24,5.575778405981562929e+24,6.508103884019219405e+24,7.440429362058307180e+24,8.372754840097560310e+24
6.060606060606060601e-04,9.145319358841463201e+23,1.846484444048183509e+24,2.778802068019288694e+24,3.711127380617334127e+24,4.643452855171686764e+24,5.575778333137670974e+24,6.508103811175321008e+24,7.440429289214403414e+24,8.372754767253656545e+24
1.212121212121212120e-03,9.145321066591172700e+23,1.846484618076178392e+24,2.778802242115464304e+24,3.711127554714946941e+24,4.643453029269328569e+24,5.575778507235313853e+24,6.508103985272967108e+24,7.440429463312051661e+24,8.372754941351302644e+24
9.090909090909090901e-04,9.145320073378039343e+23,1.846484516862933841e+24,2.778802140862565394e+24,3.711127453461212660e+24,4.643452928015576571e+24,5.575778405981559707e+24,6.508103884019215110e+24,7.440429362058298590e+24,8.372754840097552794e+24
1.515151515151515150e-03,9.145322341076401935e+23,1.846484747952404199e+24,2.778802372042569904e+24,3.711127684643125209e+24,4.643453159197528312e+24,5.575778637163517354e+24,6.508104115201168462e+24,7.440429593240256236e+24,8.372755071279507219e+24
1.212121212121212120e-03,9.145321066591167332e+23,1.846484618076175708e+24,2.778802242115461620e+24,3.711127554714942109e+24,4.643453029269323200e+24,5.575778507235307410e+24,6.508103985272962813e+24,7.440429463312044145e+24,8.372754941351294054e+24
1.818181818181818180e-03,9.145323897610046412e+23,1.846484906570714897e+24,2.778802530723025021e+24,3.711127843324887606e+24,4.643453317879319163e+24,5.575778795845306057e+24,6.508104273882961460e+24,7.440429751922043866e+24,8.372755229961294849e+24
1.515151515151515150e-03,9.145322341076395224e+23,1.846484747952401246e+24,2.778802372042568294e+24,3.711127684643119841e+24,4.643453159197525091e+24,5.575778637163511985e+24,6.508104115201159872e+24,7.440429593240246573e+24,8.372755071279505072e+24
2.121212121212120993e-03,9.145325736507661405e+23,1.846485093963261536e+24,2.778802718188985536e+24,3.711128030792392162e+24,4.643453505346855395e+24,5.575778983312843900e+24,6.508104461350498229e+24,7.440429939389580634e+24,8.372755417428832691e+24
1.818181818181818180e-03,9.145323897610045070e+23,1.846484906570714897e+24,2.778802530723023947e+24,3.711127843324886532e+24,4.643453317879318090e+24,5.575778795845303910e+24,6.508104273882957165e+24,7.440429751922047087e+24,8.372755229961296997e+24
2.424242424242424240e-03,9.145327857922186674e+23,1.846485310145619011e+24,2.778802934456034666e+24,3.711128247061227999e+24,4.643453721615728275e+24,5.575779199581714096e+24,6.508104677619373793e+24,7.440430155658458347e+24,8.372755633697714698e+24
2.121212121212120993e-03,9.145325736507646641e+23,1.846485093963258852e+24,2.778802718188981778e+24,3.711128030792388404e+24,4.643453505346853784e+24,5.575778983312840678e+24,6.508104461350489639e+24,7.440429939389576340e+24,8.372755417428825175e+24
