x,t=3.02e+06s,t=6.05e+06s,t=9.07e+06s,t=1.21e+07s,t=1.51e+07s,t=1.81e+07s,t=2.12e+07s,t=2.42e+07s,t=2.72e+07s
3.030303030303030300e-04,2.157416806933431323e+24,4.332679161354129875e+24,6.508103781906472875e+24,8.683529884749024580e+24,1.085895600113569875e+25,1.303438211764652646e+25,1.520980823415849019e+25,1.738523435067001154e+25,1.956066046718181420e+25
0.000000000000000000e+00,2.157416802589443954e+24,4.332679156974206516e+24,6.508103777526220413e+24,8.683529880368765676e+24,1.085895599675543555e+25,1.303438211326626326e+25,1.520980822977823558e+25,1.738523434628974834e+25,1.956066046280155315e+25
6.060606060606060601e-04,2.157416852865532526e+24,4.332679207666167375e+24,6.508103828221965676e+24,8.683529931064543151e+24,1.085895604745122161e+25,1.303438216396204073e+25,1.520980828047401735e+25,1.738523439698553655e+25,1.956066051349733707e+25
3.030303030303030300e-04,2.157416806933431323e+24,4.332679161354125580e+24,6.508103781906464285e+24,8.683529884749014917e+24,1.085895600113568586e+25,1.303438211764650928e+25,1.520980823415848160e+25,1.738523435066999865e+25,1.956066046718179702e+25
9.090909090909090901e-04,2.157416925106385302e+24,4.332679280504574656e+24,6.508103901065803943e+24,8.683530003908439401e+24,1.085895612029511034e+25,1.303438223680594020e+25,1.520980835331791682e+25,1.738523446982942528e+25,1.956066058634124084e+25
6.060606060606060601e-04,2.157416852865529841e+24,4.332679207666161470e+24,6.508103828221956012e+24,8.683529931064532414e+24,1.085895604745121087e+25,1.303438216396202785e+25,1.520980828047399802e+25,1.738523439698552152e+25,1.956066051349731130e+25
1.212121212121212120e-03,2.157417025521904102e+24,4.332679381750698255e+24,6.508104002319479705e+24,8.683530105162179587e+24,1.085895622154885483e+25,1.303438233805968254e+25,1.520980845457166130e+25,1.738523457108317191e+25,1.956066068759498317e+25
9.090909090909090901e-04,2.157416925106382618e+24,4.332679280504569288e+24,6.508103901065799648e+24,8.683530003908425442e+24,1.085895612029510175e+25,1.303438223680592517e+25,1.520980835331789534e+25,1.738523446982940810e+25,1.956066058634121507e+25
1.515151515151515150e-03,2.157417154374502032e+24,4.332679511669119969e+24,6.508104132247589791e+24,8.683530235090377720e+24,1.085895635147705511e+25,1.303438246798788067e+25,1.520980858449985514e+25,1.738523470101137863e+25,1.956066081752317271e+25
1.212121212121212120e-03,2.157417025521902760e+24,4.332679381750693960e+24,6.508104002319476484e+24,8.683530105162173145e+24,1.085895622154884838e+25,1.303438233805967180e+25,1.520980845457164197e+25,1.738523457108315258e+25,1.956066068759496599e+25
1.818181818181818180e-03,2.157417311742661298e+24,4.332679670338963294e+24,6.508104290929273268e+24,8.683530393772169644e+24,1.085895651015885025e+25,1.303438262666968011e+25,1.520980874318164599e+25,1.738523485969316089e+25,1.956066097620495283e+25
1.515151515151515150e-03,2.157417154374498274e+24,4.332679511669115137e+24,6.508104132247588717e+24,8.683530235090370203e+24,1.085895635147704866e+25,1.303438246798786993e+25,1.520980858449984440e+25,1.738523470101136360e+25,1.956066081752316412e+25
2.121212121212120993e-03,2.157417497658274716e+24,4.332679857792387874e+24,6.508104478396680113e+24,8.683530581239705339e+24,1.085895669762638165e+25,1.303438281413721151e+25,1.520980893064917739e+25,1.738523504716070088e+25,1.956066116367251000e+25
1.818181818181818180e-03,2.157417311742660761e+24,4.332679670338961147e+24,6.508104290929276489e+24,8.683530393772168571e+24,1.085895651015885455e+25,1.303438262666967152e+25,1.520980874318165458e+25,1.738523485969316089e+25,1.956066097620495712e+25
2.424242424242424240e-03,2.157417712136808196e+24,4.332680074044982828e+24,6.508104694665408575e+24,8.683530797508576609e+24,1.085895691389526151e+25,1.303438303040608278e+25,1.520980914691806369e+25,1.738523526342958504e+25,1.956066137994137912e+25
2.121212121212120993e-03,2.157417497658272569e+24,4.332679857792383042e+24,6.508104478396675818e+24,8.683530581239696749e+24,1.085895669762637306e+25,1.303438281413719863e+25,1.520980893064916665e+25,1.738523504716067297e+25,1.956066116367248423e+25
2.727272727272727487e-03,2.157417955186671014e+24,4.332680319105216222e+24,6.508104939743918665e+24,8.683531042587254203e+24,1.085895715897394233e+25,1.303438327548477004e+25,1.520980939199673806e+25,1.738523550850826371e+25,1.956066162502006852e+25
2.424242424242424240e-03,2.157417712136803901e+24,4.332680074044974775e+24,6.508104694665402133e+24,8.683530797508573388e+24,1.085895691389524433e+25,1.303438303040606775e+25,1.520980914691803577e+25,1.738523526342955068e+25,1.956066137994134905e+25
3.030303030303030300e-03,2.157418226812842917e+24,4.332680592978104577e+24,6.508105213637239790e+24,8.683531316480765380e+24,1.085895743286744706e+25,1.303438354937827907e+25,1.520980966589024924e+25,1.738523578240175341e+25,1.956066189891356896e+25
2.727272727272727487e-03,2.157417955186669672e+24,4.332680319105214611e+24,6.508104939743916518e+24,8.683531042587257424e+24,1.085895715897393803e+25,1.303438327548476360e+25,1.520980939199674021e+25,1.738523550850826156e+25,1.956066162502006423e+25
