x,t=4.32e+06s,t=8.64e+06s,t=1.30e+07s,t=1.73e+07s,t=2.16e+07s,t=2.59e+07s,t=3.02e+07s,t=3.46e+07s,t=3.89e+07s
3.030303030303030300e-04,3.089693020568353931e+24,6.197329349981465102e+24,9.305080204672132266e+24,1.241283179370454593e+25,1.552058338744715574e+25,1.862833498121960484e+25,2.173608657499284636e+25,2.484383816876617377e+25,2.795158976253929503e+25
0.000000000000000000e+00,3.089693016213554519e+24,6.197329345601373701e+24,9.305080200291884099e+24,1.241283178932429777e+25,1.552058338306689040e+25,1.862833497683933090e+25,2.173608657061258530e+25,2.484383816438593420e+25,2.795158975815900391e+25
6.060606060606060601e-04,3.089693066614745556e+24,6.197329396295269981e+24,9.305080250987647615e+24,1.241283184002007095e+25,1.552058343376268290e+25,1.862833502753511482e+25,2.173608662130836063e+25,2.484383821508171811e+25,2.795158980885481360e+25
3.030303030303030300e-04,3.089693020568351784e+24,6.197329349981459733e+24,9.305080204672130118e+24,1.241283179370453519e+25,1.552058338744713856e+25,1.862833498121957692e+25,2.173608657499283347e+25,2.484383816876616089e+25,2.795158976253925638e+25
9.090909090909090901e-04,3.089693139035356672e+24,6.197329469136462548e+24,9.305080323831522390e+24,1.241283191286396827e+25,1.552058350660657164e+25,1.862833510037900785e+25,2.173608669415226440e+25,2.484383828792560899e+25,2.795158988169870878e+25
6.060606060606060601e-04,3.089693066614744482e+24,6.197329396295262464e+24,9.305080250987641173e+24,1.241283184002005591e+25,1.552058343376266143e+25,1.862833502753511052e+25,2.173608662130835634e+25,2.484383821508167946e+25,2.795158980885478354e+25
1.212121212121212120e-03,3.089693239700741637e+24,6.197329570386450007e+24,9.305080425085243249e+24,1.241283201411771275e+25,1.552058360786032256e+25,1.862833520163275877e+25,2.173608679540602821e+25,2.484383838917935992e+25,2.795158998295245541e+25
9.090909090909090901e-04,3.089693139035352914e+24,6.197329469136461474e+24,9.305080323831519169e+24,1.241283191286395538e+25,1.552058350660655660e+25,1.862833510037899281e+25,2.173608669415224292e+25,2.484383828792557893e+25,2.795158988169867871e+25
1.515151515151515150e-03,3.089693368873960755e+24,6.197329700309834555e+24,9.305080555013417759e+24,1.241283214404591518e+25,1.552058373778852714e+25,1.862833533156096979e+25,2.173608692533421345e+25,2.484383851910756664e+25,2.795159011288064065e+25
1.212121212121212120e-03,3.089693239700737342e+24,6.197329570386452154e+24,9.305080425085238954e+24,1.241283201411770201e+25,1.552058360786030109e+25,1.862833520163274159e+25,2.173608679540599385e+25,2.484383838917932556e+25,2.795158998295243393e+25
1.818181818181818180e-03,3.089693526633692994e+24,6.197329858985742375e+24,9.305080713695174251e+24,1.241283230272771032e+25,1.552058389647031799e+25,1.862833549024275849e+25,2.173608708401601934e+25,2.484383867778934675e+25,2.795159027156244224e+25
1.515151515151515150e-03,3.089693368873958070e+24,6.197329700309829186e+24,9.305080555013414538e+24,1.241283214404590444e+25,1.552058373778850137e+25,1.862833533156094617e+25,2.173608692533419198e+25,2.484383851910753228e+25,2.795159011288061918e+25
2.121212121212120993e-03,3.089693713011915461e+24,6.197330046446328812e+24,9.305080901162661627e+24,1.241283249019524817e+25,1.552058408393784724e+25,1.862833567771028345e+25,2.173608727148354644e+25,2.484383886525689533e+25,2.795159045902999082e+25
1.818181818181818180e-03,3.089693526633694068e+24,6.197329858985742375e+24,9.305080713695172103e+24,1.241283230272770388e+25,1.552058389647031799e+25,1.862833549024274990e+25,2.173608708401601075e+25,2.484383867778934675e+25,2.795159027156243795e+25
2.424242424242424240e-03,3.089693928024122786e+24,6.197330262707180304e+24,9.305081117431494242e+24,1.241283270646411729e+25,1.552058430020671851e+25,1.862833589397916975e+25,2.173608748775241556e+25,2.484383908152575587e+25,2.795159067529886853e+25
2.121212121212120993e-03,3.089693713011911703e+24,6.197330046446324517e+24,9.305080901162650890e+24,1.241283249019523528e+25,1.552058408393783865e+25,1.862833567771027486e+25,2.173608727148352926e+25,2.484383886525685668e+25,2.795159045902994358e+25
2.727272727272727487e-03,3.089694171678746528e+24,6.197330507776780484e+24,9.305081362510117075e+24,1.241283295154279810e+25,1.552058454528541436e+25,1.862833613905784198e+25,2.173608773283109208e+25,2.484383932660443239e+25,2.795159092037753646e+25
2.424242424242424240e-03,3.089693928024119565e+24,6.197330262707169567e+24,9.305081117431477062e+24,1.241283270646410655e+25,1.552058430020670348e+25,1.862833589397915472e+25,2.173608748775239838e+25,2.484383908152573869e+25,2.795159067529882129e+25
3.030303030303030300e-03,3.089694443980780122e+24,6.197330781660128695e+24,9.305081636403554164e+24,1.241283322543630284e+25,1.552058481917891694e+25,1.862833641295135530e+25,2.173608800672460970e+25,2.484383960049795000e+25,2.795159119427105838e+25
2.727272727272727487e-03,3.089694171678748139e+24,6.197330507776775116e+24,9.305081362510116001e+24,1.241283295154280455e+25,1.552058454528541221e+25,1.862833613905783983e+25,2.173608773283109638e+25,2.484383932660444098e+25,2.795159092037752787e+25
3.333333333333333114e-03,3.089694744933365338e+24,6.197331084360395696e+24,9.305081939114970900e+24,1.241283352814780977e+25,1.552058512189041528e+25,1.862833671566284505e+25,2.173608830943608657e+25,2.484383990320944835e+25,2.795159149698253524e+25
3.030303030303030300e-03,3.089694443980779585e+24,6.197330781660127622e+24,9.305081636403560606e+24,1.241283322543630284e+25,1.552058481917891480e+25,1.862833641295135530e+25,2.173608800672463547e+25,2.484383960049795000e+25,2.795159119427105838e+25
3.636363636363636360e-03,3.089695074538580401e+24,6.197331415879660251e+24,9.305082270646467522e+24,1.241283385967936545e+25,1.552058545342197955e+25,1.862833704719442006e+25,2.173608864096766587e+25,2.484384023474100188e+25,2.795159182851411025e+25
3.333333333333333114e-03,3.089694744933362653e+24,6.197331084360389254e+24,9.305081939114971974e+24,1.241283352814778829e+25,1.552058512189039166e+25,1.862833671566283002e+25,2.173608830943609086e+25,2.484383990320942687e+25,2.795159149698251377e+25
3.939393939393939607e-03,3.089695432797861980e+24,6.197331776219369764e+24,9.305082630999456000e+24,1.241283422003243660e+25,1.552058581377505071e+25,1.862833740754749336e+25,2.173608900132073488e+25,2.484384059509407088e+25,2.795159218886717496e+25
3.636363636363636360e-03,3.089695074538578791e+24,6.197331415879655956e+24,9.305082270646458932e+24,1.241283385967935686e+25,1.552058545342195808e+25,1.862833704719439429e+25,2.173608864096765298e+25,2.484384023474099758e+25,2.795159182851408448e+25
4.242424242424241987e-03,3.089695819712224760e+24,6.197332165380534627e+24,9.305083020174953168e+24,1.241283460920803255e+25,1.552058620295063807e+25,1.862833779672306999e+25,2.173608939049634157e+25,2.484384098426967328e+25,2.795159257804276447e+25
3.939393939393939607e-03,3.089695432797859833e+24,6.197331776219365469e+24,9.305082630999446336e+24,1.241283422003242801e+25,1.552058581377503997e+25,1.862833740754747189e+25,2.173608900132071340e+25,2.484384059509405800e+25,2.795159218886716208e+25
4.545454545454545234e-03,3.089696235282423045e+24,6.197332583363905384e+24,9.305083438173729973e+24,1.241283502720690063e+25,1.552058662094952118e+25,1.862833821472194450e+25,2.173608980849520749e+25,2.484384140226854779e+25,2.795159299604166476e+25
4.242424242424241987e-03,3.089695819712222613e+24,6.197332165380527110e+24,9.305083020174943505e+24,1.241283460920802396e+25,1.552058620295062518e+25,1.862833779672306569e+25,2.173608939049631150e+25,2.484384098426966039e+25,2.795159257804273011e+25
4.848484848484848481e-03,3.089696679509008201e+24,6.197333030170028570e+24,9.305083884996312548e+24,1.241283547402960346e+25,1.552058706777221112e+25,1.862833866154466237e+25,2.173609025531790388e+25,2.484384184909125278e+25,2.795159344286435256e+25
4.545454545454545234e-03,3.089696235282419824e+24,6.197332583363896794e+24,9.305083438173716014e+24,1.241283502720688345e+25,1.552058662094949326e+25,1.862833821472192732e+25,2.173608980849518172e+25,2.484384140226851343e+25,2.795159299604160463e+25
5.151515151515151728e-03,3.089697152392413483e+24,6.197333505799329388e+24,9.305084360643149717e+24,1.241283594967654264e+25,1.552058754341915674e+25,1.862833913719159080e+25,2.173609073096486453e+25,2.484384232473818766e+25,2.795159391851129603e+25
4.848484848484848481e-03,3.089696679509004980e+24,6.197333030170022128e+24,9.305083884996303958e+24,1.241283547402958628e+25,1.552058706777218750e+25,1.862833866154462157e+25,2.173609025531787811e+25,2.484384184909121412e+25,2.795159344286429243e+25
5.454545454545454974e-03,3.089697653932972287e+24,6.197334010252152508e+24,9.305084865114559308e+24,1.241283645414806175e+25,1.552058804789069089e+25,1.862833964166312710e+25,2.173609123543636861e+25,2.484384282920971751e+25,2.795159442298282588e+25
5.151515151515151728e-03,3.089697152392409725e+24,6.197333505799322945e+24,9.305084360643134685e+24,1.241283594967652546e+25,1.552058754341913527e+25,1.862833913719156933e+25,2.173609073096482588e+25,2.484384232473816618e+25,2.795159391851124449e+25
5.757575757575757354e-03,3.089698184130951977e+24,6.197334543528734153e+24,9.305085398410781839e+24,1.241283698744442494e+25,1.552058858118703475e+25,1.862834017495948170e+25,2.173609176873273825e+25,2.484384336250606137e+25,2.795159495627915686e+25
5.454545454545454974e-03,3.089697653932971751e+24,6.197334010252144992e+24,9.305084865114546423e+24,1.241283645414805531e+25,1.552058804789067800e+25,1.862833964166310133e+25,2.173609123543636002e+25,2.484384282920969603e+25,2.795159442298280011e+25
6.060606060606060601e-03,3.089698742986567299e+24,6.197335105629300883e+24,9.305085960532063196e+24,1.241283754956583407e+25,1.552058914330845891e+25,1.862834073708089727e+25,2.173609233085414523e+25,2.484384392462747694e+25,2.795159551840058102e+25
5.757575757575757354e-03,3.089698184130950903e+24,6.197334543528729858e+24,9.305085398410775396e+24,1.241283698744442064e+25,1.552058858118702401e+25,1.862834017495945378e+25,2.173609176873271677e+25,2.484384336250606137e+25,2.795159495627913538e+25
6.363636363636363848e-03,3.089699330499992736e+24,6.197335696554007317e+24,9.305086551478545114e+24,1.241283814051245665e+25,1.552058973425507505e+25,1.862834132802751341e+25,2.173609292180076996e+25,2.484384451557409738e+25,2.795159610934720145e+25
6.060606060606060601e-03,3.089698742986565688e+24,6.197335105629293367e+24,9.305085960532054606e+24,1.241283754956582548e+25,1.552058914330843314e+25,1.862834073708086936e+25,2.173609233085411946e+25,2.484384392462746406e+25,2.795159551840054666e+25
6.666666666666666227e-03,3.089699946671374856e+24,6.197336316302994115e+24,9.305087171250366106e+24,1.241283876028442797e+25,1.552059035402703563e+25,1.862834194779947399e+25,2.173609354157272839e+25,2.484384513534607299e+25,2.795159672911917706e+25
6.363636363636363848e-03,3.089699330499990052e+24,6.197335696554005170e+24,9.305086551478538672e+24,1.241283814051244377e+25,1.552058973425506646e+25,1.862834132802749838e+25,2.173609292180075707e+25,2.484384451557408020e+25,2.795159610934717568e+25
6.969696969696969474e-03,3.089700591500835527e+24,6.197336964876379389e+24,9.305087819847648577e+24,1.241283940888186828e+25,1.552059100262448883e+25,1.862834259639692504e+25,2.173609419017017085e+25,2.484384578394351115e+25,2.795159737771661952e+25
6.666666666666666227e-03,3.089699946671370024e+24,6.197336316302989820e+24,9.305087171250356442e+24,1.241283876028440649e+25,1.552059035402702704e+25,1.862834194779946110e+25,2.173609354157272409e+25,2.484384513534605151e+25,2.795159672911913411e+25
7.272727272727272721e-03,3.089701264988476755e+24,6.197337642274253332e+24,9.305088497270478428e+24,1.241284008630485275e+25,1.552059168004748188e+25,1.862834327381990736e+25,2.173609486759317035e+25,2.484384646136650206e+25,2.795159805513961902e+25
6.969696969696969474e-03,3.089700591500831769e+24,6.197336964876370799e+24,9.305087819847636766e+24,1.241283940888184251e+25,1.552059100262445232e+25,1.862834259639689927e+25,2.173609419017015796e+25,2.484384578394349397e+25,2.795159737771656369e+25
7.575757575757575968e-03,3.089701967134393566e+24,6.197338348496688960e+24,9.305089203518941558e+24,1.241284079255347157e+25,1.552059238629609641e+25,1.862834398006853692e+25,2.173609557384179132e+25,2.484384716761514021e+25,2.795159876138822281e+25
7.272727272727272721e-03,3.089701264988474071e+24,6.197337642274243668e+24,9.305088497270466617e+24,1.241284008630484201e+25,1.552059168004745826e+25,1.862834327381989018e+25,2.173609486759314029e+25,2.484384646136646770e+25,2.795159805513957178e+25
7.878787878787879215e-03,3.089702697938657363e+24,6.197339083543759286e+24,9.305089938593086284e+24,1.241284152762779561e+25,1.552059312137042690e+25,1.862834471514286525e+25,2.173609630891610248e+25,2.484384790268945996e+25,2.795159949646255974e+25
7.575757575757575968e-03,3.089701967134390344e+24,6.197338348496679296e+24,9.305089203518925452e+24,1.241284079255346298e+25,1.552059238629607708e+25,1.862834398006851974e+25,2.173609557384177414e+25,2.484384716761509726e+25,2.795159876138819275e+25
8.181818181818182462e-03,3.089703457401339552e+24,6.197339847415515851e+24,9.305090702492988843e+24,1.241284229152788285e+25,1.552059388527050340e+25,1.862834547904295250e+25,2.173609707281620260e+25,2.484384866658954720e+25,2.795160026036264698e+25
7.878787878787879215e-03,3.089702697938653605e+24,6.197339083543750696e+24,9.305089938593072326e+24,1.241284152762778702e+25,1.552059312137040327e+25,1.862834471514283519e+25,2.173609630891608100e+25,2.484384790268941271e+25,2.795159949646251250e+25
