x,t=4.10e+06s,t=8.21e+06s,t=1.23e+07s,t=1.64e+07s,t=2.05e+07s,t=2.46e+07s,t=2.87e+07s,t=3.28e+07s,t=3.69e+07s
3.030303030303030300e-04,2.934311504664400855e+24,5.886554268978315688e+24,8.838917464246981948e+24,1.179128147209193018e+25,1.474364548542086875e+25,1.769600949878701892e+25,2.064837351215380045e+25,2.360073752552082035e+25,2.655310153888813660e+25
0.000000000000000000e+00,2.934311500310935031e+24,5.886554264598240393e+24,8.838917459866733781e+24,1.179128146771167557e+25,1.474364548104059911e+25,1.769600949440675572e+25,2.064837350777353940e+25,2.360073752114053782e+25,2.655310153450786267e+25
6.060606060606060601e-04,2.934311550696724852e+24,5.886554315291936957e+24,8.838917510562494076e+24,1.179128151840745520e+25,1.474364553173639162e+25,1.769600954510254394e+25,2.064837355846933191e+25,2.360073757183633033e+25,2.655310158520366806e+25
3.030303030303030300e-04,2.934311504664400318e+24,5.886554268978310319e+24,8.838917464246976579e+24,1.179128147209191945e+25,1.474364548542085157e+25,1.769600949878700604e+25,2.064837351215378757e+25,2.360073752552079458e+25,2.655310153888811513e+25
9.090909090909090901e-04,2.934311623095207223e+24,5.886554388132837466e+24,8.838917583406370998e+24,1.179128159125134178e+25,1.474364560458027821e+25,1.769600961794642837e+25,2.064837363131321849e+25,2.360073764468022551e+25,2.655310165804754176e+25
6.060606060606060601e-04,2.934311550696722704e+24,5.886554315291928367e+24,8.838917510562483339e+24,1.179128151840745090e+25,1.474364553173637229e+25,1.769600954510253535e+25,2.064837355846931043e+25,2.360073757183632174e+25,2.655310158520364229e+25
1.212121212121212120e-03,2.934311723729831632e+24,5.886554489382424420e+24,8.838917684660088636e+24,1.179128169250509271e+25,1.474364570583402698e+25,1.769600971920019004e+25,2.064837373256696083e+25,2.360073774593397214e+25,2.655310175930129698e+25
9.090909090909090901e-04,2.934311623095205075e+24,5.886554388132831024e+24,8.838917583406362408e+24,1.179128159125133963e+25,1.474364560458026747e+25,1.769600961794641549e+25,2.064837363131319272e+25,2.360073764468020403e+25,2.655310165804752888e+25
1.515151515151515150e-03,2.934311852863582684e+24,5.886554619305292498e+24,8.838917814588250262e+24,1.179128182243329299e+25,1.474364583576223370e+25,1.769600984912839246e+25,2.064837386249516755e+25,2.360073787586217456e+25,2.655310188922950370e+25
1.212121212121212120e-03,2.934311723729830558e+24,5.886554489382419051e+24,8.838917684660082194e+24,1.179128169250508412e+25,1.474364570583400980e+25,1.769600971920016641e+25,2.064837373256693506e+25,2.360073774593394637e+25,2.655310175930127980e+25
1.818181818181818180e-03,2.934312010575113043e+24,5.886554777980567883e+24,8.838917973270004605e+24,1.179128198111508598e+25,1.474364599444402456e+25,1.769601000781018117e+25,2.064837402117695625e+25,2.360073803454396327e+25,2.655310204791128382e+25
1.515151515151515150e-03,2.934311852863582147e+24,5.886554619305283908e+24,8.838917814588241672e+24,1.179128182243328869e+25,1.474364583576220794e+25,1.769600984912837099e+25,2.064837386249515037e+25,2.360073787586215738e+25,2.655310188922947793e+25
2.121212121212120993e-03,2.934312196896391223e+24,5.886554965440406997e+24,8.838918160737483392e+24,1.179128216858262383e+25,1.474364618191156455e+25,1.769601019527771257e+25,2.064837420864450913e+25,2.360073822201150755e+25,2.655310223537882810e+25
1.818181818181818180e-03,2.934312010575113043e+24,5.886554777980564662e+24,8.838917973269999237e+24,1.179128198111509457e+25,1.474364599444401382e+25,1.769601000781018117e+25,2.064837402117693907e+25,2.360073803454397186e+25,2.655310204791128382e+25
2.424242424242424240e-03,2.934312411842901654e+24,5.886555181700403790e+24,8.838918377006306343e+24,1.179128238485150154e+25,1.474364639818044226e+25,1.769601041154660102e+25,2.064837442491337825e+25,2.360073843828038956e+25,2.655310245164771011e+25
2.121212121212120993e-03,2.934312196896387464e+24,5.886554965440401628e+24,8.838918160737478023e+24,1.179128216858261738e+25,1.474364618191154307e+25,1.769601019527770183e+25,2.064837420864447906e+25,2.360073822201148178e+25,2.655310223537880233e+25
2.727272727272727487e-03,2.934312655423080191e+24,5.886555426769020423e+24,8.838918622084919512e+24,1.179128262993018450e+25,1.474364664325912093e+25,1.769601065662528398e+25,2.064837466999206336e+25,2.360073868335905749e+25,2.655310269672638663e+25
2.424242424242424240e-03,2.934312411842900581e+24,5.886555181700396274e+24,8.838918377006295606e+24,1.179128238485149295e+25,1.474364639818041649e+25,1.769601041154657739e+25,2.064837442491334819e+25,2.360073843828036379e+25,2.655310245164768004e+25
3.030303030303030300e-03,2.934312927641917584e+24,5.886555700651285228e+24,8.838918895978353380e+24,1.179128290382369997e+25,1.474364691715262351e+25,1.769601093051878871e+25,2.064837494388556809e+25,2.360073895725257511e+25,2.655310297061989995e+25
2.727272727272727487e-03,2.934312655423081265e+24,5.886555426769021497e+24,8.838918622084919512e+24,1.179128262993018021e+25,1.474364664325912522e+25,1.769601065662527539e+25,2.064837466999205477e+25,2.360073868335907467e+25,2.655310269672639092e+25
3.333333333333333114e-03,2.934313228502551308e+24,5.886556003350350712e+24,8.838919198689767968e+24,1.179128320653519187e+25,1.474364721986412615e+25,1.769601123323027632e+25,2.064837524659706214e+25,2.360073925996406915e+25,2.655310327333138970e+25
