x,t=4.32e+05s,t=8.64e+05s,t=1.30e+06s,t=1.73e+06s,t=2.16e+06s,t=2.59e+06s,t=3.02e+06s,t=3.46e+06s,t=3.89e+06s
3.030303030303030300e-04,2.936973669359479622e+23,6.034422250149142069e+23,9.141549283747287668e+23,1.224926300515853199e+24,1.535701230222803433e+24,1.846476375659153422e+24,2.157251534177304853e+24,2.468026693488752045e+24,2.778801852848285690e+24
0.000000000000000000e+00,2.936973627964037886e+23,6.034422206491871234e+23,9.141549239953594578e+23,1.224926296135657109e+24,1.535701225842557413e+24,1.846476371278902302e+24,2.157251529797054539e+24,2.468026689108502267e+24,2.778801848468035913e+24
6.060606060606060601e-04,2.936974107063297811e+23,6.034422711768886364e+23,9.141549746809430962e+23,1.224926346830812350e+24,1.535701276538292476e+24,1.846476421974673603e+24,2.157251580492826913e+24,2.468026739804276521e+24,2.778801899163810166e+24
3.030303030303030300e-04,2.936973669359477609e+23,6.034422250149137372e+23,9.141549283747278273e+23,1.224926300515851857e+24,1.535701230222803164e+24,1.846476375659151006e+24,2.157251534177303242e+24,2.468026693488749360e+24,2.778801852848284616e+24
9.090909090909090901e-04,2.936974795472957405e+23,6.034423437792843777e+23,9.141550475101957888e+23,1.224926419673815783e+24,1.535701349382129669e+24,1.846476494818562873e+24,2.157251653336718868e+24,2.468026812648166328e+24,2.778801972007701584e+24
6.060606060606060601e-04,2.936974107063297476e+23,6.034422711768883009e+23,9.141549746809428278e+23,1.224926346830810471e+24,1.535701276538291939e+24,1.846476421974671187e+24,2.157251580492825571e+24,2.468026739804273300e+24,2.778801899163807482e+24
1.212121212121212120e-03,2.936975752369521673e+23,6.034424446973505899e+23,9.141551487435947419e+23,1.224926520926328683e+24,1.535701450635803284e+24,1.846476596072305207e+24,2.157251754590466839e+24,2.468026913901914031e+24,2.778802073261448213e+24
9.090909090909090901e-04,2.936974795472955056e+23,6.034423437792839750e+23,9.141550475101949835e+23,1.224926419673814709e+24,1.535701349382129669e+24,1.846476494818560725e+24,2.157251653336716183e+24,2.468026812648164180e+24,2.778801972007699973e+24
1.515151515151515150e-03,2.936976980253728949e+23,6.034425741948095394e+23,9.141552786456851104e+23,1.224926650852947341e+24,1.535701580563908269e+24,1.846476726000500387e+24,2.157251884518667387e+24,2.468027043830115921e+24,2.778802203189649567e+24
1.212121212121212120e-03,2.936975752369518653e+23,6.034424446973501201e+23,9.141551487435938023e+23,1.224926520926328414e+24,1.535701450635802210e+24,1.846476596072303060e+24,2.157251754590463886e+24,2.468026913901911346e+24,2.778802073261447139e+24
1.818181818181818180e-03,2.936978479873649457e+23,6.034427323505353477e+23,9.141554372955854267e+23,1.224926809532804383e+24,1.535701739245582351e+24,1.846476884682283990e+24,2.157252043200456896e+24,2.468027202511906772e+24,2.778802361871442029e+24
1.515151515151515150e-03,2.936976980253727942e+23,6.034425741948090025e+23,9.141552786456843051e+23,1.224926650852945999e+24,1.535701580563907732e+24,1.846476726000498239e+24,2.157251884518665240e+24,2.468027043830113237e+24,2.778802203189646883e+24
2.121212121212120993e-03,2.936980251533459828e+23,6.034429191965816914e+23,9.141556247254510370e+23,1.224926996998058913e+24,1.535701926712983828e+24,1.846477072149814048e+24,2.157252230667996081e+24,2.468027389979444078e+24,2.778802549338981481e+24
1.818181818181818180e-03,2.936978479873649457e+23,6.034427323505352135e+23,9.141554372955859635e+23,1.224926809532804115e+24,1.535701739245581546e+24,1.846476884682284795e+24,2.157252043200457165e+24,2.468027202511906235e+24,2.778802361871440955e+24
2.424242424242424240e-03,2.936982295380724065e+23,6.034431347484826618e+23,9.141558409508607272e+23,1.224927213264296563e+24,1.535702142981695378e+24,1.846477288418677801e+24,2.157252446936867619e+24,2.468027606248319105e+24,2.778802765607852751e+24
2.121212121212120993e-03,2.936980251533455802e+23,6.034429191965814230e+23,9.141556247254500974e+23,1.224926996998057840e+24,1.535701926712981949e+24,1.846477072149813511e+24,2.157252230667994470e+24,2.468027389979442467e+24,2.778802549338977723e+24
2.727272727272727487e-03,2.936984611495918111e+23,6.034433790146916941e+23,9.141560859802935681e+23,1.224927458339993718e+24,1.535702388060198221e+24,1.846477533497350563e+24,2.157252692015551118e+24,2.468027851327002605e+24,2.778803010686536787e+24
