x,t=6.48e+05s,t=1.30e+06s,t=1.94e+06s,t=2.59e+06s,t=3.24e+06s,t=3.89e+06s,t=4.54e+06s,t=5.18e+06s,t=5.83e+06s
3.030303030303030300e-04,4.487344301033943225e+23,9.141816784904073071e+23,1.380314905654328992e+24,1.846476427016470213e+24,2.312639115782910584e+24,2.778801852716838753e+24,3.244964591638283440e+24,3.711127330641637984e+24,4.177290069648411860e+24
0.000000000000000000e+00,4.487344258869086954e+23,9.141816741168804958e+23,1.380314901274357582e+24,1.846476422636229831e+24,2.312639111402661612e+24,2.778801848336586291e+24,3.244964587258033662e+24,3.711127326261387133e+24,4.177290065268158862e+24
6.060606060606060601e-04,4.487344746873308599e+23,9.141817247348420216e+23,1.380314951966920274e+24,1.846476473331871478e+24,2.312639162098427812e+24,2.778801899032360545e+24,3.244964637953808990e+24,3.711127376957160850e+24,4.177290115963932578e+24
3.030303030303030300e-04,4.487344301033938527e+23,9.141816784904063675e+23,1.380314905654328186e+24,1.846476427016468066e+24,2.312639115782909510e+24,2.778801852716836069e+24,3.244964591638280218e+24,3.711127330641634226e+24,4.177290069648410250e+24
9.090909090909090901e-04,4.487345448078332427e+23,9.141817974669294006e+23,1.380315024806200507e+24,1.846476546175571769e+24,2.312639234942312519e+24,2.778801971876250352e+24,3.244964710797698797e+24,3.711127449801052268e+24,4.177290188807826143e+24
6.060606060606060601e-04,4.487344746873305243e+23,9.141817247348416190e+23,1.380314951966918126e+24,1.846476473331869330e+24,2.312639162098426470e+24,2.778801899032358397e+24,3.244964637953805768e+24,3.711127376957159240e+24,4.177290115963930968e+24
1.212121212121212120e-03,4.487346422760520014e+23,9.141818985652680068e+23,1.380315126053537703e+24,1.846476647429055600e+24,2.312639336196048142e+24,2.778802073129997518e+24,3.244964812051446499e+24,3.711127551054800507e+24,4.177290290061572772e+24
9.090909090909090901e-04,4.487345448078325045e+23,9.141817974669287296e+23,1.380315024806198896e+24,1.846476546175570696e+24,2.312639234942310371e+24,2.778801971876249815e+24,3.244964710797695575e+24,3.711127449801048510e+24,4.177290188807823459e+24
1.515151515151515150e-03,4.487347673467050703e+23,9.141820282940509420e+23,1.380315255973513389e+24,1.846476777356917652e+24,2.312639466124236074e+24,2.778802203058198335e+24,3.244964941979648927e+24,3.711127680983004009e+24,4.177290419989776811e+24
1.212121212121212120e-03,4.487346422760515316e+23,9.141818985652673357e+23,1.380315126053536361e+24,1.846476647429053990e+24,2.312639336196046800e+24,2.778802073129996444e+24,3.244964812051442741e+24,3.711127551054795139e+24,4.177290290061567404e+24
1.818181818181818180e-03,4.487349200959825521e+23,9.141821867322913776e+23,1.380315414645258043e+24,1.846476936038293501e+24,2.312639624806010282e+24,2.778802361739988649e+24,3.244965100661436557e+24,3.711127839664791639e+24,4.177290578671564977e+24
1.515151515151515150e-03,4.487347673467047347e+23,9.141820282940502709e+23,1.380315255973512852e+24,1.846476777356916309e+24,2.312639466124234463e+24,2.778802203058196724e+24,3.244964941979644632e+24,3.711127680982999714e+24,4.177290419989770905e+24
2.121212121212120993e-03,4.487351005548584758e+23,9.141823739121015760e+23,1.380315602100929427e+24,1.846477123505343865e+24,2.312639812273527992e+24,2.778802549207527028e+24,3.244965288128977620e+24,3.711128027132331628e+24,4.177290766139104430e+24
1.818181818181818180e-03,4.487349200959824179e+23,9.141821867322913776e+23,1.380315414645258580e+24,1.846476936038293770e+24,2.312639624806009745e+24,2.778802361739989186e+24,3.244965100661438167e+24,3.711127839664791639e+24,4.177290578671564440e+24
2.424242424242424240e-03,4.487353087383539527e+23,9.141825898490408615e+23,1.380315818356111294e+24,1.846477339773650346e+24,2.312640028542377786e+24,2.778802765476398834e+24,3.244965504397849964e+24,3.711128243401204508e+24,4.177290982407978921e+24
2.121212121212120993e-03,4.487351005548578047e+23,9.141823739121002338e+23,1.380315602100927548e+24,1.846477123505341449e+24,2.312639812273527992e+24,2.778802549207527028e+24,3.244965288128973862e+24,3.711128027132327333e+24,4.177290766139100135e+24
2.727272727272727487e-03,4.487355446546546536e+23,9.141828345515763596e+23,1.380316063419279761e+24,1.846477584851695238e+24,2.312640273621035247e+24,2.778803010555081260e+24,3.244965749476532389e+24,3.711128488479887471e+24,4.177291227486661347e+24
2.424242424242424240e-03,4.487353087383530803e+23,9.141825898490393851e+23,1.380315818356108878e+24,1.846477339773647930e+24,2.312640028542374565e+24,2.778802765476397761e+24,3.244965504397846205e+24,3.711128243401199140e+24,4.177290982407973015e+24
