x,t=1.94e+06s,t=3.89e+06s,t=5.83e+06s,t=7.78e+06s,t=9.72e+06s,t=1.17e+07s,t=1.36e+07s,t=1.56e+07s,t=1.75e+07s
3.030303030303030300e-04,1.380569427900527490e+24,2.778805470848714157e+24,4.177290123495031030e+24,5.575778290999639459e+24,6.974266508212027729e+24,8.372754726127462416e+24,9.771242944053120200e+24,1.116973116197887891e+25,1.256821937990489318e+25
0.000000000000000000e+00,1.380569423576403003e+24,2.778805466469250896e+24,4.177290119114789306e+24,5.575778286619386997e+24,6.974266503831773120e+24,8.372754721747199217e+24,9.771242939672857001e+24,1.116973115759862431e+25,1.256821937552464072e+25
6.060606060606060601e-04,1.380569473622610966e+24,2.778805517155884922e+24,4.177290169810433637e+24,5.575778337315160177e+24,6.974266554527553816e+24,8.372754772442978839e+24,9.771242990368638770e+24,1.116973120829440608e+25,1.256821942622041390e+25
3.030303030303030300e-04,1.380569427900527221e+24,2.778805470848708789e+24,4.177290123495026199e+24,5.575778290999633017e+24,6.974266508212018065e+24,8.372754726127452752e+24,9.771242944053107315e+24,1.116973116197887032e+25,1.256821937990489533e+25
9.090909090909090901e-04,1.380569545533159014e+24,2.778805589986640182e+24,4.177290242654139297e+24,5.575778410159048910e+24,6.974266627371440401e+24,8.372754845286876163e+24,9.771243063212531799e+24,1.116973128113829051e+25,1.256821949906431337e+25
6.060606060606060601e-04,1.380569473622610698e+24,2.778805517155882775e+24,4.177290169810430953e+24,5.575778337315156956e+24,6.974266554527544152e+24,8.372754772442973471e+24,9.771242990368625885e+24,1.116973120829439963e+25,1.256821942622040960e+25
1.212121212121212120e-03,1.380569645489551179e+24,2.778805691222129979e+24,4.177290343907631986e+24,5.575778511412794466e+24,6.974266728625190252e+24,8.372754946540618497e+24,9.771243164466278428e+24,1.116973138239204144e+25,1.256821960031805785e+25
9.090909090909090901e-04,1.380569545533157940e+24,2.778805589986639109e+24,4.177290242654135002e+24,5.575778410159045689e+24,6.974266627371432885e+24,8.372754845286868646e+24,9.771243063212514619e+24,1.116973128113828622e+25,1.256821949906430263e+25
1.515151515151515150e-03,1.380569773753002002e+24,2.778805821126903360e+24,4.177290473835501017e+24,5.575778641340993672e+24,6.974266858553388384e+24,8.372755076468821998e+24,9.771243294394478708e+24,1.116973151232024172e+25,1.256821973024626457e+25
1.212121212121212120e-03,1.380569645489550373e+24,2.778805691222127832e+24,4.177290343907626618e+24,5.575778511412788023e+24,6.974266728625182735e+24,8.372754946540616349e+24,9.771243164466265543e+24,1.116973138239203285e+25,1.256821960031805141e+25
1.818181818181818180e-03,1.380569930401635866e+24,2.778805979780081139e+24,4.177290632516885994e+24,5.575778800022775933e+24,6.974267017235180309e+24,8.372755235150611775e+24,9.771243453076269559e+24,1.116973167100203257e+25,1.256821988892805328e+25
1.515151515151515150e-03,1.380569773753001197e+24,2.778805821126901213e+24,4.177290473835499406e+24,5.575778641340987230e+24,6.974266858553383015e+24,8.372755076468817703e+24,9.771243294394467970e+24,1.116973151232023528e+25,1.256821973024625598e+25
2.121212121212120993e-03,1.380570115467207342e+24,2.778806167213817589e+24,4.177290819983946021e+24,5.575778987490312702e+24,6.974267204702718151e+24,8.372755422618149617e+24,9.771243640543805253e+24,1.116973185846957900e+25,1.256822007639559112e+25
1.818181818181818180e-03,1.380569930401636403e+24,2.778805979780081676e+24,4.177290632516888678e+24,5.575778800022774859e+24,6.974267017235182456e+24,8.372755235150612849e+24,9.771243453076273854e+24,1.116973167100203257e+25,1.256821988892805757e+25
2.424242424242424240e-03,1.380570328965105299e+24,2.778806383443694850e+24,4.177291036252270756e+24,5.575779203759175381e+24,6.974267420971595863e+24,8.372755638887024108e+24,9.771243856812680818e+24,1.116973207473844383e+25,1.256822029266446239e+25
2.121212121212120993e-03,1.380570115467205463e+24,2.778806167213815441e+24,4.177290819983944947e+24,5.575778987490305185e+24,6.974267204702710635e+24,8.372755422618144249e+24,9.771243640543800958e+24,1.116973185846956397e+25,1.256822007639558468e+25
2.727272727272727487e-03,1.380570570903709217e+24,2.778806628478185820e+24,4.177291281330329337e+24,5.575779448837849754e+24,6.974267666050277752e+24,8.372755883965714587e+24,9.771244101891363780e+24,1.116973231981713323e+25,1.256822053774314965e+25
