x,t=2.81e+06s,t=5.62e+06s,t=8.42e+06s,t=1.12e+07s,t=1.40e+07s,t=1.68e+07s,t=1.97e+07s,t=2.25e+07s,t=2.53e+07s
3.030303030303030300e-04,2.002041814012525510e+24,4.021904237768085980e+24,6.041941041803182037e+24,8.061979560118778767e+24,1.008201809529169693e+25,1.210205663063030635e+25,1.412209516597046410e+25,1.614213370131029113e+25,1.816217223664992275e+25
0.000000000000000000e+00,2.002041809671298195e+24,4.021904233388216844e+24,6.041941037422932797e+24,8.061979555738517716e+24,1.008201809091143159e+25,1.210205662625004529e+25,1.412209516159019445e+25,1.614213369693003867e+25,1.816217223226965955e+25
6.060606060606060601e-04,2.002041859915417714e+24,4.021904284079572650e+24,6.041941088118668396e+24,8.061979606434293043e+24,1.008201814160721336e+25,1.210205667694582277e+25,1.412209521228599126e+25,1.614213374762582474e+25,1.816217228296544347e+25
3.030303030303030300e-04,2.002041814012523362e+24,4.021904237768084369e+24,6.041941041803175595e+24,8.061979560118766956e+24,1.008201809529168834e+25,1.210205663063029990e+25,1.412209516597044047e+25,1.614213370131028040e+25,1.816217223664990986e+25
9.090909090909090901e-04,2.002041932110338231e+24,4.021904356917111811e+24,6.041941160962494852e+24,8.061979679278190366e+24,1.008201821445110853e+25,1.210205674978972009e+25,1.412209528512987355e+25,1.614213382046970703e+25,1.816217235580934079e+25
6.060606060606060601e-04,2.002041859915416909e+24,4.021904284079569966e+24,6.041941088118661953e+24,8.061979606434287674e+24,1.008201814160720477e+25,1.210205667694581847e+25,1.412209521228597408e+25,1.614213374762580541e+25,1.816217228296542629e+25
1.212121212121212120e-03,2.002042032462011268e+24,4.021904458162031745e+24,6.041941262216155581e+24,8.061979780531932700e+24,1.008201831570485516e+25,1.210205685104346243e+25,1.412209538638362447e+25,1.614213392172345795e+25,1.816217245706309171e+25
9.090909090909090901e-04,2.002041932110336889e+24,4.021904356917111274e+24,6.041941160962490557e+24,8.061979679278182850e+24,1.008201821445110209e+25,1.210205674978971580e+25,1.412209528512985851e+25,1.614213382046969629e+25,1.816217235580932576e+25
1.515151515151515150e-03,2.002042161232681355e+24,4.021904588078909955e+24,6.041941392144248487e+24,8.061979910460136202e+24,1.008201844563306188e+25,1.210205698097166485e+25,1.412209551631182260e+25,1.614213405165166253e+25,1.816217258699128340e+25
1.212121212121212120e-03,2.002042032462009121e+24,4.021904458162027987e+24,6.041941262216150213e+24,8.061979780531930553e+24,1.008201831570484442e+25,1.210205685104346243e+25,1.412209538638360729e+25,1.614213392172344077e+25,1.816217245706307668e+25
1.818181818181818180e-03,2.002042318500778083e+24,4.021904746746862958e+24,6.041941550825898678e+24,8.061980069141924905e+24,1.008201860431484844e+25,1.210205713965345785e+25,1.412209567499361775e+25,1.614213421033345982e+25,1.816217274567308070e+25
1.515151515151515150e-03,2.002042161232678671e+24,4.021904588078904049e+24,6.041941392144243119e+24,8.061979910460125464e+24,1.008201844563305115e+25,1.210205698097166056e+25,1.412209551631180757e+25,1.614213405165163890e+25,1.816217258699127481e+25
2.121212121212120993e-03,2.002042504298183264e+24,4.021904934198058450e+24,6.041941738293277607e+24,8.061980256609456305e+24,1.008201879178238843e+25,1.210205732712100429e+25,1.412209586246115774e+25,1.614213439780098263e+25,1.816217293314061639e+25
1.818181818181818180e-03,2.002042318500778083e+24,4.021904746746862958e+24,6.041941550825902973e+24,8.061980069141924905e+24,1.008201860431483985e+25,1.210205713965346000e+25,1.412209567499361345e+25,1.614213421033344264e+25,1.816217274567307640e+25
2.424242424242424240e-03,2.002042718640345627e+24,4.021905150448075350e+24,6.041941954561970635e+24,8.061980472878331870e+24,1.008201900805125755e+25,1.210205754338986696e+25,1.412209607873002042e+25,1.614213461406986034e+25,1.816217314940949625e+25
2.121212121212120993e-03,2.002042504298180848e+24,4.021904934198052544e+24,6.041941738293270090e+24,8.061980256609452010e+24,1.008201879178237554e+25,1.210205732712098496e+25,1.412209586246114056e+25,1.614213439780096974e+25,1.816217293314059921e+25
