x,t=3.46e+06s,t=6.91e+06s,t=1.04e+07s,t=1.38e+07s,t=1.73e+07s,t=2.07e+07s,t=2.42e+07s,t=2.76e+07s,t=3.11e+07s
3.030303030303030300e-04,2.468171472941346835e+24,4.954229129492505364e+24,7.440429256398720821e+24,9.926630523382780347e+24,1.241283179949217328e+25,1.489903307567537737e+25,1.738523435185847623e+25,1.987143562804162234e+25,2.235763690422509057e+25
0.000000000000000000e+00,2.468171468592858878e+24,4.954229125112502011e+24,7.440429252018467286e+24,9.926630519002512853e+24,1.241283179511190149e+25,1.489903307129512276e+25,1.738523434747820229e+25,1.987143562366135270e+25,2.235763689984482952e+25
6.060606060606060601e-04,2.468171518920989837e+24,4.954229175805352465e+24,7.440429302714224360e+24,9.926630569698296771e+24,1.241283184580768541e+25,1.489903312199090453e+25,1.738523439817399695e+25,1.987143567435715380e+25,2.235763695054062632e+25
3.030303030303030300e-04,2.468171472941343614e+24,4.954229129492497848e+24,7.440429256398715453e+24,9.926630523382767462e+24,1.241283179949216254e+25,1.489903307567536663e+25,1.738523435185845261e+25,1.987143562804158798e+25,2.235763690422507769e+25
9.090909090909090901e-04,2.468171591236622288e+24,4.954229248645034278e+24,7.440429375558080881e+24,9.926630642542185504e+24,1.241283191865158058e+25,1.489903319483479541e+25,1.738523447101787924e+25,1.987143574720103179e+25,2.235763702338449143e+25
6.060606060606060601e-04,2.468171518920987689e+24,4.954229175805347096e+24,7.440429302714215770e+24,9.926630569698292476e+24,1.241283184580767682e+25,1.489903312199088950e+25,1.738523439817397762e+25,1.987143567435712373e+25,2.235763695054060914e+25
1.212121212121212120e-03,2.468171691756088960e+24,4.954229349892934383e+24,7.440429476811784560e+24,9.926630743795940723e+24,1.241283201990532936e+25,1.489903329608854848e+25,1.738523457227163016e+25,1.987143584845478271e+25,2.235763712463827672e+25
9.090909090909090901e-04,2.468171591236620141e+24,4.954229248645029983e+24,7.440429375558073365e+24,9.926630642542174766e+24,1.241283191865156984e+25,1.489903319483478252e+25,1.738523447101786850e+25,1.987143574720101461e+25,2.235763702338448284e+25
1.515151515151515150e-03,2.468171820742066294e+24,4.954229479813627060e+24,7.440429606739924711e+24,9.926630873724138855e+24,1.241283214983352964e+25,1.489903342601674876e+25,1.738523470219982830e+25,1.987143597838299373e+25,2.235763725456645767e+25
1.212121212121212120e-03,2.468171691756084129e+24,4.954229349892931161e+24,7.440429476811774896e+24,9.926630743795925690e+24,1.241283201990532077e+25,1.489903329608852915e+25,1.738523457227161298e+25,1.987143584845474836e+25,2.235763712463824236e+25
1.818181818181818180e-03,2.468171978273118906e+24,4.954229638486254598e+24,7.440429765421639326e+24,9.926631032405925411e+24,1.241283230851532478e+25,1.489903358469854176e+25,1.738523486088161700e+25,1.987143613706477385e+25,2.235763741324825067e+25
1.515151515151515150e-03,2.468171820742060389e+24,4.954229479813625986e+24,7.440429606739916121e+24,9.926630873724128118e+24,1.241283214983351675e+25,1.489903342601672729e+25,1.738523470219981756e+25,1.987143597838296367e+25,2.235763725456644049e+25
2.121212121212120993e-03,2.468172164381179340e+24,4.954229825942958385e+24,7.440429952889090195e+24,9.926631219873463254e+24,1.241283249598286477e+25,1.489903377216606886e+25,1.738523504834915484e+25,1.987143632453230095e+25,2.235763760071579495e+25
1.818181818181818180e-03,2.468171978273118906e+24,4.954229638486253524e+24,7.440429765421637178e+24,9.926631032405925411e+24,1.241283230851531619e+25,1.489903358469853317e+25,1.738523486088161485e+25,1.987143613706478244e+25,2.235763741324824208e+25
2.424242424242424240e-03,2.468172379081721827e+24,4.954230042199342038e+24,7.440430169157861607e+24,9.926631436142347408e+24,1.241283271225173175e+25,1.489903398843494872e+25,1.738523526461803255e+25,1.987143654080120443e+25,2.235763781698465548e+25
2.121212121212120993e-03,2.468172164381175582e+24,4.954229825942956238e+24,7.440429952889082679e+24,9.926631219873448221e+24,1.241283249598284330e+25,1.489903377216605598e+25,1.738523504834914196e+25,1.987143632453227948e+25,2.235763760071576918e+25
2.727272727272727487e-03,2.468172622383165039e+24,4.954230287263866640e+24,7.440430414236437195e+24,9.926631681221019633e+24,1.241283295733041256e+25,1.489903423351362524e+25,1.738523550969671766e+25,1.987143678587986807e+25,2.235763806206334059e+25
2.424242424242424240e-03,2.468172379081716995e+24,4.954230042199333448e+24,7.440430169157853017e+24,9.926631436142321638e+24,1.241283271225171457e+25,1.489903398843492510e+25,1.738523526461801108e+25,1.987143654080116578e+25,2.235763781698463401e+25
3.030303030303030300e-03,2.468172894290496507e+24,4.954230561141551937e+24,7.440430688129815228e+24,9.926631955114522220e+24,1.241283323122392159e+25,1.489903450740713213e+25,1.738523578359022669e+25,1.987143705977337710e+25,2.235763833595686251e+25
