x,t=6.32e+03s,t=1.26e+04s,t=1.90e+04s,t=2.53e+04s
3.030303030303030300e-04,2.604837120007682581e+23,5.697112534110975295e+21,1.125739570952269332e+20,2.159563143603006720e+18
0.000000000000000000e+00,2.604917073743228499e+23,5.697363654500448993e+21,1.125794613258549002e+20,2.159671970547100672e+18
6.060606060606060601e-04,2.603991709593703148e+23,5.694457449702571901e+21,1.125157630000396698e+20,2.158412571926322944e+18
3.030303030303030300e-04,2.604837120007681239e+23,5.697112534110974247e+21,1.125739570952268841e+20,2.159563143603004672e+18
9.090909090909090901e-04,2.602662058590649744e+23,5.690282637301198619e+21,1.124242696950813491e+20,2.156603704494938112e+18
6.060606060606060601e-04,2.603991709593701471e+23,5.694457449702569804e+21,1.125157630000395878e+20,2.158412571926321152e+18
1.212121212121212120e-03,2.600813808229652638e+23,5.684481735489355776e+21,1.122971605947627438e+20,2.154090843408638464e+18
9.090909090909090901e-04,2.602662058590648737e+23,5.690282637301198619e+21,1.124242696950812836e+20,2.156603704494936064e+18
1.515151515151515150e-03,2.598442107220750290e+23,5.677041656851064685e+21,1.121341691767260774e+20,2.150868863365791488e+18
1.212121212121212120e-03,2.600813808229649282e+23,5.684481735489353679e+21,1.122971605947626455e+20,2.154090843408637184e+18
1.818181818181818180e-03,2.595545483443549220e+23,5.667960541752300929e+21,1.119352807781577032e+20,2.146937659339548416e+18
1.515151515151515150e-03,2.598442107220748612e+23,5.677041656851061539e+21,1.121341691767259300e+20,2.150868863365789440e+18
2.121212121212120993e-03,2.592123316068685888e+23,5.657239819087917351e+21,1.117005585427586908e+20,2.142298704866531584e+18
1.818181818181818180e-03,2.595545483443551234e+23,5.667960541752304075e+21,1.119352807781577032e+20,2.146937659339546880e+18
2.424242424242424240e-03,2.588175280705391538e+23,5.644882463592887091e+21,1.114301051763630735e+20,2.136954295355053056e+18
2.121212121212120993e-03,2.592123316068684210e+23,5.657239819087918399e+21,1.117005585427586417e+20,2.142298704866530304e+18
2.727272727272727487e-03,2.583701176461051088e+23,5.630892452714944397e+21,1.111240509872340664e+20,2.130907310987074304e+18
2.424242424242424240e-03,2.588175280705391538e+23,5.644882463592886043e+21,1.114301051763630735e+20,2.136954295355050496e+18
3.030303030303030300e-03,2.578700859552753789e+23,5.615274558193274978e+21,1.107825492545530593e+20,2.124161124416289792e+18
2.727272727272727487e-03,2.583701176461053101e+23,5.630892452714945446e+21,1.111240509872341156e+20,2.130907310987075072e+18
3.333333333333333114e-03,2.573174213957063446e+23,5.598034253999269478e+21,1.104057741391836938e+20,2.116719558637677824e+18
3.030303030303030300e-03,2.578700859552755467e+23,5.615274558193274978e+21,1.107825492545531249e+20,2.124161124416290560e+18
3.636363636363636360e-03,2.567121137024591190e+23,5.579177671305622192e+21,1.099939196169038397e+20,2.108586864980252672e+18
3.333333333333333114e-03,2.573174213957064117e+23,5.598034253999265284e+21,1.104057741391836774e+20,2.116719558637675776e+18
3.939393939393939607e-03,2.560541531849078761e+23,5.558711574690994848e+21,1.095471988687562015e+20,2.099767710045914880e+18
3.636363636363636360e-03,2.567121137024593203e+23,5.579177671305619046e+21,1.099939196169038397e+20,2.108586864980251904e+18
4.242424242424241987e-03,2.553435302957303202e+23,5.536643348794757349e+21,1.090658438920666153e+20,2.090267166921153024e+18
3.939393939393939607e-03,2.560541531849078090e+23,5.558711574690994848e+21,1.095471988687561523e+20,2.099767710045914368e+18
4.545454545454545234e-03,2.545802353746486294e+23,5.512980990479010103e+21,1.085501052237914604e+20,2.080090708520269056e+18
4.242424242424241987e-03,2.553435302957303202e+23,5.536643348794756301e+21,1.090658438920665498e+20,2.090267166921151744e+18
4.848484848484848481e-03,2.537642584894428529e+23,5.487733104063846285e+21,1.080002517228226150e+20,2.069244202006820864e+18
4.545454545454545234e-03,2.545802353746487972e+23,5.512980990479004860e+21,1.085501052237914440e+20,2.080090708520269056e+18
5.151515151515151728e-03,2.528955893336876725e+23,5.460908898361987301e+21,1.074165703833310822e+20,2.057733903742818048e+18
4.848484848484848481e-03,2.537642584894429200e+23,5.487733104063845237e+21,1.080002517228225495e+20,2.069244202006821376e+18
5.454545454545454974e-03,2.519742171588916507e+23,5.432518184811200774e+21,1.067993661637433917e+20,2.045566454463076096e+18
5.151515151515151728e-03,2.528955893336876725e+23,5.460908898361986253e+21,1.074165703833310986e+20,2.057733903742816768e+18
5.757575757575757354e-03,2.510001307282109387e+23,5.402571376302204387e+21,1.061489618225581097e+20,2.032748874502321664e+18
5.454545454545454974e-03,2.519742171588915165e+23,5.432518184811198677e+21,1.067993661637434245e+20,2.045566454463075584e+18
6.060606060606060601e-03,2.499733182841501830e+23,5.371079486462895325e+21,1.054656977557099643e+20,2.019288558973193984e+18
5.757575757575757354e-03,2.510001307282110729e+23,5.402571376302203339e+21,1.061489618225581261e+20,2.032748874502321408e+18
6.363636363636363848e-03,2.488937675255047583e+23,5.338054129249926775e+21,1.047499318322646221e+20,2.005193272832847616e+18
6.060606060606060601e-03,2.499733182841503508e+23,5.371079486462892179e+21,1.054656977557099315e+20,2.019288558973192448e+18
6.666666666666666227e-03,2.477614655905911684e+23,5.303507518755542401e+21,1.040020392263561708e+20,1.990471145800070656e+18
6.363636363636363848e-03,2.488937675255047583e+23,5.338054129249920483e+21,1.047499318322645893e+20,2.005193272832846336e+18
6.969696969696969474e-03,2.465763990448423421e+23,5.267452469168284107e+21,1.032224122440624865e+20,1.975130667098973696e+18
6.666666666666666227e-03,2.477614655905911013e+23,5.303507518755540304e+21,1.040020392263562363e+20,1.990471145800069888e+18
7.272727272727272721e-03,2.453385538714667162e+23,5.229902394847349703e+21,1.024114601443056517e+20,1.959180680013891072e+18
6.969696969696969474e-03,2.465763990448422414e+23,5.267452469168284107e+21,1.032224122440624865e+20,1.975130667098972416e+18
7.575757575757575968e-03,2.440479154643057729e+23,5.190871310483276694e+21,1.015696089531828142e+20,1.942630376246557440e+18
7.272727272727272721e-03,2.453385538714666491e+23,5.229902394847348654e+21,1.024114601443056189e+20,1.959180680013891328e+18
7.878787878787879215e-03,2.427044686223136973e+23,5.150373831326669210e+21,1.006973012712925266e+20,1.925489290069704704e+18
7.575757575757575968e-03,2.440479154643056722e+23,5.190871310483277742e+21,1.015696089531828142e+20,1.942630376246557440e+18
8.181818181818182462e-03,2.413081975452087909e+23,5.108425173470675993e+21,9.979499607377466163e+19,1.907767292274544896e+18
7.878787878787879215e-03,2.427044686223135631e+23,5.150373831326669210e+21,1.006973012712925102e+20,1.925489290069704704e+18
8.484848484848483974e-03,2.398590858299955541e+23,5.065041154178816147e+21,9.886316850283359437e+19,1.889474583910278656e+18
8.181818181818182462e-03,2.413081975452087574e+23,5.108425173470683333e+21,9.979499607377469440e+19,1.907767292274545664e+18
8.787878787878787221e-03,2.383571164681766825e+23,5.020238192250867155e+21,9.790230965259272192e+19,1.870621689816563712e+18
8.484848484848483974e-03,2.398590858299953864e+23,5.065041154178818245e+21,9.886316850283351245e+19,1.889474583910278656e+18
9.090909090909090468e-03,2.368022718434710630e+23,4.974033308422221332e+21,9.691292634617133466e+19,1.851219451949206784e+18
8.787878787878787221e-03,2.383571164681764476e+23,5.020238192250864009e+21,9.790230965259272192e+19,1.870621689816562944e+18
9.393939393939393714e-03,2.351945337299035876e+23,4.926444125792347619e+21,9.589554090485763277e+19,1.831279022501039616e+18
9.090909090909090468e-03,2.368022718434708952e+23,4.974033308422216090e+21,9.691292634617135104e+19,1.851219451949206784e+18
9.696969696969696961e-03,2.335338832902118546e+23,4.877488870280112636e+21,9.485069090935637606e+19,1.810811856819956224e+18
9.393939393939393714e-03,2.351945337299035205e+23,4.926444125792347619e+21,9.589554090485766554e+19,1.831279022501039360e+18
1.000000000000000021e-02,2.318203010744943274e+23,4.827186371104188924e+21,9.377892895301065114e+19,1.789829706127247360e+18
9.696969696969696961e-03,2.335338832902117204e+23,4.877488870280111587e+21,9.485069090935637606e+19,1.810811856819956480e+18
1.030303030303030346e-02,2.300537670190283463e+23,4.775556061285958287e+21,9.268082238697486746e+19,1.768344610038205440e+18
1.000000000000000021e-02,2.318203010744941931e+23,4.827186371104185778e+21,9.377892895301061837e+19,1.789829706127246080e+18
1.060606060606060670e-02,2.282342604452582612e+23,4.722617978175045501e+21,9.155695305730185626e+19,1.746368888889326592e+18
1.030303030303030346e-02,2.300537670190282121e+23,4.775556061285957239e+21,9.268082238697486746e+19,1.768344610038204160e+18
1.090909090909090995e-02,2.263617600588728857e+23,4.668392763994944307e+21,9.040791703388574515e+19,1.723915135874465024e+18
1.060606060606060670e-02,2.282342604452580934e+23,4.722617978175042355e+21,9.155695305730185626e+19,1.746368888889325824e+18
