x,t=1.00e+00s,t=2.00e+00s,t=3.00e+00s,t=4.00e+00s,t=5.00e+00s,t=6.00e+00s,t=7.00e+00s,t=8.00e+00s,t=9.00e+00s
3.030303030303030300e-04,1.676368444173185518e+25,1.676368485555648749e+25,1.676368527071792407e+25,1.676368568649261541e+25,1.676368610262314694e+25,1.676368651898804839e+25,1.676368693551623376e+25,1.676368735215217557e+25,1.676368776882656592e+25
0.000000000000000000e+00,1.676368443739101763e+25,1.676368485121172649e+25,1.676368526635921087e+25,1.676368568212739748e+25,1.676368609825418165e+25,1.676368651461661994e+25,1.676368693114308303e+25,1.676368734777788023e+25,1.676368776445186900e+25
6.060606060606060601e-04,1.676368448723571298e+25,1.676368490150547570e+25,1.676368531680927112e+25,1.676368573265067404e+25,1.676368614882020817e+25,1.676368656521090519e+25,1.676368698175707789e+25,1.676368739840485662e+25,1.676368781508337873e+25
3.030303030303030300e-04,1.676368444173184659e+25,1.676368485555646601e+25,1.676368527071790904e+25,1.676368568649259394e+25,1.676368610262313620e+25,1.676368651898803766e+25,1.676368693551622517e+25,1.676368735215216483e+25,1.676368776882655519e+25
9.090909090909090901e-04,1.676368455906490280e+25,1.676368497382719734e+25,1.676368538931892335e+25,1.676368580525568528e+25,1.676368622148297813e+25,1.676368663791247374e+25,1.676368705448589586e+25,1.676368747115149441e+25,1.676368788783547543e+25
6.060606060606060601e-04,1.676368448723570224e+25,1.676368490150545422e+25,1.676368531680925394e+25,1.676368573265066760e+25,1.676368614882019313e+25,1.676368656521088157e+25,1.676368698175705426e+25,1.676368739840485018e+25,1.676368781508336585e+25
1.212121212121212120e-03,1.676368465924899642e+25,1.676368507444090794e+25,1.676368549014081531e+25,1.676368590619405031e+25,1.676368632249505554e+25,1.676368673897518667e+25,1.676368715558447605e+25,1.676368757227318583e+25,1.676368798896254629e+25
9.090909090909090901e-04,1.676368455906488348e+25,1.676368497382718660e+25,1.676368538931891691e+25,1.676368580525566810e+25,1.676368622148296739e+25,1.676368663791245227e+25,1.676368705448587868e+25,1.676368747115147938e+25,1.676368788783544966e+25
1.515151515151515150e-03,1.676368478809042824e+25,1.676368520365134832e+25,1.676368561956126885e+25,1.676368603574292123e+25,1.676368645212910639e+25,1.676368686866918882e+25,1.676368728532128400e+25,1.676368770203690604e+25,1.676368811872938250e+25
1.212121212121212120e-03,1.676368465924897279e+25,1.676368507444090150e+25,1.676368549014078739e+25,1.676368590619403313e+25,1.676368632249504480e+25,1.676368673897516734e+25,1.676368715558446317e+25,1.676368757227316435e+25,1.676368798896251837e+25
1.818181818181818180e-03,1.676368494569542998e+25,1.676368536157041525e+25,1.676368577768138536e+25,1.676368619399572645e+25,1.676368661047397209e+25,1.676368702708051699e+25,1.676368744378043019e+25,1.676368786052482636e+25,1.676368827721509736e+25
1.515151515151515150e-03,1.676368478809041320e+25,1.676368520365134188e+25,1.676368561956124953e+25,1.676368603574290620e+25,1.676368645212909566e+25,1.676368686866916520e+25,1.676368728532127112e+25,1.676368770203688027e+25,1.676368811872936317e+25
2.121212121212120993e-03,1.676368513211587627e+25,1.676368554825650312e+25,1.676368596455361711e+25,1.676368638099906638e+25,1.676368679757223079e+25,1.676368721424899412e+25,1.676368763099957719e+25,1.676368804777229438e+25,1.676368846445107204e+25
1.818181818181818180e-03,1.676368494569541710e+25,1.676368536157042384e+25,1.676368577768138750e+25,1.676368619399573075e+25,1.676368661047396994e+25,1.676368702708051914e+25,1.676368744378043234e+25,1.676368786052481563e+25,1.676368827721509951e+25
2.424242424242424240e-03,1.676368534738147110e+25,1.676368576374584427e+25,1.676368618021141546e+25,1.676368659678235079e+25,1.676368701344991644e+25,1.676368743019815017e+25,1.676368784700006669e+25,1.676368826379786649e+25,1.676368868045057155e+25
2.121212121212120993e-03,1.676368513211586768e+25,1.676368554825648594e+25,1.676368596455359993e+25,1.676368638099905779e+25,1.676368679757222006e+25,1.676368721424899197e+25,1.676368763099956430e+25,1.676368804777227720e+25,1.676368846445104842e+25
2.727272727272727487e-03,1.676368559151053679e+25,1.676368600806297370e+25,1.676368642467856595e+25,1.676368684136670235e+25,1.676368725812561121e+25,1.676368767494431247e+25,1.676368809179598619e+25,1.676368850861233809e+25,1.676368892521747854e+25
2.424242424242424240e-03,1.676368534738145822e+25,1.676368576374583998e+25,1.676368618021140902e+25,1.676368659678234220e+25,1.676368701344991000e+25,1.676368743019813728e+25,1.676368784700005380e+25,1.676368826379784501e+25,1.676368868045056081e+25
3.030303030303030300e-03,1.676368586451479862e+25,1.676368628122521086e+25,1.676368669797284973e+25,1.676368711476845480e+25,1.676368753161371398e+25,1.676368794849997293e+25,1.676368836539752978e+25,1.676368878222189180e+25,1.676368919874887888e+25
2.727272727272727487e-03,1.676368559151053894e+25,1.676368600806297799e+25,1.676368642467857239e+25,1.676368684136671094e+25,1.676368725812560477e+25,1.676368767494430388e+25,1.676368809179598833e+25,1.676368850861233809e+25,1.676368892521749143e+25
3.333333333333333114e-03,1.676368616640182000e+25,1.676368658324492526e+25,1.676368700010779596e+25,1.676368741700051668e+25,1.676368783392587700e+25,1.676368825087514097e+25,1.676368866781229527e+25,1.676368908462908097e+25,1.676368950103514324e+25
3.030303030303030300e-03,1.676368586451480076e+25,1.676368628122520656e+25,1.676368669797284973e+25,1.676368711476845480e+25,1.676368753161371398e+25,1.676368794849996863e+25,1.676368836539754267e+25,1.676368878222189180e+25,1.676368919874888532e+25
3.636363636363636360e-03,1.676368649717641776e+25,1.676368691413105258e+25,1.676368733109383925e+25,1.676368774807323670e+25,1.676368816507163724e+25,1.676368858207796629e+25,1.676368899904569862e+25,1.676368941583280180e+25,1.676368983205876750e+25
3.333333333333333114e-03,1.676368616640182644e+25,1.676368658324492741e+25,1.676368700010778522e+25,1.676368741700049520e+25,1.676368783392585338e+25,1.676368825087512379e+25,1.676368866781229098e+25,1.676368908462907238e+25,1.676368950103513036e+25
3.939393939393939607e-03,1.676368685684151676e+25,1.676368727388995581e+25,1.676368769093890597e+25,1.676368810799493638e+25,1.676368852505878792e+25,1.676368894211490853e+25,1.676368935910092668e+25,1.676368977582775214e+25,1.676369019179217581e+25
3.636363636363636360e-03,1.676368649717641561e+25,1.676368691413104184e+25,1.676368733109381992e+25,1.676368774807323026e+25,1.676368816507163080e+25,1.676368858207795341e+25,1.676368899904568144e+25,1.676368941583280180e+25,1.676368983205875891e+25
4.242424242424241987e-03,1.676368724539861380e+25,1.676368766252601368e+25,1.676368807964898974e+25,1.676368849677212043e+25,1.676368891389362976e+25,1.676368933099088327e+25,1.676368974797881267e+25,1.676369016460316022e+25,1.676369058019428895e+25
3.939393939393939607e-03,1.676368685684150173e+25,1.676368727388994508e+25,1.676368769093889953e+25,1.676368810799491920e+25,1.676368852505878148e+25,1.676368894211489779e+25,1.676368935910092453e+25,1.676368977582774569e+25,1.676369019179218010e+25
4.545454545454545234e-03,1.676368766284839822e+25,1.676368808004227775e+25,1.676368849722856163e+25,1.676368891440989986e+25,1.676368933158107834e+25,1.676368974870920837e+25,1.676369016567722631e+25,1.676369058214118259e+25,1.676369099720564741e+25
4.242424242424241987e-03,1.676368724539862024e+25,1.676368766252602012e+25,1.676368807964898974e+25,1.676368849677212043e+25,1.676368891389363620e+25,1.676368933099088327e+25,1.676368974797881267e+25,1.676369016460317310e+25,1.676369058019429754e+25
4.848484848484848481e-03,1.676368810919066386e+25,1.676368852644049608e+25,1.676368894368073334e+25,1.676368936091207358e+25,1.676368977812473071e+25,1.676369019527133124e+25,1.676369061219023408e+25,1.676369102841418760e+25,1.676369144274136973e+25
4.545454545454545234e-03,1.676368766284838104e+25,1.676368808004225413e+25,1.676368849722854660e+25,1.676368891440989342e+25,1.676368933158107834e+25,1.676368974870919119e+25,1.676369016567721557e+25,1.676369058214118689e+25,1.676369099720563023e+25
5.151515151515151728e-03,1.676368858442484809e+25,1.676368900172166725e+25,1.676368941900765451e+25,1.676368983628137963e+25,1.676369025352695553e+25,1.676369067067672575e+25,1.676369108750705563e+25,1.676369150338125492e+25,1.676369191668170150e+25
4.848484848484848481e-03,1.676368810919066386e+25,1.676368852644048320e+25,1.676368894368072261e+25,1.676368936091206284e+25,1.676368977812471783e+25,1.676369019527131406e+25,1.676369061219022335e+25,1.676369102841418760e+25,1.676369144274135255e+25
