x,t=1.12e+01s,t=2.25e+01s,t=3.37e+01s,t=4.50e+01s
3.030303030303030300e-04,2.374054144655915834e+25,2.366755379993929484e+25,2.348041713454386398e+25,2.313009134765934033e+25
0.000000000000000000e+00,2.374055008041429207e+25,2.366759424074159318e+25,2.348052082949348106e+25,2.313028547823933475e+25
6.060606060606060601e-04,2.374045003381205173e+25,2.366712574568914570e+25,2.347931980935544583e+25,2.312803740188868854e+25
3.030303030303030300e-04,2.374054144655914546e+25,2.366755379993928196e+25,2.348041713454385109e+25,2.313009134765934033e+25
9.090909090909090901e-04,2.374030560956157812e+25,2.366645011146117931e+25,2.347758919134967328e+25,2.312480018766624925e+25
6.060606060606060601e-04,2.374045003381204744e+25,2.366712574568914570e+25,2.347931980935544154e+25,2.312803740188867136e+25
1.212121212121212120e-03,2.374010351383902387e+25,2.366550603091278391e+25,2.347517380124180140e+25,2.312028641446231758e+25
9.090909090909090901e-04,2.374030560956156523e+25,2.366645011146116642e+25,2.347758919134967328e+25,2.312480018766624066e+25
1.515151515151515150e-03,2.373984189795071514e+25,2.366428619575645362e+25,2.347205773544621581e+25,2.311447061707305286e+25
1.212121212121212120e-03,2.374010351383901528e+25,2.366550603091277532e+25,2.347517380124178851e+25,2.312028641446229611e+25
1.818181818181818180e-03,2.373951888164971309e+25,2.366278357198274149e+25,2.346822666184070256e+25,2.310733156864542389e+25
1.515151515151515150e-03,2.373984189795071084e+25,2.366428619575644503e+25,2.347205773544619863e+25,2.311447061707303138e+25
2.121212121212120993e-03,2.373913226646956601e+25,2.366099008476250351e+25,2.346366449187158069e+25,2.309884610001686106e+25
1.818181818181818180e-03,2.373951888164972597e+25,2.366278357198276297e+25,2.346822666184072833e+25,2.310733156864542389e+25
2.424242424242424240e-03,2.373867945909796964e+25,2.365889629377236337e+25,2.345835260227426632e+25,2.308898770297981000e+25
2.121212121212120993e-03,2.373913226646956172e+25,2.366099008476250780e+25,2.346366449187155492e+25,2.309884610001683959e+25
2.727272727272727487e-03,2.373815743259035628e+25,2.365649125303288727e+25,2.345226954094004808e+25,2.307772605172950465e+25
