x,t=2.00e+01s,t=4.00e+01s,t=6.00e+01s,t=8.00e+01s
3.030303030303030300e-04,2.094146194965899762e+25,2.086109942079025940e+25,2.066073438695369781e+25,2.029512725181948097e+25
0.000000000000000000e+00,2.094147123111152503e+25,2.086114159582629803e+25,2.066083954712938070e+25,2.029531914801408765e+25
6.060606060606060601e-04,2.094136368721203633e+25,2.086065303836378848e+25,2.065962161917253683e+25,2.029309704756756251e+25
3.030303030303030300e-04,2.094146194965898044e+25,2.086109942079023792e+25,2.066073438695365916e+25,2.029512725181946379e+25
9.090909090909090901e-04,2.094120847815838306e+25,2.085994862751391419e+25,2.065786698535947083e+25,2.028989779867222656e+25
6.060606060606060601e-04,2.094136368721202345e+25,2.086065303836377559e+25,2.065962161917249388e+25,2.029309704756754103e+25
1.212121212121212120e-03,2.094099136749111132e+25,2.085896464992161073e+25,2.065541877379609776e+25,2.028543808443906641e+25
9.090909090909090901e-04,2.094120847815837017e+25,2.085994862751388842e+25,2.065786698535944506e+25,2.028989779867219649e+25
1.515151515151515150e-03,2.094071044443310854e+25,2.085769379591887094e+25,2.065226154710928409e+25,2.027969384117293837e+25
1.212121212121212120e-03,2.094099136749108985e+25,2.085896464992159355e+25,2.065541877379606340e+25,2.028543808443903205e+25
1.818181818181818180e-03,2.094036378816057344e+25,2.085612913721068313e+25,2.064838166910280508e+25,2.027264552286591759e+25
1.515151515151515150e-03,2.094071044443308277e+25,2.085769379591887524e+25,2.065226154710924544e+25,2.027969384117289542e+25
2.121212121212120993e-03,2.093994916116096116e+25,2.085426276009080535e+25,2.064376393749631888e+25,2.026427200031783182e+25
1.818181818181818180e-03,2.094036378816057773e+25,2.085612913721069602e+25,2.064838166910279649e+25,2.027264552286590900e+25
2.424242424242424240e-03,2.093946392874843580e+25,2.085208543262045038e+25,2.063839080395044506e+25,2.025454919085237177e+25
2.121212121212120993e-03,2.093994916116094398e+25,2.085426276009078387e+25,2.064376393749630170e+25,2.026427200031782753e+25
2.727272727272727487e-03,2.093890501965702146e+25,2.084958646540361371e+25,2.063224208689241786e+25,2.024344959759907601e+25
2.424242424242424240e-03,2.093946392874841862e+25,2.085208543262042461e+25,2.063839080395041929e+25,2.025454919085235029e+25
3.030303030303030300e-03,2.093826889559033210e+25,2.084675362047742550e+25,2.062529481487797177e+25,2.023094209756537673e+25
2.727272727272727487e-03,2.093890501965701716e+25,2.084958646540359653e+25,2.063224208689241357e+25,2.024344959759908031e+25
3.333333333333333114e-03,2.093755152148136685e+25,2.084357303140736349e+25,2.061752310900531171e+25,2.021699181186526666e+25
3.030303030303030300e-03,2.093826889559031492e+25,2.084675362047740832e+25,2.062529481487796318e+25,2.023094209756537673e+25
3.636363636363636360e-03,2.093674833369128795e+25,2.084002912265230437e+25,2.060889807526445934e+25,2.020156000532931765e+25
3.333333333333333114e-03,2.093755152148134967e+25,2.084357303140735490e+25,2.061752310900529453e+25,2.021699181186525807e+25
3.939393939393939607e-03,2.093585420495155691e+25,2.083610452352947832e+25,2.059938769591259520e+25,2.018460399599808035e+25
3.636363636363636360e-03,2.093674833369127936e+25,2.084002912265230007e+25,2.060889807526444216e+25,2.020156000532931765e+25
4.242424242424241987e-03,2.093486340537400669e+25,2.083177997458580123e+25,2.058895671523652285e+25,2.016607706648452915e+25
3.939393939393939607e-03,2.093585420495155691e+25,2.083610452352946544e+25,2.059938769591257802e+25,2.018460399599807176e+25
4.545454545454545234e-03,2.093376955903404805e+25,2.082703422512076239e+25,2.057756651750127331e+25,2.014592837368413869e+25
4.242424242424241987e-03,2.093486340537402817e+25,2.083177997458580982e+25,2.058895671523650567e+25,2.016607706648451627e+25
4.848484848484848481e-03,2.093256559568525996e+25,2.082184392098363806e+25,2.056517499593000590e+25,2.012410285525938840e+25
