x,t=3.56e+03s,t=7.11e+03s,t=1.07e+04s,t=1.42e+04s
3.030303030303030300e-04,7.044240043438098382e+23,2.504452446756725903e+22,8.042592765325473219e+20,2.506561983771780710e+19
0.000000000000000000e+00,7.044454921514337299e+23,2.504562523451140814e+22,8.042985522666418995e+20,2.506688234472978022e+19
6.060606060606060601e-04,7.041967974011856717e+23,2.503288609821554010e+22,8.038440292430867333e+20,2.505227199360323994e+19
3.030303030303030300e-04,7.044240043438095697e+23,2.504452446756723805e+22,8.042592765325469286e+20,2.506561983771778253e+19
9.090909090909090901e-04,7.038394472892085903e+23,2.501458605391232578e+22,8.031911725212796191e+20,2.503128721124395418e+19
6.060606060606060601e-04,7.041967974011854033e+23,2.503288609821552332e+22,8.038440292430866022e+20,2.505227199360320717e+19
1.212121212121212120e-03,7.033427172978943527e+23,2.498915802376867466e+22,8.022841747705643663e+20,2.500213532716004557e+19
9.090909090909090901e-04,7.038394472892079192e+23,2.501458605391231320e+22,8.031911725212793569e+20,2.503128721124392960e+19
1.515151515151515150e-03,7.027052999096693592e+23,2.495654452433002273e+22,8.011211321695988613e+20,2.496475685517949747e+19
1.212121212121212120e-03,7.033427172978938159e+23,2.498915802376866208e+22,8.022841747705633178e+20,2.500213532716002099e+19
1.818181818181818180e-03,7.019267947060176041e+23,2.491673725546134084e+22,7.997019374805419295e+20,2.491915054193474765e+19
1.515151515151515150e-03,7.027052999096685539e+23,2.495654452433001434e+22,8.011211321695982060e+20,2.496475685517948518e+19
2.121212121212120993e-03,7.010070289918183164e+23,2.486974229943843763e+22,7.980270380902156861e+20,2.486533343948906496e+19
1.818181818181818180e-03,7.019267947060176041e+23,2.491673725546134923e+22,7.997019374805420605e+20,2.491915054193473946e+19
2.424242424242424240e-03,6.999459086770308771e+23,2.481557248226875146e+22,7.960971631227425260e+20,2.480333212703737037e+19
2.121212121212120993e-03,7.010070289918181822e+23,2.486974229943843344e+22,7.980270380902148997e+20,2.486533343948903219e+19
2.727272727272727487e-03,6.987433717982651860e+23,2.475424499324439809e+22,7.939132381093146132e+20,2.473317996046398259e+19
2.424242424242424240e-03,6.999459086770307429e+23,2.481557248226875146e+22,7.960971631227416084e+20,2.480333212703735808e+19
3.030303030303030300e-03,6.973993706764849077e+23,2.468578047170003652e+22,7.914763519500218532e+20,2.465491600170890854e+19
2.727272727272727487e-03,6.987433717982650517e+23,2.475424499324440648e+22,7.939132381093146132e+20,2.473317996046398669e+19
3.333333333333333114e-03,6.959138640287212860e+23,2.461020260388067030e+22,7.887877420174062387e+20,2.456858453019496858e+19
3.030303030303030300e-03,6.973993706764847735e+23,2.468578047170004491e+22,7.914763519500218532e+20,2.465491600170891674e+19
3.636363636363636360e-03,6.942868131016015809e+23,2.452753792599975159e+22,7.858487865572603986e+20,2.447423478772530381e+19
3.333333333333333114e-03,6.959138640287206149e+23,2.461020260388067030e+22,7.887877420174053212e+20,2.456858453019495219e+19
3.939393939393939607e-03,6.925181796201359055e+23,2.443781572043147837e+22,7.826610003524738089e+20,2.437192082718862541e+19
3.636363636363636360e-03,6.942868131016013125e+23,2.452753792599975159e+22,7.858487865572603986e+20,2.447423478772529562e+19
4.242424242424241987e-03,6.906079246288933072e+23,2.434106795775594856e+22,7.792260319627317084e+20,2.426170141084841984e+19
3.939393939393939607e-03,6.925181796201359055e+23,2.443781572043146999e+22,7.826610003524736778e+20,2.437192082718862950e+19
4.545454545454545234e-03,6.885560078028350738e+23,2.423732926299219008e+22,7.755456617669770609e+20,2.414363993338228326e+19
4.242424242424241987e-03,6.906079246288931730e+23,2.434106795775594437e+22,7.792260319627311841e+20,2.426170141084842394e+19
4.848484848484848481e-03,6.863623870195239108e+23,2.412663689535177726e+22,7.716218004278391603e+20,2.401780435744940032e+19
4.545454545454545234e-03,6.885560078028345369e+23,2.423732926299218169e+22,7.755456617669764055e+20,2.414363993338227917e+19
5.151515151515151728e-03,6.840270180836954740e+23,2.400903073592397686e+22,7.674564875786003415e+20,2.388426715539350733e+19
4.848484848484848481e-03,6.863623870195232397e+23,2.412663689535178146e+22,7.716218004278392914e+20,2.401780435744939213e+19
5.454545454545454974e-03,6.815498545442702135e+23,2.388455328022243626e+22,7.630518906230801695e+20,2.374310525357929677e+19
5.151515151515151728e-03,6.840270180836952055e+23,2.400903073592396009e+22,7.674564875786000794e+20,2.388426715539349504e+19
5.757575757575757354e-03,6.789308475693623096e+23,2.375324963382934844e+22,7.584103035853081149e+20,2.359439997735670989e+19
5.454545454545454974e-03,6.815498545442702135e+23,2.388455328022241110e+22,7.630518906230799073e+20,2.374310525357929267e+19
6.060606060606060601e-03,6.761699458587314618e+23,2.361516751008342580e+22,7.535341459714791178e+20,2.343823699546945946e+19
5.757575757575757354e-03,6.789308475693616385e+23,2.375324963382934425e+22,7.584103035853079839e+20,2.359439997735669760e+19
6.363636363636363848e-03,6.732670955811252218e+23,2.347035722916689661e+22,7.484259616209534976e+20,2.327470626318761984e+19
6.060606060606060601e-03,6.761699458587311934e+23,2.361516751008340902e+22,7.535341459714788557e+20,2.343823699546943078e+19
6.666666666666666227e-03,6.702222403284398810e+23,2.331887171818158975e+22,7.430884175316678083e+20,2.310390196372095386e+19
6.363636363636363848e-03,6.732670955811250876e+23,2.347035722916689242e+22,7.484259616209532355e+20,2.327470626318759936e+19
6.969696969696969474e-03,6.670353210815803126e+23,2.316076651194751753e+22,7.375243026503197000e+20,2.292592244763169178e+19
6.666666666666666227e-03,6.702222403284397468e+23,2.331887171818159394e+22,7.430884175316675461e+20,2.310390196372093747e+19
7.272727272727272721e-03,6.637062761845084368e+23,2.299609975434727601e+22,7.317365266209610138e+20,2.274087017007162163e+19
6.969696969696969474e-03,6.670353210815799099e+23,2.316076651194751333e+22,7.375243026503190446e+20,2.292592244763169587e+19
7.575757575757575968e-03,6.602350413241835764e+23,2.282493220009808809e+22,7.257281184876304794e+20,2.254885162573501235e+19
7.272727272727272721e-03,6.637062761845081684e+23,2.299609975434727601e+22,7.317365266209608827e+20,2.274087017007162163e+19
7.878787878787879215e-03,6.566215495147882493e+23,2.264732721686699101e+22,7.195022253479734804e+20,2.234997728146246861e+19
7.575757575757575968e-03,6.602350413241838448e+23,2.282493220009809229e+22,7.257281184876302172e+20,2.254885162573501235e+19
8.181818181818182462e-03,6.528657310850676792e+23,2.246335078767338403e+22,7.130621109556751892e+20,2.214436150646108979e+19
7.878787878787879215e-03,6.566215495147882493e+23,2.264732721686698682e+22,7.195022253479732183e+20,2.234997728146245632e+19
8.484848484848483974e-03,6.489675136680378457e+23,2.227307151353599912e+22,7.064111542701638287e+20,2.193212250012367258e+19
8.181818181818182462e-03,6.528657310850682160e+23,2.246335078767339241e+22,7.130621109556758446e+20,2.214436150646108979e+19
8.787878787878787221e-03,6.449268221924093744e+23,2.207656061633587420e+22,6.995528479523112223e+20,2.171338221745060659e+19
8.484848484848483974e-03,6.489675136680375773e+23,2.227307151353598653e+22,7.064111542701634355e+20,2.193212250012368077e+19
9.090909090909090468e-03,6.407435788753619250e+23,2.187389194187218040e+22,6.924907968053507523e+20,2.148826629207970611e+19
8.787878787878787221e-03,6.449268221924085691e+23,2.207656061633586161e+22,6.995528479523112223e+20,2.171338221745059840e+19
9.393939393939393714e-03,6.364177032163401117e+23,2.166514196309748167e+22,6.852287161602338980e+20,2.125690395694817280e+19
9.090909090909090468e-03,6.407435788753611197e+23,2.187389194187216362e+22,6.924907968053503590e+20,2.148826629207970202e+19
9.696969696969696961e-03,6.319491119915972837e+23,2.145038978351642549e+22,6.777704302048994918e+20,2.101942796260412621e+19
9.393939393939393714e-03,6.364177032163398433e+23,2.166514196309747329e+22,6.852287161602336358e+20,2.125690395694817280e+19
1.000000000000000021e-02,6.273377192493498625e+23,2.122971714074364084e+22,6.701198702569969418e+20,2.077597449320298906e+19
9.696969696969696961e-03,6.319491119915964784e+23,2.145038978351641710e+22,6.777704302048993608e+20,2.101942796260411802e+19
1.030303030303030346e-02,6.225834363053725849e+23,2.100320841020888580e+22,6.622810729796345528e+20,2.052668308021561344e+19
1.000000000000000021e-02,6.273377192493489230e+23,2.122971714074362826e+22,6.701198702569965486e+20,2.077597449320297677e+19
1.060606060606060670e-02,6.176861717389914323e+23,2.077095060900855100e+22,6.542581785399094149e+20,2.027169651388928000e+19
1.030303030303030346e-02,6.225834363053720480e+23,2.100320841020888580e+22,6.622810729796345528e+20,2.052668308021560934e+19
1.090909090909090995e-02,6.126458313893141262e+23,2.053303339989755494e+22,6.460554287098574930e+20,2.001116075249706598e+19
1.060606060606060670e-02,6.176861717389911639e+23,2.077095060900853422e+22,6.542581785399094149e+20,2.027169651388926362e+19
1.121212121212121146e-02,6.074623183516823506e+23,2.028954909541838042e+22,6.376771649095769784e+20,1.974522482941820518e+19
1.090909090909090995e-02,6.126458313893142604e+23,2.053303339989756753e+22,6.460554287098577551e+20,2.001116075249705779e+19
1.151515151515151471e-02,6.021355329742641656e+23,2.004059266216489910e+22,6.291278261922568602e+20,1.947404075809154253e+19
1.121212121212121146e-02,6.074623183516820822e+23,2.028954909541838881e+22,6.376771649095769784e+20,1.974522482941820109e+19
1.181818181818181795e-02,5.966653728547999654e+23,1.978626172517979731e+22,6.204119471709395354e+20,1.919776343488948634e+19
1.151515151515151471e-02,6.021355329742641656e+23,2.004059266216488652e+22,6.291278261922568602e+20,1.947404075809154253e+19
1.212121212121212120e-02,5.910517328374128611e+23,1.952665657248355608e+22,6.115341558867273974e+20,1.891655053995828838e+19
1.181818181818181795e-02,5.966653728547996969e+23,1.978626172517977214e+22,6.204119471709394043e+20,1.919776343488946995e+19
1.242424242424242445e-02,5.852945050094856359e+23,1.926188015973424326e+22,6.024991716182873866e+20,1.863056243607414784e+19
1.212121212121212120e-02,5.910517328374127269e+23,1.952665657248353511e+22,6.115341558867271352e+20,1.891655053995826790e+19
1.272727272727272770e-02,5.793935786985680997e+23,1.899203811501581481e+22,5.933118026323448300e+20,1.833996206556523930e+19
1.242424242424242445e-02,5.852945050094850990e+23,1.926188015973422649e+22,6.024991716182871245e+20,1.863056243607412736e+19
1.303030303030303094e-02,5.733488404693229649e+23,1.871723874375735391e+22,5.839769438751062753e+20,1.804491484535379149e+19
1.272727272727272770e-02,5.793935786985676970e+23,1.899203811501579803e+22,5.933118026323443057e+20,1.833996206556523725e+19
1.333333333333333245e-02,5.671601741204793726e+23,1.843759303377855447e+22,5.744995746042498253e+20,1.774558856017092403e+19
1.303030303030303094e-02,5.733488404693230320e+23,1.871723874375735391e+22,5.839769438751062753e+20,1.804491484535378944e+19
1.363636363636363570e-02,5.608274606817669567e+23,1.815321466046465756e+22,5.648847559613800776e+20,1.744215325399986381e+19
1.333333333333333245e-02,5.671601741204795739e+23,1.843759303377855028e+22,5.744995746042497597e+20,1.774558856017090765e+19
1.393939393939393895e-02,5.543505784108621224e+23,1.786421999206889266e+22,5.551376284847061729e+20,1.713478111980577792e+19
1.363636363636363570e-02,5.608274606817669567e+23,1.815321466046466386e+22,5.648847559613796188e+20,1.744215325399985766e+19
1.424242424242424220e-02,5.477294027902982197e+23,1.757072809514232919e+22,5.452634095617598423e+20,1.682364638760988467e+19
1.393939393939393895e-02,5.543505784108618539e+23,1.786421999206888007e+22,5.551376284847058452e+20,1.713478111980576154e+19
1.454545454545454544e-02,5.409638065243617587e+23,1.727286074009111967e+22,5.352673908218611630e+20,1.650892521096870912e+19
1.424242424242424220e-02,5.477294027902980184e+23,1.757072809514231661e+22,5.452634095617598423e+20,1.682364638760986829e+19
1.484848484848484869e-02,5.340536595359399034e+23,1.697074240686082386e+22,5.251549354682487931e+20,1.619079555192070144e+19
1.454545454545454544e-02,5.409638065243612219e+23,1.727286074009110499e+22,5.352673908218610319e+20,1.650892521096869478e+19
1.515151515151515194e-02,5.269988289633540742e+23,1.666450029074920663e+22,5.149314755495289160e+20,1.586943706446279475e+19
1.484848484848484869e-02,5.340536595359395679e+23,1.697074240686081756e+22,5.251549354682483999e+20,1.619079555192069120e+19
1.545454545454545518e-02,5.197991791571399973e+23,1.635426430834459856e+22,5.046025091703147725e+20,1.554503097662169088e+19
1.515151515151515194e-02,5.269988289633538728e+23,1.666450029074919614e+22,5.149314755495287194e+20,1.586943706446278246e+19
1.575757575757575843e-02,5.124545716767831276e+23,1.604016710359377458e+22,4.941735976407943086e+20,1.521775997118785331e+19
1.545454545454545518e-02,5.197991791571396618e+23,1.635426430834458598e+22,5.046025091703145759e+20,1.554503097662166835e+19
1.606060606060605994e-02,5.049648652874205826e+23,1.572234405399564072e+22,4.836503625649954488e+20,1.488780806517760000e+19
1.575757575757575843e-02,5.124545716767831276e+23,1.604016710359377668e+22,4.941735976407944397e+20,1.521775997118784512e+19
1.636363636363636492e-02,4.973299159564801970e+23,1.540093327692288701e+22,4.730384828675293839e+20,1.455536048809552486e+19
1.606060606060605994e-02,5.049648652874204483e+23,1.572234405399563443e+22,4.836503625649953833e+20,1.488780806517759181e+19
1.666666666666666644e-02,4.895495768502809217e+23,1.507607563607280399e+22,4.623436917585812521e+20,1.422060355906582733e+19
1.636363636363636492e-02,4.973299159564803312e+23,1.540093327692289121e+22,4.730384828675295150e+20,1.455536048809554125e+19
1.696969696969696795e-02,4.816236983305634295e+23,1.474791474804346690e+22,4.515717736368794501e+20,1.388372456290650522e+19
1.666666666666666644e-02,4.895495768502807875e+23,1.507607563607280399e+22,4.623436917585811866e+20,1.422060355906583347e+19
