x,t=2.00e+04s,t=4.00e+04s,t=6.00e+04s,t=8.00e+04s
3.030303030303030300e-04,1.161076639738005459e+23,7.518069470416344187e+20,4.399279082844786176e+18,2.500136066605816400e+16
0.000000000000000000e+00,1.161112516826479156e+23,7.518401841197095322e+20,4.399494432711425536e+18,2.500262102657411600e+16
6.060606060606060601e-04,1.160697285183181643e+23,7.514555332832169820e+20,4.397002273333184512e+18,2.498803552076423200e+16
3.030303030303030300e-04,1.161076639738004620e+23,7.518069470416341565e+20,4.399279082844784640e+18,2.500136066605815200e+16
9.090909090909090901e-04,1.160100644452106219e+23,7.509029777793124925e+20,4.393422657816618496e+18,2.496708645126299600e+16
6.060606060606060601e-04,1.160697285183180468e+23,7.514555332832165888e+20,4.397002273333182976e+18,2.498803552076420800e+16
1.212121212121212120e-03,1.159271304905048478e+23,7.501352057824447037e+20,4.388449609689676288e+18,2.493798423445506000e+16
9.090909090909090901e-04,1.160100644452105380e+23,7.509029777793124925e+20,4.393422657816618496e+18,2.496708645126296800e+16
1.515151515151515150e-03,1.158207096483671903e+23,7.491504888841514516e+20,4.382072713120227328e+18,2.490066953911194000e+16
1.212121212121212120e-03,1.159271304905047304e+23,7.501352057824444416e+20,4.388449609689676288e+18,2.493798423445504000e+16
1.818181818181818180e-03,1.156907367392591647e+23,7.479485858010118226e+20,4.374291409431863296e+18,2.485514118291322000e+16
1.515151515151515150e-03,1.158207096483670896e+23,7.491504888841506652e+20,4.382072713120225792e+18,2.490066953911193600e+16
2.121212121212120993e-03,1.155371849782819763e+23,7.465296915672319918e+20,4.365108187344846336e+18,2.480141627275578000e+16
1.818181818181818180e-03,1.156907367392591814e+23,7.479485858010122158e+20,4.374291409431865856e+18,2.485514118291323600e+16
2.424242424242424240e-03,1.153600410776517959e+23,7.448942068717064028e+20,4.354527086641158144e+18,2.473952144112600400e+16
2.121212121212120993e-03,1.155371849782819092e+23,7.465296915672318607e+20,4.365108187344844800e+18,2.480141627275576400e+16
2.727272727272727487e-03,1.151592974864672851e+23,7.430426661621828157e+20,4.342553230196062208e+18,2.466949010005046400e+16
2.424242424242424240e-03,1.153600410776516617e+23,7.448942068717066650e+20,4.354527086641155072e+18,2.473952144112598800e+16
3.030303030303030300e-03,1.149349494117355980e+23,7.409757100476649964e+20,4.329192642713575424e+18,2.459136137194153200e+16
2.727272727272727487e-03,1.151592974864673187e+23,7.430426661621829468e+20,4.342553230196064256e+18,2.466949010005048800e+16
3.333333333333333114e-03,1.146869935013620152e+23,7.386940731005631201e+20,4.314452168917848064e+18,2.450517960148005200e+16
3.030303030303030300e-03,1.149349494117356148e+23,7.409757100476644721e+20,4.329192642713573376e+18,2.459136137194155200e+16
3.636363636363636360e-03,1.144154271986917227e+23,7.361985778815706071e+20,4.298339431741236224e+18,2.441099410053016400e+16
3.333333333333333114e-03,1.146869935013619648e+23,7.386940731005625958e+20,4.314452168917843456e+18,2.450517960148004400e+16
3.939393939393939607e-03,1.141202484001128883e+23,7.334901317737878651e+20,4.280862808389940736e+18,2.430885899664621200e+16
3.636363636363636360e-03,1.144154271986915884e+23,7.361985778815699517e+20,4.298339431741232640e+18,2.441099410053014800e+16
4.242424242424241987e-03,1.138014552616991803e+23,7.305697251981632471e+20,4.262031415034588160e+18,2.419883313102975200e+16
3.939393939393939607e-03,1.141202484001128212e+23,7.334901317737876029e+20,4.280862808389940736e+18,2.430885899664620800e+16
4.545454545454545234e-03,1.134590460842615274e+23,7.274384305565606871e+20,4.241855095889379328e+18,2.408097998117207600e+16
4.242424242424241987e-03,1.138014552616991636e+23,7.305697251981631160e+20,4.262031415034587648e+18,2.419883313102974400e+16
4.848484848484848481e-03,1.130930192420539602e+23,7.240974015797513421e+20,4.220344414589789696e+18,2.395536759595000800e+16
4.545454545454545234e-03,1.134590460842614435e+23,7.274384305565604250e+20,4.241855095889377792e+18,2.408097998117206800e+16
5.151515151515151728e-03,1.127033731369290128e+23,7.205478729120846971e+20,4.197510646777890816e+18,2.382206853682436000e+16
4.848484848484848481e-03,1.130930192420538595e+23,7.240974015797508178e+20,4.220344414589784576e+18,2.395536759595000000e+16
5.454545454545454974e-03,1.122901061679543023e+23,7.167911598400145981e+20,4.173365773292805632e+18,2.368115982162190400e+16
5.151515151515151728e-03,1.127033731369289290e+23,7.205478729120839107e+20,4.197510646777885184e+18,2.382206853682435200e+16
5.757575757575757354e-03,1.118532167106939249e+23,7.128286581108747796e+20,4.147922473621906432e+18,2.353272286892150400e+16
5.454545454545454974e-03,1.122901061679542520e+23,7.167911598400145981e+20,4.173365773292803584e+18,2.368115982162189200e+16
6.060606060606060601e-03,1.113927031027787419e+23,7.086618438105738772e+20,4.121194119405899264e+18,2.337684344184138400e+16
5.757575757575757354e-03,1.118532167106938578e+23,7.128286581108747796e+20,4.147922473621905920e+18,2.353272286892150000e+16
6.363636363636363848e-03,1.109085636336184732e+23,7.042922732805192417e+20,4.093194767871614976e+18,2.321361159053561200e+16
6.060606060606060601e-03,1.113927031027786244e+23,7.086618438105740083e+20,4.121194119405900288e+18,2.337684344184137600e+16
6.666666666666666227e-03,1.104007965369511036e+23,6.997215830611377521e+20,4.063939155112752128e+18,2.304312159293152400e+16
6.363636363636363848e-03,1.109085636336184396e+23,7.042922732805193728e+20,4.093194767871614464e+18,2.321361159053561200e+16
6.969696969696969474e-03,1.098693999853507938e+23,6.949514898544429629e+20,4.033442689165810176e+18,2.286547189345762000e+16
6.666666666666666227e-03,1.104007965369510868e+23,6.997215830611376210e+20,4.063939155112750080e+18,2.304312159293151200e+16
7.272727272727272721e-03,1.093143720860959879e+23,6.899837904999276872e+20,4.001721442846291968e+18,2.268076503955834800e+16
6.969696969696969474e-03,1.098693999853507099e+23,6.949514898544427008e+20,4.033442689165807104e+18,2.286547189345761200e+16
7.575757575757575968e-03,1.087357108780641016e+23,6.848203619604471480e+20,3.968792146323023360e+18,2.248910761592025200e+16
7.272727272727272721e-03,1.093143720860959375e+23,6.899837904999276872e+20,4.001721442846288896e+18,2.268076503955834800e+16
