x,t=3.56e+00s,t=7.11e+00s,t=1.07e+01s,t=1.42e+01s
3.030303030303030300e-04,2.095913234877914635e+25,2.095897762859245325e+25,2.095829448304046372e+25,2.095619281343769678e+25
0.000000000000000000e+00,2.095913237443714783e+25,2.095897787172185887e+25,2.095829555668071175e+25,2.095619611678951907e+25
6.060606060606060601e-04,2.095913207622822691e+25,2.095897504916966090e+25,2.095828309768295064e+25,2.095615779618944693e+25
3.030303030303030300e-04,2.095913234877915494e+25,2.095897762859244896e+25,2.095829448304047231e+25,2.095619281343769249e+25
9.090909090909090901e-04,2.095913164114987808e+25,2.095897094551963440e+25,2.095826501251568520e+25,2.095610224293275779e+25
6.060606060606060601e-04,2.095913207622820973e+25,2.095897504916964372e+25,2.095828309768296353e+25,2.095615779618944693e+25
1.212121212121212120e-03,2.095913102303450142e+25,2.095896514443173719e+25,2.095823950445985631e+25,2.095602403338371720e+25
9.090909090909090901e-04,2.095913164114987378e+25,2.095897094551963440e+25,2.095826501251569809e+25,2.095610224293275779e+25
1.515151515151515150e-03,2.095913020686823989e+25,2.095895753417418177e+25,2.095820614013501878e+25,2.095592198357257498e+25
1.212121212121212120e-03,2.095913102303451430e+25,2.095896514443174578e+25,2.095823950445986490e+25,2.095602403338370861e+25
1.818181818181818180e-03,2.095912917435536174e+25,2.095894798239299395e+25,2.095816441595903599e+25,2.095579474458816517e+25
1.515151515151515150e-03,2.095913020686825707e+25,2.095895753417419465e+25,2.095820614013501019e+25,2.095592198357257498e+25
2.121212121212120993e-03,2.095912790270641402e+25,2.095893632595024480e+25,2.095811371620257889e+25,2.095564068005955301e+25
1.818181818181818180e-03,2.095912917435537463e+25,2.095894798239300254e+25,2.095816441595904028e+25,2.095579474458817376e+25
2.424242424242424240e-03,2.095912636395261264e+25,2.095892236612940252e+25,2.095805329555986095e+25,2.095545782083318204e+25
2.121212121212120993e-03,2.095912790270639254e+25,2.095893632595024480e+25,2.095811371620256601e+25,2.095564068005954012e+25
2.727272727272727487e-03,2.095912452426229405e+25,2.095890586428927227e+25,2.095798226463852919e+25,2.095524383063155692e+25
2.424242424242424240e-03,2.095912636395261693e+25,2.095892236612941541e+25,2.095805329555986524e+25,2.095545782083318204e+25
3.030303030303030300e-03,2.095912234315489328e+25,2.095888653705116743e+25,2.095789957446727054e+25,2.095499597095295382e+25
2.727272727272727487e-03,2.095912452426231982e+25,2.095890586428928515e+25,2.095798226463855067e+25,2.095524383063156121e+25
3.333333333333333114e-03,2.095911977257211428e+25,2.095886405071490242e+25,2.095780399884661864e+25,2.095471106191400611e+25
