x,t=3.56e+00s,t=7.11e+00s,t=1.07e+01s,t=1.42e+01s
3.030303030303030300e-04,6.974267605517818283e+24,6.974268698822755534e+24,6.974269767504411201e+24,6.974270719213357337e+24
0.000000000000000000e+00,6.974267601167920503e+24,6.974268694475362793e+24,6.974269763254672058e+24,6.974270715427776383e+24
6.060606060606060601e-04,6.974267651365482845e+24,6.974268744791656285e+24,6.974269812429980644e+24,6.974270759194174956e+24
3.030303030303030300e-04,6.974267605517811841e+24,6.974268698822752313e+24,6.974269767504404758e+24,6.974270719213350894e+24
9.090909090909090901e-04,6.974267723588776722e+24,6.974268817095474356e+24,6.974269883033935485e+24,6.974270821820385884e+24
6.060606060606060601e-04,6.974267651365477477e+24,6.974268744791655212e+24,6.974269812429983865e+24,6.974270759194173882e+24
1.212121212121212120e-03,6.974267824134935005e+24,6.974268917603551312e+24,6.974269981060178473e+24,6.974270908337165565e+24
9.090909090909090901e-04,6.974267723588775648e+24,6.974268817095474356e+24,6.974269883033927968e+24,6.974270821820383736e+24
1.515151515151515150e-03,6.974267953295818976e+24,6.974269046573953484e+24,6.974270106645953142e+24,6.974271018422249718e+24
1.212121212121212120e-03,6.974267824134933931e+24,6.974268917603547017e+24,6.974269981060166662e+24,6.974270908337159122e+24
1.818181818181818180e-03,6.974268111171822423e+24,6.974269204072554933e+24,6.974270259703233064e+24,6.974271151394289026e+24
1.515151515151515150e-03,6.974267953295814681e+24,6.974269046573949189e+24,6.974270106645948847e+24,6.974271018422244349e+24
2.121212121212120993e-03,6.974268297811232589e+24,6.974269390108798145e+24,6.974270440044425877e+24,6.974271306299072752e+24
1.818181818181818180e-03,6.974268111171827792e+24,6.974269204072551712e+24,6.974270259703238432e+24,6.974271151394291173e+24
2.424242424242424240e-03,6.974268513240997171e+24,6.974269604663747683e+24,6.974270647400601131e+24,6.974271481891975208e+24
2.121212121212120993e-03,6.974268297811226146e+24,6.974269390108790629e+24,6.974270440044423729e+24,6.974271306299062014e+24
2.727272727272727487e-03,6.974268757476700460e+24,6.974269847696992199e+24,6.974270881416298742e+24,6.974271676589964865e+24
