x,t=1.00e+03s,t=2.00e+03s,t=3.00e+03s,t=4.00e+03s,t=5.00e+03s,t=6.00e+03s,t=7.00e+03s,t=8.00e+03s,t=9.00e+03s
3.030303030303030300e-04,2.732571015423238037e+24,3.853099803701648734e+23,4.899563976085438516e+22,6.030105315029568979e+21,7.348818267655498629e+20,8.930414611731460915e+19,1.084365752037146419e+19,1.316383505050011648e+18,1.597945920008874240e+17
0.000000000000000000e+00,2.732650130791006204e+24,3.853265111103329419e+23,4.899800830110105548e+22,6.030407906951897809e+21,7.349191193078286254e+20,8.930869271350296576e+19,1.084421009245108634e+19,1.316450602590317824e+18,1.598027374863458880e+17
6.060606060606060601e-04,2.731734457622370626e+24,3.851352000551503423e+23,4.897059799200256806e+22,6.026906159285931082e+21,7.344875529315634381e+20,8.925607749163170202e+19,1.083781548648999526e+19,1.315674120572739584e+18,1.597084743768938880e+17
3.030303030303030300e-04,2.732571015423238573e+24,3.853099803701648063e+23,4.899563976085436839e+22,6.030105315029568979e+21,7.348818267655496008e+20,8.930414611731452723e+19,1.084365752037146419e+19,1.316383505050010368e+18,1.597945920008874240e+17
9.090909090909090901e-04,2.730418664749079166e+24,3.848603698892708638e+23,4.893122648477204585e+22,6.021876585124610441e+21,7.338677029001886433e+20,8.918050770949398528e+19,1.082863110547415859e+19,1.314558883187444224e+18,1.595730871706021120e+17
6.060606060606060601e-04,2.731734457622370626e+24,3.851352000551502081e+23,4.897059799200256806e+22,6.026906159285935276e+21,7.344875529315633070e+20,8.925607749163170202e+19,1.083781548648999936e+19,1.315674120572738560e+18,1.597084743768937920e+17
1.212121212121212120e-03,2.728589543846748589e+24,3.844784761754695835e+23,4.887652751146398568e+22,6.014889483671319871e+21,7.330066260926913577e+20,8.907552925411668787e+19,1.081587256632679629e+19,1.313009645301793792e+18,1.593850133526396800e+17
9.090909090909090901e-04,2.730418664749080240e+24,3.848603698892706624e+23,4.893122648477206263e+22,6.021876585124610441e+21,7.338677029001886433e+20,8.918050770949403443e+19,1.082863110547415859e+19,1.314558883187444480e+18,1.595730871706020800e+17
1.515151515151515150e-03,2.726242163759218103e+24,3.839886406157392696e+23,4.880638518095149584e+22,6.005930540006162563e+21,7.319025786875792589e+20,8.894093028995488154e+19,1.079951415069626778e+19,1.311023284929770752e+18,1.591438739527636480e+17
1.212121212121212120e-03,2.728589543846750737e+24,3.844784761754696506e+23,4.887652751146396051e+22,6.014889483671319871e+21,7.330066260926913577e+20,8.907552925411668787e+19,1.081587256632679219e+19,1.313009645301793792e+18,1.593850133526395840e+17
1.818181818181818180e-03,2.723374899680496480e+24,3.833907192584470192e+23,4.872079164147045184e+22,5.994999380027773026e+21,7.305555407100120924e+20,8.877670936237937459e+19,1.077955571654492570e+19,1.308599786018691840e+18,1.588496670626586880e+17
1.515151515151515150e-03,2.726242163759220250e+24,3.839886406157392025e+23,4.880638518095146228e+22,6.005930540006161514e+21,7.319025786875791278e+20,8.894093028995488154e+19,1.079951415069626778e+19,1.311023284929769728e+18,1.591438739527636160e+17
2.121212121212120993e-03,2.719986931746384342e+24,3.826847799011600729e+23,4.861977218684576753e+22,5.982100001050932019e+21,7.289660365907214991e+20,8.858293160065413939e+19,1.075600522161544397e+19,1.305740116310388992e+18,1.585025102130747520e+17
1.818181818181818180e-03,2.723374899680499701e+24,3.833907192584472206e+23,4.872079164147048540e+22,5.994999380027777221e+21,7.305555407100123546e+20,8.877670936237945651e+19,1.077955571654492979e+19,1.308599786018692608e+18,1.588496670626588480e+17
2.424242424242424240e-03,2.716077695982200611e+24,3.818709874101491220e+23,4.850336880389877924e+22,5.967238668129613644e+21,7.271348758083391980e+20,8.835969709393462886e+19,1.072887487985162854e+19,1.302445760619221504e+18,1.581025837146880960e+17
2.121212121212120993e-03,2.719986931746383805e+24,3.826847799011598716e+23,4.861977218684575076e+22,5.982100001050926776e+21,7.289660365907209748e+20,8.858293160065409024e+19,1.075600522161543168e+19,1.305740116310388992e+18,1.585025102130748480e+17
2.727272727272727487e-03,2.711646713152048225e+24,3.809495680110078733e+23,4.837163503126222314e+22,5.950423255154930221e+21,7.250630715750761103e+20,8.810713097311351603e+19,1.069817995582231757e+19,1.298718574435733504e+18,1.576501128857188160e+17
2.424242424242424240e-03,2.716077695982198464e+24,3.818709874101487864e+23,4.850336880389876246e+22,5.967238668129611547e+21,7.271348758083388047e+20,8.835969709393454694e+19,1.072887487985161830e+19,1.302445760619220992e+18,1.581025837146880000e+17
3.030303030303030300e-03,2.706693523037050628e+24,3.799207956187266354e+23,4.822463397237942439e+22,5.931662988607375802e+21,7.227518091312151921e+20,8.782537954017484800e+19,1.066393829410618573e+19,1.294560726774115840e+18,1.571453611135078400e+17
2.727272727272727487e-03,2.711646713152049299e+24,3.809495680110082088e+23,4.837163503126221475e+22,5.950423255154933367e+21,7.250630715750761103e+20,8.810713097311348326e+19,1.069817995582232166e+19,1.298718574435733504e+18,1.576501128857187200e+17
3.333333333333333114e-03,2.701217655357941605e+24,3.787849858341819992e+23,4.806243740323601501e+22,5.910968330859227120e+21,7.202024312226228470e+20,8.751460849180085453e+19,1.062617010317879910e+19,1.289974673922367744e+18,1.565886266675886400e+17
3.030303030303030300e-03,2.706693523037052775e+24,3.799207956187269038e+23,4.822463397237944117e+22,5.931662988607379997e+21,7.227518091312151921e+20,8.782537954017484800e+19,1.066393829410619597e+19,1.294560726774115584e+18,1.571453611135078720e+17
