x,t=3.56e+03s,t=7.11e+03s,t=1.07e+04s,t=1.42e+04s
3.030303030303030300e-04,1.064025957993383459e+24,4.082286556642695080e+22,1.414615221234729746e+21,4.757097752107243930e+19
0.000000000000000000e+00,1.064058376186223319e+24,4.082465892487630999e+22,1.414684292341503885e+21,4.757337355677556736e+19
6.060606060606060601e-04,1.063683175661664175e+24,4.080390444845786726e+22,1.413884958822646153e+21,4.754564545425614438e+19
3.030303030303030300e-04,1.064025957993382922e+24,4.082286556642688369e+22,1.414615221234729746e+21,4.757097752107243930e+19
9.090909090909090901e-04,1.063144048486473366e+24,4.077409017555288536e+22,1.412736831245314687e+21,4.750581969983559270e+19
6.060606060606060601e-04,1.063683175661663773e+24,4.080390444845785049e+22,1.413884958822646153e+21,4.754564545425609523e+19
1.212121212121212120e-03,1.062394640396565137e+24,4.073266301117696416e+22,1.411141765211999961e+21,4.745049408687593062e+19
9.090909090909090901e-04,1.063144048486473366e+24,4.077409017555287697e+22,1.412736831245314949e+21,4.750581969983555174e+19
1.515151515151515150e-03,1.061432977597953678e+24,4.067952926584211925e+22,1.409096411950181777e+21,4.737955571226911539e+19
1.212121212121212120e-03,1.062394640396564600e+24,4.073266301117696416e+22,1.411141765211997864e+21,4.745049408687592243e+19
1.818181818181818180e-03,1.060258454482911605e+24,4.061467536825978664e+22,1.406600582006145286e+21,4.729300218721229210e+19
1.515151515151515150e-03,1.061432977597953275e+24,4.067952926584210247e+22,1.409096411950179680e+21,4.737955571226909082e+19
2.121212121212120993e-03,1.058870808670324511e+24,4.053811116811841280e+22,1.403655061112942232e+21,4.719086586149745459e+19
1.818181818181818180e-03,1.060258454482911740e+24,4.061467536825977825e+22,1.406600582006145810e+21,4.729300218721230029e+19
2.424242424242424240e-03,1.057269896034031619e+24,4.044985749131370063e+22,1.400261130287776793e+21,4.707319716374894182e+19
2.121212121212120993e-03,1.058870808670324511e+24,4.053811116811839603e+22,1.403655061112940921e+21,4.719086586149741363e+19
2.727272727272727487e-03,1.055455620581761359e+24,4.034994226185290279e+22,1.396420415771699315e+21,4.694005938157765427e+19
2.424242424242424240e-03,1.057269896034031753e+24,4.044985749131367547e+22,1.400261130287777055e+21,4.707319716374894182e+19
