x,t=1.00e+03s,t=2.00e+03s,t=3.00e+03s,t=4.00e+03s,t=5.00e+03s,t=6.00e+03s,t=7.00e+03s,t=8.00e+03s,t=9.00e+03s
3.030303030303030300e-04,2.907197361389196804e+24,3.334617293375129843e+23,3.450477919723817900e+22,3.458086046172041445e+21,3.433092654905600901e+20,3.399128042680252006e+19,3.362990916769499136e+18,3.326559348848645760e+17,3.290340092760928000e+16
0.000000000000000000e+00,2.907282698422109180e+24,3.334761272515704861e+23,3.450645162989773337e+22,3.458259729042244108e+21,3.433266903432255898e+20,3.399301083085769933e+19,3.363162259286645760e+18,3.326728873574846080e+17,3.290507782032828400e+16
6.060606060606060601e-04,2.906295019452620243e+24,3.333094998224698501e+23,3.448709715589822467e+22,3.456249783340668289e+21,3.431250419975232553e+20,3.397298583051339776e+19,3.361179408673486336e+18,3.324767059428447360e+17,3.288567208617698800e+16
3.030303030303030300e-04,2.907197361389196267e+24,3.334617293375130514e+23,3.450477919723817900e+22,3.458086046172039348e+21,3.433092654905600901e+20,3.399128042680252416e+19,3.362990916769496576e+18,3.326559348848644480e+17,3.290340092760929200e+16
9.090909090909090901e-04,2.904875773790382075e+24,3.330701310175890144e+23,3.445929696228839889e+22,3.453362894900457636e+21,3.428354187270713508e+20,3.394422448228845978e+19,3.358331499672799232e+18,3.321949365549703680e+17,3.285780022444923600e+16
6.060606060606060601e-04,2.906295019452619706e+24,3.333094998224699172e+23,3.448709715589820370e+22,3.456249783340668813e+21,3.431250419975234519e+20,3.397298583051342234e+19,3.361179408673486336e+18,3.324767059428447360e+17,3.288567208617698000e+16
1.212121212121212120e-03,2.902902874730719936e+24,3.327375166959062614e+23,3.442067426822184554e+22,3.449352428904054260e+21,3.424330832056605737e+20,3.390427039924329677e+19,3.354375309331543552e+18,3.318035150878862080e+17,3.281908188300084800e+16
9.090909090909090901e-04,2.904875773790383149e+24,3.330701310175890144e+23,3.445929696228838631e+22,3.453362894900457636e+21,3.428354187270713508e+20,3.394422448228848026e+19,3.358331499672798208e+18,3.321949365549706240e+17,3.285780022444923200e+16
1.515151515151515150e-03,2.900371037058237288e+24,3.323108954031607859e+23,3.437114744978691588e+22,3.444210177773919011e+21,3.419172209436696248e+20,3.385304296538603930e+19,3.349302862751911936e+18,3.313016527213850240e+17,3.276943903952812800e+16
1.212121212121212120e-03,2.902902874730720473e+24,3.327375166959062614e+23,3.442067426822184554e+22,3.449352428904051114e+21,3.424330832056605082e+20,3.390427039924328448e+19,3.354375309331543040e+18,3.318035150878864640e+17,3.281908188300086400e+16
1.818181818181818180e-03,2.897278551569748913e+24,3.317901462837218372e+23,3.431071122831479249e+22,3.437935938249903571e+21,3.412878230005921874e+20,3.379054163628819661e+19,3.343114115752708608e+18,3.306893453515780480e+17,3.270887129532395600e+16
1.515151515151515150e-03,2.900371037058238899e+24,3.323108954031610543e+23,3.437114744978692846e+22,3.444210177773915341e+21,3.419172209436696248e+20,3.385304296538603110e+19,3.349302862751911424e+18,3.313016527213852800e+17,3.276943903952815600e+16
2.121212121212120993e-03,2.893624586966322943e+24,3.311753339042229471e+23,3.423938378709262244e+22,3.430532018674043191e+21,3.405451348926165156e+20,3.371679121085932749e+19,3.335811535714356736e+18,3.299668374237276800e+17,3.263740283904736000e+16
1.818181818181818180e-03,2.897278551569751597e+24,3.317901462837223070e+23,3.431071122831482185e+22,3.437935938249903571e+21,3.412878230005924495e+20,3.379054163628822528e+19,3.343114115752711168e+18,3.306893453515782400e+17,3.270887129532396000e+16
2.424242424242424240e-03,2.889408597631333787e+24,3.304666083617576845e+23,3.415719515337662031e+22,3.422002031471914123e+21,3.396895354066653020e+20,3.363182979540827750e+19,3.327398909754145792e+18,3.291345040130395520e+17,3.255507078244342400e+16
