x,t=2.00e+02s,t=4.00e+02s,t=6.00e+02s,t=8.00e+02s
3.030303030303030300e-04,1.796548866721038773e+25,9.203773822332728026e+24,4.258493696387242430e+24,1.886815974190025705e+24
0.000000000000000000e+00,1.796587355420794387e+25,9.204111528595139689e+24,4.258684307382769189e+24,1.886907388929130629e+24
6.060606060606060601e-04,1.796141860597175725e+25,9.200203056661908723e+24,4.256478371919730800e+24,1.885849476652153944e+24
3.030303030303030300e-04,1.796548866721038773e+25,9.203773822332730174e+24,4.258493696387242430e+24,1.886815974190025974e+24
9.090909090909090901e-04,1.795501529850709689e+25,9.194587293666264188e+24,4.253309491080293935e+24,1.884329913346391915e+24
6.060606060606060601e-04,1.796141860597176155e+25,9.200203056661908723e+24,4.256478371919729189e+24,1.885849476652153944e+24
1.212121212121212120e-03,1.794611049515427783e+25,9.186781835725112739e+24,4.248906297012631479e+24,1.882218771514573569e+24
9.090909090909090901e-04,1.795501529850710334e+25,9.194587293666264188e+24,4.253309491080293398e+24,1.884329913346391110e+24
1.515151515151515150e-03,1.793467689490007110e+25,9.176766784081519752e+24,4.243258823083036166e+24,1.879511571366578416e+24
1.212121212121212120e-03,1.794611049515428642e+25,9.186781835725109518e+24,4.248906297012631479e+24,1.882218771514573569e+24
1.818181818181818180e-03,1.792070233171474777e+25,9.164536686257051431e+24,4.236365616568976217e+24,1.876208001096046432e+24
1.515151515151515150e-03,1.793467689490007324e+25,9.176766784081520826e+24,4.243258823083036166e+24,1.879511571366577879e+24
2.121212121212120993e-03,1.790417760231697266e+25,9.150089862137263382e+24,4.228227713097163350e+24,1.872309026429799091e+24
1.818181818181818180e-03,1.792070233171474992e+25,9.164536686257052504e+24,4.236365616568975680e+24,1.876208001096046164e+24
2.424242424242424240e-03,1.788509379188613657e+25,9.133426064282312224e+24,4.218847314688238854e+24,1.867816255761138915e+24
2.121212121212120993e-03,1.790417760231697696e+25,9.150089862137267677e+24,4.228227713097162813e+24,1.872309026429797212e+24
2.727272727272727487e-03,1.786344143756496294e+25,9.114545752074539439e+24,4.208227378463567082e+24,1.862731741873216833e+24
2.424242424242424240e-03,1.788509379188613227e+25,9.133426064282312224e+24,4.218847314688236170e+24,1.867816255761137304e+24
3.030303030303030300e-03,1.783921020420187021e+25,9.093449816651426947e+24,4.196371459550213290e+24,1.857057905420454521e+24
2.727272727272727487e-03,1.786344143756495865e+25,9.114545752074538365e+24,4.208227378463568692e+24,1.862731741873216564e+24
3.333333333333333114e-03,1.781238873772074102e+25,9.070139463014174750e+24,4.183283642449314015e+24,1.850797500682068887e+24
3.030303030303030300e-03,1.783921020420188525e+25,9.093449816651434463e+24,4.196371459550215974e+24,1.857057905420455058e+24
3.636363636363636360e-03,1.778296458987134929e+25,9.044616156085650807e+24,4.168968508237545900e+24,1.843953598345981010e+24
3.333333333333333114e-03,1.781238873772073673e+25,9.070139463014175824e+24,4.183283642449313478e+24,1.850797500682069156e+24
3.939393939393939607e-03,1.775092417484010168e+25,9.016881596045116479e+24,4.153431118021852416e+24,1.836529575932458288e+24
3.636363636363636360e-03,1.778296458987133855e+25,9.044616156085645438e+24,4.168968508237543215e+24,1.843953598345979667e+24
4.242424242424241987e-03,1.771625274118994678e+25,8.986937708443927312e+24,4.136677004456038964e+24,1.828529111928997295e+24
3.939393939393939607e-03,1.775092417484009095e+25,9.016881596045119701e+24,4.153431118021849195e+24,1.836529575932456946e+24
4.545454545454545234e-03,1.767893435155563590e+25,8.954786642467031202e+24,4.118712167564654831e+24,1.819956181835859345e+24
4.242424242424241987e-03,1.771625274118995108e+25,8.986937708443931607e+24,4.136677004456039501e+24,1.828529111928998369e+24
4.848484848484848481e-03,1.763895186635909685e+25,8.920430774076943515e+24,4.099543073021744252e+24,1.810815055234044491e+24
4.545454545454545234e-03,1.767893435155561442e+25,8.954786642467025834e+24,4.118712167564650536e+24,1.819956181835858808e+24
5.151515151515151728e-03,1.759628692958915805e+25,8.883872712338177696e+24,4.079176651912867635e+24,1.801110293410078247e+24
4.848484848484848481e-03,1.763895186635908182e+25,8.920430774076945662e+24,4.099543073021741031e+24,1.810815055234043686e+24
5.454545454545454974e-03,1.755091995556586373e+25,8.845115307991532223e+24,4.057620301443369588e+24,1.790846747280359117e+24
5.151515151515151728e-03,1.759628692958914732e+25,8.883872712338180917e+24,4.079176651912869245e+24,1.801110293410076904e+24
5.757575757575757354e-03,1.750283011606727155e+25,8.804161663749768239e+24,4.034881886281844690e+24,1.780029555466404438e+24
5.454545454545454974e-03,1.755091995556584870e+25,8.845115307991530075e+24,4.057620301443370125e+24,1.790846747280358311e+24
6.060606060606060601e-03,1.745199532744508545e+25,8.761015146005867568e+24,4.010969740351008928e+24,1.768664142431377615e+24
5.757575757575757354e-03,1.750283011606727585e+25,8.804161663749767165e+24,4.034881886281846300e+24,1.780029555466404169e+24
6.363636363636363848e-03,1.739839223749617109e+25,8.715679397769669633e+24,3.985892668947600530e+24,1.756756216621764224e+24
6.060606060606060601e-03,1.745199532744508115e+25,8.761015146005858978e+24,4.010969740351006243e+24,1.768664142431376541e+24
6.666666666666666227e-03,1.734199621193976977e+25,8.668158352722964024e+24,3.959659951113745763e+24,1.744311768577674981e+24
6.363636363636363848e-03,1.739839223749615820e+25,8.715679397769663190e+24,3.985892668947597309e+24,1.756756216621763150e+24
6.969696969696969474e-03,1.728278132040026059e+25,8.618456250327436324e+24,3.932281342206536933e+24,1.731337068987013763e+24
