x,t=3.56e+04s,t=7.11e+04s,t=1.07e+05s,t=1.42e+05s
3.030303030303030300e-04,1.100519096899098997e+23,6.076862126333093478e+20,3.032483811396249600e+18,1.469719692423000800e+16
0.000000000000000000e+00,1.100553127475281501e+23,6.077130916095617925e+20,3.032632312773915648e+18,1.469793808709622400e+16
6.060606060606060601e-04,1.100159266897802601e+23,6.074020227519494226e+20,3.030913764784673792e+18,1.468936098976594600e+16
3.030303030303030300e-04,1.100519096899097655e+23,6.076862126333090857e+20,3.032483811396249088e+18,1.469719692423000400e+16
9.090909090909090901e-04,1.099593334163933055e+23,6.069551687685229773e+20,3.028445327272407040e+18,1.467704176135719800e+16
6.060606060606060601e-04,1.100159266897801427e+23,6.074020227519488983e+20,3.030913764784669696e+18,1.468936098976595000e+16
1.212121212121212120e-03,1.098806679596867686e+23,6.063342685575205356e+20,3.025016005155859968e+18,1.465992802901475400e+16
9.090909090909090901e-04,1.099593334163932384e+23,6.069551687685227151e+20,3.028445327272406528e+18,1.467704176135720000e+16
1.515151515151515150e-03,1.097797245221386070e+23,6.055379246053047665e+20,3.020618616923808256e+18,1.463798490672811800e+16
1.212121212121212120e-03,1.098806679596866176e+23,6.063342685575206666e+20,3.025016005155859456e+18,1.465992802901474800e+16
1.818181818181818180e-03,1.096564413296521228e+23,6.045659421164479447e+20,3.015252778681467904e+18,1.461121170446746200e+16
1.515151515151515150e-03,1.097797245221384728e+23,6.055379246053046354e+20,3.020618616923807232e+18,1.463798490672811000e+16
2.121212121212120993e-03,1.095107930379882437e+23,6.034184792204105482e+20,3.008920208261237760e+18,1.457961848844075000e+16
1.818181818181818180e-03,1.096564413296521060e+23,6.045659421164480758e+20,3.015252778681468928e+18,1.461121170446747200e+16
2.424242424242424240e-03,1.093427671166473617e+23,6.020958604332148982e+20,3.001623693374639616e+18,1.454322092757565000e+16
2.121212121212120993e-03,1.095107930379882269e+23,6.034184792204104172e+20,3.008920208261237248e+18,1.457961848844075800e+16
2.727272727272727487e-03,1.091523564880630959e+23,6.005985185143192289e+20,2.993366768906926080e+18,1.450203867867520200e+16
