x,t=1.00e+06s,t=2.00e+06s,t=3.00e+06s,t=4.00e+06s,t=5.00e+06s,t=6.00e+06s,t=7.00e+06s,t=8.00e+06s,t=9.00e+06s
3.030303030303030300e-04,3.136161873610611753e+20,4.988142528173408800e+16,7.170632206383760742e+12,7.170632206383760742e+12,7.170632206383760742e+12,7.170632206383760742e+12,7.170632206383760742e+12,7.170632206383760742e+12,7.170632206383760742e+12
0.000000000000000000e+00,3.136259059293116170e+20,4.988363359942302400e+16,7.170983453216334961e+12,7.170983453216334961e+12,7.170983453216334961e+12,7.170983453216334961e+12,7.170983453216334961e+12,7.170983453216334961e+12,7.170983453216334961e+12
6.060606060606060601e-04,3.135134259387787510e+20,4.985807687255836800e+16,7.166918612355375000e+12,7.166918612355375000e+12,7.166918612355375000e+12,7.166918612355375000e+12,7.166918612355375000e+12,7.166918612355375000e+12,7.166918612355375000e+12
3.030303030303030300e-04,3.136161873610609132e+20,4.988142528173408000e+16,7.170632206383757812e+12,7.170632206383757812e+12,7.170632206383757812e+12,7.170632206383757812e+12,7.170632206383757812e+12,7.170632206383757812e+12,7.170632206383757812e+12
9.090909090909090901e-04,3.133518053391030026e+20,4.982136438374212000e+16,7.161080078631186523e+12,7.161080078631186523e+12,7.161080078631186523e+12,7.161080078631186523e+12,7.161080078631186523e+12,7.161080078631186523e+12,7.161080078631186523e+12
6.060606060606060601e-04,3.135134259387786854e+20,4.985807687255837600e+16,7.166918612355372070e+12,7.166918612355372070e+12,7.166918612355372070e+12,7.166918612355372070e+12,7.166918612355372070e+12,7.166918612355372070e+12,7.166918612355372070e+12
1.212121212121212120e-03,3.131271510411173560e+20,4.977035274474526400e+16,7.152968794631866211e+12,7.152968794631866211e+12,7.152968794631866211e+12,7.152968794631866211e+12,7.152968794631866211e+12,7.152968794631866211e+12,7.152968794631866211e+12
9.090909090909090901e-04,3.133518053391028716e+20,4.982136438374211200e+16,7.161080078631188477e+12,7.161080078631188477e+12,7.161080078631188477e+12,7.161080078631188477e+12,7.161080078631188477e+12,7.161080078631188477e+12,7.161080078631188477e+12
1.515151515151515150e-03,3.128388759460884644e+20,4.970492722206570400e+16,7.142567780089863281e+12,7.142567780089863281e+12,7.142567780089863281e+12,7.142567780089863281e+12,7.142567780089863281e+12,7.142567780089863281e+12,7.142567780089863281e+12
1.212121212121212120e-03,3.131271510411172250e+20,4.977035274474524000e+16,7.152968794631861328e+12,7.152968794631861328e+12,7.152968794631861328e+12,7.152968794631861328e+12,7.152968794631861328e+12,7.152968794631861328e+12,7.152968794631861328e+12
1.818181818181818180e-03,3.124868044404031488e+20,4.962507191809467200e+16,7.129876134629041992e+12,7.129876134629041992e+12,7.129876134629041992e+12,7.129876134629041992e+12,7.129876134629041992e+12,7.129876134629041992e+12,7.129876134629041992e+12
1.515151515151515150e-03,3.128388759460885299e+20,4.970492722206568800e+16,7.142567780089858398e+12,7.142567780089858398e+12,7.142567780089858398e+12,7.142567780089858398e+12,7.142567780089858398e+12,7.142567780089858398e+12,7.142567780089858398e+12
2.121212121212120993e-03,3.120708651275986534e+20,4.953079995432204000e+16,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12
1.818181818181818180e-03,3.124868044404032799e+20,4.962507191809466400e+16,7.129876134629049805e+12,7.129876134629049805e+12,7.129876134629049805e+12,7.129876134629049805e+12,7.129876134629049805e+12,7.129876134629049805e+12,7.129876134629049805e+12
2.424242424242424240e-03,3.115910233839498035e+20,4.942213814532883200e+16,7.097639773127724609e+12,7.097639773127724609e+12,7.097639773127724609e+12,7.097639773127724609e+12,7.097639773127724609e+12,7.097639773127724609e+12,7.097639773127724609e+12
2.121212121212120993e-03,3.120708651275984568e+20,4.953079995432201600e+16,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12,7.114897930748729492e+12
2.727272727272727487e-03,3.110472603355528561e+20,4.929912222164468800e+16,7.078110035319920898e+12,7.078110035319920898e+12,7.078110035319920898e+12,7.078110035319920898e+12,7.078110035319920898e+12,7.078110035319920898e+12,7.078110035319920898e+12
2.424242424242424240e-03,3.115910233839496724e+20,4.942213814532880000e+16,7.097639773127718750e+12,7.097639773127718750e+12,7.097639773127718750e+12,7.097639773127718750e+12,7.097639773127718750e+12,7.097639773127718750e+12,7.097639773127718750e+12
3.030303030303030300e-03,3.104395647902227497e+20,4.916179499552982400e+16,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12
2.727272727272727487e-03,3.110472603355530527e+20,4.929912222164468000e+16,7.078110035319916992e+12,7.078110035319916992e+12,7.078110035319916992e+12,7.078110035319916992e+12,7.078110035319916992e+12,7.078110035319916992e+12,7.078110035319916992e+12
3.333333333333333114e-03,3.097679296718309294e+20,4.901020555099716000e+16,7.032276545852963867e+12,7.032276545852963867e+12,7.032276545852963867e+12,7.032276545852963867e+12,7.032276545852963867e+12,7.032276545852963867e+12,7.032276545852963867e+12
3.030303030303030300e-03,3.104395647902231429e+20,4.916179499552983200e+16,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12,7.056318564068135742e+12
3.636363636363636360e-03,3.090323502685032940e+20,4.884440884565789600e+16,7.005996438620565430e+12,7.005996438620565430e+12,7.005996438620565430e+12,7.005996438620565430e+12,7.005996438620565430e+12,7.005996438620565430e+12,7.005996438620565430e+12
3.333333333333333114e-03,3.097679296718305362e+20,4.901020555099716000e+16,7.032276545852960938e+12,7.032276545852960938e+12,7.032276545852960938e+12,7.032276545852960938e+12,7.032276545852960938e+12,7.032276545852960938e+12,7.032276545852960938e+12
3.939393939393939607e-03,3.082328233066750935e+20,4.866446550013487200e+16,6.977491932672141602e+12,6.977491932672141602e+12,6.977491932672141602e+12,6.977491932672141602e+12,6.977491932672141602e+12,6.977491932672141602e+12,6.977491932672141602e+12
