x,t=1.12e+05s,t=2.25e+05s,t=3.37e+05s,t=4.50e+05s
3.030303030303030300e-04,7.911371117661977890e+22,2.241160532126248468e+20,5.737900079254928640e+17,1.426848921405119500e+15
0.000000000000000000e+00,7.911616085912935884e+22,2.241259732905458401e+20,5.738181177968880000e+17,1.426920894844560000e+15
6.060606060606060601e-04,7.908780891145383602e+22,2.240111688145456005e+20,5.734928133512713600e+17,1.426087983222941250e+15
3.030303030303030300e-04,7.911371117661977890e+22,2.241160532126248141e+20,5.737900079254931840e+17,1.426848921405119500e+15
9.090909090909090901e-04,7.904707043685729672e+22,2.238462509750273966e+20,5.730255622697845120e+17,1.424891677977425750e+15
6.060606060606060601e-04,7.908780891145378569e+22,2.240111688145455350e+20,5.734928133512713600e+17,1.426087983222940750e+15
1.212121212121212120e-03,7.899044345844779608e+22,2.236170991069299016e+20,5.723764254670824320e+17,1.423229784765942500e+15
9.090909090909090901e-04,7.904707043685724638e+22,2.238462509750272000e+20,5.730255622697845120e+17,1.424891677977425750e+15
1.515151515151515150e-03,7.891777991353389023e+22,2.233231976476064481e+20,5.715440438816278400e+17,1.421098916300851500e+15
1.212121212121212120e-03,7.899044345844781285e+22,2.236170991069299016e+20,5.723764254670824320e+17,1.423229784765943500e+15
1.818181818181818180e-03,7.882903543723009140e+22,2.229644749747284869e+20,5.705283452675845120e+17,1.418499006152543750e+15
1.515151515151515150e-03,7.891777991353387346e+22,2.233231976476065137e+20,5.715440438816279040e+17,1.421098916300851000e+15
2.121212121212120993e-03,7.872419191151403624e+22,2.225409897772528108e+20,5.693296553077827200e+17,1.415431032542588500e+15
1.818181818181818180e-03,7.882903543723010818e+22,2.229644749747286180e+20,5.705283452675848960e+17,1.418499006152544500e+15
2.424242424242424240e-03,7.860324046520388996e+22,2.220528622103439933e+20,5.679485022936028160e+17,1.411896517890743750e+15
2.121212121212120993e-03,7.872419191151393558e+22,2.225409897772526141e+20,5.693296553077824000e+17,1.415431032542587500e+15
2.727272727272727487e-03,7.846617617532153391e+22,2.215002524362025861e+20,5.663855560388527360e+17,1.407897371996722750e+15
2.424242424242424240e-03,7.860324046520380608e+22,2.220528622103437967e+20,5.679485022936026880e+17,1.411896517890743250e+15
3.030303030303030300e-03,7.831299603300212749e+22,2.208833523864247992e+20,5.646416042167329280e+17,1.403435830982660000e+15
2.727272727272727487e-03,7.846617617532155068e+22,2.215002524362025533e+20,5.663855560388526720e+17,1.407897371996723500e+15
3.333333333333333114e-03,7.814369804427339812e+22,2.202023821203535626e+20,5.627175416788895360e+17,1.398514429414162000e+15
3.030303030303030300e-03,7.831299603300212749e+22,2.208833523864247992e+20,5.646416042167329280e+17,1.403435830982659500e+15
3.636363636363636360e-03,7.795828078933084366e+22,2.194575880407445340e+20,5.606143649951089920e+17,1.393135985730170750e+15
3.333333333333333114e-03,7.814369804427333101e+22,2.202023821203534971e+20,5.627175416788892800e+17,1.398514429414160000e+15
3.939393939393939607e-03,7.775674318875370350e+22,2.186492419476746732e+20,5.583331693259264000e+17,1.387303593586001750e+15
3.636363636363636360e-03,7.795828078933074300e+22,2.194575880407442391e+20,5.606143649951086720e+17,1.393135985730171000e+15
4.242424242424241987e-03,7.753908437148078440e+22,2.177776405046834299e+20,5.558751464212602240e+17,1.381020616021163250e+15
3.939393939393939607e-03,7.775674318875370350e+22,2.186492419476744765e+20,5.583331693259263360e+17,1.387303593586001750e+15
4.545454545454545234e-03,7.730530359633004986e+22,2.168431049219904307e+20,5.532415831913219840e+17,1.374290681036480000e+15
4.242424242424241987e-03,7.753908437148085151e+22,2.177776405046834954e+20,5.558751464212602880e+17,1.381020616021163500e+15
4.848484848484848481e-03,7.705540020331724616e+22,2.158459807602867569e+20,5.504338605774094720e+17,1.367117677881101250e+15
4.545454545454545234e-03,7.730530359632999953e+22,2.168431049219902669e+20,5.532415831913214720e+17,1.374290681036478750e+15
5.151515151515151728e-03,7.678937358234589279e+22,2.147866378052804936e+20,5.474534525797732480e+17,1.359505753687453500e+15
4.848484848484848481e-03,7.705540020331721261e+22,2.158459807602867896e+20,5.504338605774092800e+17,1.367117677881099500e+15
5.454545454545454974e-03,7.650722315248762198e+22,2.136654699849662136e+20,5.443019253650523520e+17,1.351459310255237000e+15
5.151515151515151728e-03,7.678937358234584246e+22,2.147866378052803297e+20,5.474534525797731200e+17,1.359505753687452250e+15
5.757575757575757354e-03,7.620894834781264544e+22,2.124828953136796140e+20,5.409809364064588800e+17,1.342983000867019000e+15
5.454545454545454974e-03,7.650722315248753810e+22,2.136654699849660498e+20,5.443019253650520320e+17,1.351459310255236500e+15
6.060606060606060601e-03,7.589454860755916135e+22,2.112393558537305784e+20,5.374922336312738560e+17,1.334081727071056000e+15
5.757575757575757354e-03,7.620894834781261188e+22,2.124828953136796467e+20,5.409809364064591360e+17,1.342983000867018750e+15
6.363636363636363848e-03,7.556402336910438878e+22,2.099353176885186068e+20,5.338376545588719360e+17,1.324760635389086750e+15
6.060606060606060601e-03,7.589454860755909424e+22,2.112393558537304801e+20,5.374922336312736640e+17,1.334081727071055500e+15
6.666666666666666227e-03,7.521737206288168360e+22,2.085712709035698094e+20,5.300191254181925120e+17,1.315025113924141000e+15
6.363636363636363848e-03,7.556402336910432168e+22,2.099353176885184758e+20,5.338376545588720640e+17,1.324760635389086500e+15
6.969696969696969474e-03,7.485459410863391769e+22,2.071477295731896484e+20,5.260386602387514880e+17,1.304880788852311000e+15
6.666666666666666227e-03,7.521737206288170877e+22,2.085712709035696783e+20,5.300191254181928320e+17,1.315025113924141250e+15
7.272727272727272721e-03,7.447568891260766572e+22,2.056652317507487334e+20,5.218983599095096960e+17,1.294333520788581250e+15
6.969696969696969474e-03,7.485459410863389252e+22,2.071477295731895828e+20,5.260386602387512320e+17,1.304880788852311000e+15
7.575757575757575968e-03,7.408065586541116575e+22,2.041243394621531095e+20,5.176004112040714240e+17,1.283389401021572750e+15
7.272727272727272721e-03,7.447568891260764055e+22,2.056652317507487334e+20,5.218983599095091840e+17,1.294333520788580500e+15
7.878787878787879215e-03,7.366949434039284321e+22,2.025256387010969600e+20,5.131470857685742080e+17,1.272054747611775000e+15
7.575757575757575968e-03,7.408065586541113219e+22,2.041243394621530440e+20,5.176004112040710400e+17,1.283389401021572750e+15
8.181818181818182462e-03,7.324220369238978095e+22,2.008697394261443215e+20,5.085407390718149760e+17,1.260336101353802500e+15
7.878787878787879215e-03,7.366949434039286838e+22,2.025256387010968289e+20,5.131470857685741440e+17,1.272054747611774000e+15
8.484848484848483974e-03,7.279878325668155071e+22,1.991572755586814116e+20,5.037838093161367680e+17,1.248240221598946500e+15
8.181818181818182462e-03,7.324220369238978095e+22,2.008697394261444854e+20,5.085407390718149120e+17,1.260336101353802750e+15
8.787878787878787221e-03,7.233923234825188147e+22,1.973889049821342597e+20,4.988788163081853440e+17,1.235774081941609250e+15
8.484848484848483974e-03,7.279878325668158426e+22,1.991572755586814444e+20,5.037838093161366400e+17,1.248240221598946250e+15
9.090909090909090468e-03,7.186355026113686458e+22,1.955653095417364480e+20,4.938283602896965760e+17,1.222944865767671750e+15
8.787878787878787221e-03,7.233923234825183953e+22,1.973889049821340303e+20,4.988788163081853440e+17,1.235774081941608500e+15
9.393939393939393714e-03,7.137173626791251044e+22,1.936871950448613130e+20,4.886351207265360000e+17,1.209759961666526750e+15
9.090909090909090468e-03,7.186355026113683941e+22,1.955653095417362514e+20,4.938283602896965760e+17,1.222944865767671000e+15
9.696969696969696961e-03,7.086378961928815274e+22,1.917552912618356081e+20,4.833018550572348800e+17,1.196226958709318000e+15
9.393939393939393714e-03,7.137173626791246011e+22,1.936871950448612147e+20,4.886351207265360000e+17,1.209759961666525500e+15
1.000000000000000021e-02,7.033970954377710325e+22,1.897703519272397701e+20,4.778313973996696320e+17,1.182353641594702500e+15
9.696969696969696961e-03,7.086378961928812757e+22,1.917552912618355753e+20,4.833018550572346880e+17,1.196226958709317000e+15
1.030303030303030346e-02,6.979949524741157342e+22,1.877331547414600090e+20,4.722266572161862400e+17,1.168147985663107500e+15
1.000000000000000021e-02,7.033970954377705292e+22,1.897703519272397701e+20,4.778313973996694400e+17,1.182353641594701500e+15
1.060606060606060670e-02,6.924314591350020165e+22,1.856445013725279027e+20,4.664906179367781760e+17,1.153618151783438750e+15
1.030303030303030346e-02,6.979949524741153987e+22,1.877331547414601073e+20,4.722266572161861120e+17,1.168147985663106500e+15
1.090909090909090995e-02,6.867066070244518160e+22,1.835052174580918190e+20,4.606263355404526080e+17,1.138772481112763250e+15
1.060606060606060670e-02,6.924314591350020165e+22,1.856445013725280338e+20,4.664906179367778560e+17,1.153618151783438000e+15
1.121212121212121146e-02,6.808203875161208783e+22,1.813161526078942740e+20,4.546369370947152640e+17,1.123619489733981750e+15
