x,t=3.56e+01s,t=7.11e+01s,t=1.07e+02s,t=1.42e+02s
3.030303030303030300e-04,1.332860336326649158e+24,1.218329278075161318e+24,1.057449855007686717e+24,8.821535319426016121e+23
0.000000000000000000e+00,1.332868652285202184e+24,1.218349350052010981e+24,1.057478050681229089e+24,8.821842550561335306e+23
6.060606060606060601e-04,1.332772368945554777e+24,1.218116990686928107e+24,1.057151685974922986e+24,8.818286631834812353e+23
3.030303030303030300e-04,1.332860336326648084e+24,1.218329278075160245e+24,1.057449855007686448e+24,8.821535319426004041e+23
9.090909090909090901e-04,1.332633817637999738e+24,1.217782830213093097e+24,1.056682539696293616e+24,8.813176576346747516e+23
6.060606060606060601e-04,1.332772368945553166e+24,1.218116990686927033e+24,1.057151685974922449e+24,8.818286631834798931e+23
1.212121212121212120e-03,1.332440822200969007e+24,1.217317768525355552e+24,1.056030024714850929e+24,8.806072317120849883e+23
9.090909090909090901e-04,1.332633817637998396e+24,1.217782830213090949e+24,1.056682539696292945e+24,8.813176576346740805e+23
1.515151515151515150e-03,1.332192480486188021e+24,1.216720030275260150e+24,1.055192050330850338e+24,8.796954100576273585e+23
1.212121212121212120e-03,1.332440822200968470e+24,1.217317768525353673e+24,1.056030024714850258e+24,8.806072317120835119e+23
1.818181818181818180e-03,1.331888126492869938e+24,1.215988528434355265e+24,1.054167609690110695e+24,8.785814851612998663e+23
1.515151515151515150e-03,1.332192480486188021e+24,1.216720030275259614e+24,1.055192050330849532e+24,8.796954100576264189e+23
2.121212121212120993e-03,1.331527066116028342e+24,1.215122229094962455e+24,1.052955888839604163e+24,8.772650468336269074e+23
1.818181818181818180e-03,1.331888126492870743e+24,1.215988528434355802e+24,1.054167609690110963e+24,8.785814851613006716e+23
2.424242424242424240e-03,1.331108517886264942e+24,1.214120011575746974e+24,1.051556071767969494e+24,8.757457700465920075e+23
2.121212121212120993e-03,1.331527066116027805e+24,1.215122229094961918e+24,1.052955888839603492e+24,8.772650468336265048e+23
2.727272727272727487e-03,1.330631593132063491e+24,1.212980624289559243e+24,1.049967280256976459e+24,8.740233497194185171e+23
2.424242424242424240e-03,1.331108517886264674e+24,1.214120011575746705e+24,1.051556071767969091e+24,8.757457700465916049e+23
3.030303030303030300e-03,1.330095286919457755e+24,1.211702667248768729e+24,1.048188551442318487e+24,8.720974766400614108e+23
2.727272727272727487e-03,1.330631593132064833e+24,1.212980624289560049e+24,1.049967280256976727e+24,8.740233497194186513e+23
3.333333333333333114e-03,1.329498472535381177e+24,1.210284583763697207e+24,1.046218828576608236e+24,8.699678278126952367e+23
3.030303030303030300e-03,1.330095286919458024e+24,1.211702667248768997e+24,1.048188551442318756e+24,8.720974766400624845e+23
3.636363636363636360e-03,1.328839897213629488e+24,1.208724655798857044e+24,1.044056957217320305e+24,8.676340627511364016e+23
3.333333333333333114e-03,1.329498472535380908e+24,1.210284583763697476e+24,1.046218828576608102e+24,8.699678278126949682e+23
3.939393939393939607e-03,1.328118178242589817e+24,1.207021000931469160e+24,1.041701683951108377e+24,8.650958225649541243e+23
3.636363636363636360e-03,1.328839897213629488e+24,1.208724655798857044e+24,1.044056957217319902e+24,8.676340627511359989e+23
4.242424242424241987e-03,1.327331799089631585e+24,1.205171570056086889e+24,1.039151656450708298e+24,8.623527305204522203e+23
3.939393939393939607e-03,1.328118178242589817e+24,1.207021000931468221e+24,1.041701683951107303e+24,8.650958225649538559e+23
4.545454545454545234e-03,1.326479105369459625e+24,1.203174145446691559e+24,1.036405424317469462e+24,8.594043934738741870e+23
4.242424242424241987e-03,1.327331799089631048e+24,1.205171570056086218e+24,1.039151656450708700e+24,8.623527305204524888e+23
4.848484848484848481e-03,1.325558300565771366e+24,1.201026338988600894e+24,1.033461440444435702e+24,8.562504038808117062e+23
