x,t=1.00e+03s,t=2.00e+03s,t=3.00e+03s,t=4.00e+03s,t=5.00e+03s,t=6.00e+03s,t=7.00e+03s,t=8.00e+03s,t=9.00e+03s
3.030303030303030300e-04,7.575976547662809793e+23,1.508470460724668310e+23,2.706843107883847202e+22,4.693754082128260760e+21,8.051989565922385592e+20,1.376807315721800417e+20,2.351942030978688614e+19,4.016603644383035392e+18,6.858930380204153600e+17
0.000000000000000000e+00,7.576188753605306782e+23,1.508534164870264993e+23,2.706973067334922954e+22,4.693989002640795107e+21,8.052397841216003113e+20,1.376877401223159972e+20,2.352061893682875187e+19,4.016808412568000512e+18,6.859280085370412800e+17
6.060606060606060601e-04,7.573732685251800843e+23,1.507796910202156587e+23,2.705469087154558101e+22,4.691270379998074634e+21,8.047673090630296535e+20,1.376066340699984036e+20,2.350674789968933683e+19,4.014438745789314560e+18,6.855233144779933440e+17
3.030303030303030300e-04,7.575976547662803082e+23,1.508470460724667304e+23,2.706843107883844266e+22,4.693754082128259187e+21,8.051989565922376417e+20,1.376807315721798779e+20,2.351942030978686157e+19,4.016603644383031808e+18,6.858930380204147200e+17
9.090909090909090901e-04,7.570203291778809353e+23,1.506737778843349890e+23,2.703308785586157702e+22,4.687365595080024392e+21,8.040887016539389952e+20,1.374901436409584026e+20,2.348682534238433690e+19,4.011035265933402624e+18,6.849420648848325120e+17
6.060606060606060601e-04,7.573732685251796816e+23,1.507796910202155749e+23,2.705469087154553487e+22,4.691270379998073586e+21,8.047673090630288671e+20,1.376066340699982397e+20,2.350674789968930406e+19,4.014438745789309952e+18,6.855233144779925760e+17
1.212121212121212120e-03,7.565296777258047940e+23,1.505266010684734015e+23,2.700307429638187830e+22,4.681941021944721179e+21,8.031459987510936207e+20,1.373283197774589788e+20,2.345914979564215091e+19,4.006307304170696704e+18,6.841346191773822720e+17
9.090909090909090901e-04,7.570203291778806668e+23,1.506737778843348883e+23,2.703308785586153508e+22,4.687365595080018625e+21,8.040887016539382088e+20,1.374901436409582223e+20,2.348682534238432051e+19,4.011035265933398016e+18,6.849420648848317440e+17
1.515151515151515150e-03,7.558999714890433146e+23,1.503378183133093975e+23,2.696458620148929423e+22,4.674985515205928157e+21,8.019372891587225846e+20,1.371208358230289449e+20,2.342366546768615424e+19,4.000245333023503360e+18,6.830993504294899200e+17
1.212121212121212120e-03,7.565296777258046597e+23,1.505266010684733008e+23,2.700307429638182797e+22,4.681941021944716984e+21,8.031459987510928343e+20,1.373283197774587658e+20,2.345914979564212634e+19,4.006307304170693632e+18,6.841346191773816320e+17
1.818181818181818180e-03,7.551307488959987859e+23,1.501073692778201329e+23,2.691761874602213088e+22,4.666498743642214105e+21,8.004625483509668250e+20,1.368676893904531128e+20,2.338037204517573837e+19,3.992849303754238464e+18,6.818362505558083840e+17
1.515151515151515150e-03,7.558999714890429120e+23,1.503378183133093136e+23,2.696458620148923970e+22,4.674985515205925011e+21,8.019372891587220603e+20,1.371208358230288630e+20,2.342366546768611738e+19,4.000245333023499776e+18,6.830993504294896640e+17
2.121212121212120993e-03,7.542217585380667865e+23,1.498352741529480174e+23,2.686218517893216836e+22,4.656483761002274882e+21,7.987223472393069527e+20,1.365689807000809308e+20,2.332928678352679731e+19,3.984122170025830912e+18,6.803458242751829760e+17
1.818181818181818180e-03,7.551307488959986517e+23,1.501073692778200826e+23,2.691761874602211410e+22,4.666498743642214629e+21,8.004625483509664317e+20,1.368676893904532111e+20,2.338037204517573837e+19,3.992849303754237440e+18,6.818362505558082560e+17
2.424242424242424240e-03,7.531728118940164235e+23,1.495215894752758239e+23,2.679830779736823641e+22,4.644945372938396762e+21,7.967175682410310533e+20,1.362248638322899354e+20,2.327043616953963315e+19,3.974068463561093120e+18,6.786288458592934400e+17
2.121212121212120993e-03,7.542217585380665181e+23,1.498352741529477825e+23,2.686218517893215158e+22,4.656483761002270687e+21,7.987223472393056420e+20,1.365689807000809308e+20,2.332928678352678093e+19,3.984122170025823744e+18,6.803458242751825920e+17
2.727272727272727487e-03,7.519837374147330509e+23,1.491663943749869932e+23,2.672601512747086748e+22,4.631889625631834505e+21,7.944493162698065838e+20,1.358355314395030815e+20,2.320385330633026355e+19,3.962693847371780608e+18,6.766862828314496000e+17
2.424242424242424240e-03,7.531728118940164235e+23,1.495215894752757736e+23,2.679830779736819866e+22,4.644945372938397286e+21,7.967175682410300047e+20,1.362248638322899354e+20,2.327043616953964134e+19,3.974068463561090048e+18,6.786288458592928000e+17
3.030303030303030300e-03,7.506543628847958291e+23,1.487697853184775868e+23,2.664534083608753314e+22,4.617323607047930380e+21,7.919188840393255158e+20,1.354012087805061693e+20,2.312957689252832051e+19,3.950004941341743616e+18,6.745192661781146880e+17
2.727272727272727487e-03,7.519837374147333194e+23,1.491663943749870939e+23,2.672601512747088006e+22,4.631889625631834505e+21,7.944493162698064527e+20,1.358355314395031142e+20,2.320385330633026765e+19,3.962693847371783680e+18,6.766862828314501120e+17
3.333333333333333114e-03,7.491845076113704899e+23,1.483318738067485087e+23,2.655632324340880087e+22,4.601255356557215400e+21,7.891277361805886751e+20,1.349221509831632486e+20,2.304765075354151731e+19,3.936009242119275520e+18,6.721290766664948480e+17
3.030303030303030300e-03,7.506543628847959633e+23,1.487697853184775868e+23,2.664534083608752056e+22,4.617323607047929332e+21,7.919188840393252536e+20,1.354012087805061530e+20,2.312957689252831232e+19,3.950004941341744640e+18,6.745192661781146880e+17
3.636363636363636360e-03,7.475739785821918425e+23,1.478527852707476857e+23,2.645900507768755847e+22,4.583693818058142908e+21,7.860775009001153495e+20,1.343986416004545577e+20,2.295812359394478490e+19,3.920715080782220800e+18,6.695171376128142080e+17
