x,t=1.00e+03s,t=2.00e+03s,t=3.00e+03s,t=4.00e+03s,t=5.00e+03s,t=6.00e+03s,t=7.00e+03s,t=8.00e+03s,t=9.00e+03s
3.030303030303030300e-04,2.060101593496298340e+24,2.733368734426297197e+23,3.270867847842853238e+22,3.789174115401030697e+21,4.347156554217971384e+20,4.973365953486671053e+19,5.685309637399416832e+18,6.497753498119189760e+17,7.425852411746425600e+16
0.000000000000000000e+00,2.060161504220454830e+24,2.733486246077421270e+23,3.271026105416953312e+22,3.789364315413550203e+21,4.347377173103431516e+20,4.973619151831972250e+19,5.685599338495376384e+18,6.498084679617093120e+17,7.426230922774766400e+16
6.060606060606060601e-04,2.059468104334257636e+24,2.732126278918074521e+23,3.269194645036619478e+22,3.787163224406804660e+21,4.344824070458001981e+20,4.970689028638478336e+19,5.682246790614420480e+18,6.494252102781696000e+17,7.421850628087200000e+16
3.030303030303030300e-04,2.060101593496298877e+24,2.733368734426296190e+23,3.270867847842854496e+22,3.789174115401028076e+21,4.347156554217968763e+20,4.973365953486669414e+19,5.685309637399416832e+18,6.497753498119187200e+17,7.425852411746432000e+16
9.090909090909090901e-04,2.058471714903075177e+24,2.730172606720632978e+23,3.266563982769222844e+22,3.784001790262861365e+21,4.341157101601137623e+20,4.966480574268846899e+19,5.677431626510372864e+18,6.488747489748080640e+17,7.415559345356182400e+16
6.060606060606060601e-04,2.059468104334258710e+24,2.732126278918072844e+23,3.269194645036620317e+22,3.787163224406804660e+21,4.344824070458001326e+20,4.970689028638479974e+19,5.682246790614425600e+18,6.494252102781693440e+17,7.421850628087206400e+16
1.212121212121212120e-03,2.057086613548075164e+24,2.727457866467606790e+23,3.262909200986866817e+22,3.779609918569800794e+21,4.336063061375200133e+20,4.960634361731909222e+19,5.670742611808689152e+18,6.481100727401088000e+17,7.406819778077036800e+16
9.090909090909090901e-04,2.058471714903076251e+24,2.730172606720633314e+23,3.266563982769223683e+22,3.784001790262861365e+21,4.341157101601134346e+20,4.966480574268846899e+19,5.677431626510382080e+18,6.488747489748083200e+17,7.415559345356187200e+16
1.515151515151515150e-03,2.055309073726243022e+24,2.723975823915245655e+23,3.258222562629341361e+22,3.773978614642809766e+21,4.329531634832183788e+20,4.953138594385684890e+19,5.662166262964974592e+18,6.471296406009338880e+17,7.395614315700556800e+16
1.212121212121212120e-03,2.057086613548075164e+24,2.727457866467608132e+23,3.262909200986868915e+22,3.779609918569801843e+21,4.336063061375197512e+20,4.960634361731909222e+19,5.670742611808693248e+18,6.481100727401089280e+17,7.406819778077032000e+16
