x,t=3.56e+04s,t=7.11e+04s,t=1.07e+05s,t=1.42e+05s
3.030303030303030300e-04,1.188954970113574080e+23,7.883669186951703429e+20,4.724108255948009472e+18,2.749264995104488000e+16
0.000000000000000000e+00,1.188991720852312556e+23,7.884017849606964511e+20,4.724339596273603584e+18,2.749403645012363600e+16
6.060606060606060601e-04,1.188566377812127918e+23,7.879982796367634104e+20,4.721662385686752256e+18,2.747799120807239600e+16
3.030303030303030300e-04,1.188954970113572738e+23,7.883669186951691633e+20,4.724108255948002304e+18,2.749264995104486000e+16
9.090909090909090901e-04,1.187955208115332401e+23,7.874186394768649748e+20,4.717816972193632256e+18,2.745494553229198000e+16
6.060606060606060601e-04,1.188566377812127079e+23,7.879982796367627551e+20,4.721662385686747136e+18,2.747799120807235600e+16
1.212121212121212120e-03,1.187105673015808638e+23,7.866132336196576870e+20,4.712474660243156992e+18,2.742293074037224000e+16
9.090909090909090901e-04,1.187955208115331562e+23,7.874186394768644506e+20,4.717816972193627136e+18,2.745494553229196000e+16
1.515151515151515150e-03,1.186015549540774068e+23,7.855802490124681871e+20,4.705624261579040768e+18,2.738188157022591200e+16
1.212121212121212120e-03,1.187105673015807632e+23,7.866132336196576870e+20,4.712474660243149824e+18,2.742293074037220800e+16
1.818181818181818180e-03,1.184684169931508542e+23,7.843194326446656717e+20,4.697265177307760640e+18,2.733179673029644000e+16
1.515151515151515150e-03,1.186015549540773396e+23,7.855802490124679250e+20,4.705624261579032576e+18,2.738188157022588000e+16
2.121212121212120993e-03,1.183111259704958575e+23,7.828309892323812311e+20,4.687400082493025280e+18,2.727269505065401200e+16
1.818181818181818180e-03,1.184684169931508542e+23,7.843194326446655406e+20,4.697265177307757568e+18,2.733179673029644400e+16
2.424242424242424240e-03,1.181296682615679023e+23,7.811153392496398828e+20,4.676033318710085632e+18,2.720460584228330800e+16
2.121212121212120993e-03,1.183111259704957401e+23,7.828309892323811000e+20,4.687400082493022208e+18,2.727269505065398400e+16
2.727272727272727487e-03,1.179240361163777093e+23,7.791730435082840965e+20,4.663170391329303552e+18,2.712756587618226000e+16
2.424242424242424240e-03,1.181296682615678351e+23,7.811153392496394895e+20,4.676033318710082560e+18,2.720460584228328000e+16
3.030303030303030300e-03,1.176942246079638463e+23,7.770047742078277386e+20,4.648817774789025792e+18,2.704161820719448800e+16
2.727272727272727487e-03,1.179240361163776925e+23,7.791730435082842276e+20,4.663170391329302528e+18,2.712756587618226400e+16
3.333333333333333114e-03,1.174402302833230317e+23,7.746113021397168292e+20,4.632982824711920640e+18,2.694681163701468400e+16
3.030303030303030300e-03,1.176942246079638295e+23,7.770047742078277386e+20,4.648817774789027840e+18,2.704161820719447600e+16
