x,t=6.32e+00s,t=1.26e+01s,t=1.90e+01s,t=2.53e+01s
3.030303030303030300e-04,1.676308112057760098e+25,1.675927869720741250e+25,1.674648212839722710e+25,1.671568900011434980e+25
0.000000000000000000e+00,1.676308168935643062e+25,1.675928228476156084e+25,1.674649420290367042e+25,1.671571805786647738e+25
6.060606060606060601e-04,1.676307509277829598e+25,1.675924069150763376e+25,1.674635425384763920e+25,1.671538134726003528e+25
3.030303030303030300e-04,1.676308112057758166e+25,1.675927869720740177e+25,1.674648212839720992e+25,1.671568900011433906e+25
9.090909090909090901e-04,1.676306553855486091e+25,1.675918052827959096e+25,1.674615204364367012e+25,1.671489529410824423e+25
6.060606060606060601e-04,1.676307509277828310e+25,1.675924069150762732e+25,1.674635425384763276e+25,1.671538134726002239e+25
1.212121212121212120e-03,1.676305210548354170e+25,1.675909609848277597e+25,1.674586871798231703e+25,1.671421517716578794e+25
9.090909090909090901e-04,1.676306553855485876e+25,1.675918052827959740e+25,1.674615204364366368e+25,1.671489529410824209e+25
1.515151515151515150e-03,1.676303460753255654e+25,1.675898639062176102e+25,1.674550132317597372e+25,1.671333480764415091e+25
1.212121212121212120e-03,1.676305210548354170e+25,1.675909609848277597e+25,1.674586871798230844e+25,1.671421517716579439e+25
1.818181818181818180e-03,1.676301283593282873e+25,1.675885030324779789e+25,1.674504674838220069e+25,1.671224790946225519e+25
1.515151515151515150e-03,1.676303460753255009e+25,1.675898639062176531e+25,1.674550132317596513e+25,1.671333480764414661e+25
2.121212121212120993e-03,1.676298653851828564e+25,1.675868652022450440e+25,1.674450131877726523e+25,1.671094716183875411e+25
1.818181818181818180e-03,1.676301283593282658e+25,1.675885030324780648e+25,1.674504674838221572e+25,1.671224790946225305e+25
2.424242424242424240e-03,1.676295541245762082e+25,1.675849347191164005e+25,1.674386068115251707e+25,1.670942395081970659e+25
2.121212121212120993e-03,1.676298653851828564e+25,1.675868652022449581e+25,1.674450131877725664e+25,1.671094716183874552e+25
2.727272727272727487e-03,1.676291909898323954e+25,1.675826931057678763e+25,1.674311974100202098e+25,1.670766825043823661e+25
