x,t=2.00e+01s,t=4.00e+01s,t=6.00e+01s,t=8.00e+01s
3.030303030303030300e-04,1.533651036446900660e+25,1.521891095053568977e+25,1.495212612463410299e+25,1.450549697324673702e+25
0.000000000000000000e+00,1.533652288856072940e+25,1.521896229817847374e+25,1.495224261804639120e+25,1.450569200579604142e+25
6.060606060606060601e-04,1.533637780023336464e+25,1.521836758746999695e+25,1.495089363877417426e+25,1.450343388926025328e+25
3.030303030303030300e-04,1.533651036446898942e+25,1.521891095053567904e+25,1.495212612463408581e+25,1.450549697324671554e+25
9.090909090909090901e-04,1.533616856113770495e+25,1.521751069130124093e+25,1.494895134464714437e+25,1.450018445755255364e+25
6.060606060606060601e-04,1.533637780023335605e+25,1.521836758746998406e+25,1.495089363877416352e+25,1.450343388926024469e+25
1.212121212121212120e-03,1.533587618217285013e+25,1.521631484960402680e+25,1.494624358128911861e+25,1.449565813577218826e+25
9.090909090909090901e-04,1.533616856113770495e+25,1.521751069130122804e+25,1.494895134464713578e+25,1.450018445755254719e+25
1.515151515151515150e-03,1.533549839523691413e+25,1.521477229572976563e+25,1.494275551118402615e+25,1.448983376629384978e+25
1.212121212121212120e-03,1.533587618217284368e+25,1.521631484960402251e+25,1.494624358128911217e+25,1.449565813577217537e+25
1.818181818181818180e-03,1.533503301451595937e+25,1.521287607057367818e+25,1.493847496677790997e+25,1.448269575308955833e+25
1.515151515151515150e-03,1.533549839523690769e+25,1.521477229572975918e+25,1.494275551118402400e+25,1.448983376629383260e+25
2.121212121212120993e-03,1.533447752821821812e+25,1.521061837341388783e+25,1.493338874149277097e+25,1.447422788186294699e+25
1.818181818181818180e-03,1.533503301451597011e+25,1.521287607057368462e+25,1.493847496677792071e+25,1.448269575308955189e+25
2.424242424242424240e-03,1.533382899676610619e+25,1.520799017489461045e+25,1.492748175128235825e+25,1.446441195206607673e+25
2.121212121212120993e-03,1.533447752821821812e+25,1.521061837341387065e+25,1.493338874149277312e+25,1.447422788186293840e+25
2.727272727272727487e-03,1.533308400783570636e+25,1.520498106935144774e+25,1.492073674702524186e+25,1.445322733793307698e+25
2.424242424242424240e-03,1.533382899676611048e+25,1.520799017489460830e+25,1.492748175128236470e+25,1.446441195206607459e+25
3.030303030303030300e-03,1.533223864499065231e+25,1.520157918951175622e+25,1.491313417655910520e+25,1.444065080696265360e+25
2.727272727272727487e-03,1.533308400783570636e+25,1.520498106935144559e+25,1.492073674702525045e+25,1.445322733793308127e+25
3.333333333333333114e-03,1.533128845888924983e+25,1.519777113880841503e+25,1.490465209512817935e+25,1.442665642648172825e+25
3.030303030303030300e-03,1.533223864499065016e+25,1.520157918951175837e+25,1.491313417655910520e+25,1.444065080696266005e+25
3.636363636363636360e-03,1.533022843744910854e+25,1.519354192698157166e+25,1.489526609212385497e+25,1.441121550464652269e+25
3.333333333333333114e-03,1.533128845888925413e+25,1.519777113880840859e+25,1.490465209512817076e+25,1.442665642648173469e+25
3.939393939393939607e-03,1.532905297349957205e+25,1.518887490351819156e+25,1.488494922218953059e+25,1.439429654606057227e+25
3.636363636363636360e-03,1.533022843744911068e+25,1.519354192698156736e+25,1.489526609212385712e+25,1.441121550464651625e+25
4.242424242424241987e-03,1.532775582917508622e+25,1.518375168652397451e+25,1.487367193572106465e+25,1.437586521385799870e+25
3.939393939393939607e-03,1.532905297349955702e+25,1.518887490351818512e+25,1.488494922218951341e+25,1.439429654606055724e+25
