x,t=1.00e+01s,t=2.00e+01s,t=3.00e+01s,t=4.00e+01s,t=5.00e+01s,t=6.00e+01s,t=7.00e+01s,t=8.00e+01s,t=9.00e+01s
3.030303030303030300e-04,2.235130823271231262e+25,2.231871832303986264e+25,2.222752563440554971e+25,2.204252648520965252e+25,2.173655664968726548e+25,2.129693198418788023e+25,2.072614916870620649e+25,2.003865226642475011e+25,1.925613861613606972e+25
0.000000000000000000e+00,2.235131239304750217e+25,2.231873974876352046e+25,2.222758559189278130e+25,2.204264812591792675e+25,2.173675784093609713e+25,2.129722107208883137e+25,2.072652451565363802e+25,2.003910437648685812e+25,1.925665322179093842e+25
6.060606060606060601e-04,2.235126417336962467e+25,2.231849148705870410e+25,2.222689102176271968e+25,2.204123926776127170e+25,2.173442799110594148e+25,2.129387379288937773e+25,2.072217892572615348e+25,2.003387050926827756e+25,1.925069628459680182e+25
3.030303030303030300e-04,2.235130823271230403e+25,2.231871832303984975e+25,2.222752563440554112e+25,2.204252648520966111e+25,2.173655664968727407e+25,2.129693198418789741e+25,2.072614916870619360e+25,2.003865226642473293e+25,1.925613861613606972e+25
9.090909090909090901e-04,2.235119450443667651e+25,2.231813317775601617e+25,2.222588946780208781e+25,2.203920924274701003e+25,2.173107297243990508e+25,2.128905608483046107e+25,2.071592691482392443e+25,2.002634302045580195e+25,1.924213113800013795e+25
6.060606060606060601e-04,2.235126417336962467e+25,2.231849148705872128e+25,2.222689102176271538e+25,2.204123926776127599e+25,2.173442799110594577e+25,2.129387379288939491e+25,2.072217892572613630e+25,2.003387050926827327e+25,1.925069628459680827e+25
1.212121212121212120e-03,2.235109689378155679e+25,2.231763193732793706e+25,2.222449019678231032e+25,2.203637613557016597e+25,2.172639483951880968e+25,2.128234328084644381e+25,2.070722073003462120e+25,2.001586566211362629e+25,1.923021404969868410e+25
9.090909090909090901e-04,2.235119450443669369e+25,2.231813317775602905e+25,2.222588946780211358e+25,2.203920924274702291e+25,2.173107297243989649e+25,2.128905608483046966e+25,2.071592691482392443e+25,2.002634302045578906e+25,1.924213113800014869e+25
1.515151515151515150e-03,2.235097032855595097e+25,2.231698332895539610e+25,2.222268260121473261e+25,2.203272145313901658e+25,2.172036710695358781e+25,2.127370212161397625e+25,2.069602222951049714e+25,2.000239738582493991e+25,1.921490277189890832e+25
1.212121212121212120e-03,2.235109689378156967e+25,2.231763193732793706e+25,2.222449019678232750e+25,2.203637613557016597e+25,2.172639483951880109e+25,2.128234328084645240e+25,2.070722073003462549e+25,2.001586566211362199e+25,1.923021404969869054e+25
1.818181818181818180e-03,2.235081374228286915e+25,2.231618288692780347e+25,2.222045655455371619e+25,2.202822860124979485e+25,2.171296766125978483e+25,2.126310705037611000e+25,2.068230474868563615e+25,1.998591238763630818e+25,1.919617369702971197e+25
1.515151515151515150e-03,2.235097032855595097e+25,2.231698332895538751e+25,2.222268260121474549e+25,2.203272145313902947e+25,2.172036710695360069e+25,2.127370212161397196e+25,2.069602222951048426e+25,2.000239738582495709e+25,1.921490277189890402e+25
2.121212121212120993e-03,2.235062587399257646e+25,2.231522541011787199e+25,2.221780046852184767e+25,2.202287898759684862e+25,2.170417236016568005e+25,2.125053105372945324e+25,2.066604123525355417e+25,1.996638583290000494e+25,1.917400561698301698e+25
1.818181818181818180e-03,2.235081374228286486e+25,2.231618288692782065e+25,2.222045655455373766e+25,2.202822860124980344e+25,2.171296766125978054e+25,2.126310705037609712e+25,2.068230474868564044e+25,1.998591238763630818e+25,1.919617369702971412e+25
2.424242424242424240e-03,2.235040522790817026e+25,2.231410477792505856e+25,2.221470082058532054e+25,2.201665111731226677e+25,2.169395359103964084e+25,2.123594363561261314e+25,2.064720165069238296e+25,1.994379074526447082e+25,1.914837619034558250e+25
2.121212121212120993e-03,2.235062587399256787e+25,2.231522541011785911e+25,2.221780046852183049e+25,2.202287898759683573e+25,2.170417236016568435e+25,2.125053105372944035e+25,2.066604123525355847e+25,1.996638583289999205e+25,1.917400561698300409e+25
2.727272727272727487e-03,2.235015005063565744e+25,2.231281386149397303e+25,2.221114195690872550e+25,2.200952025824274409e+25,2.168227978214456834e+25,2.121931016884803060e+25,2.062575216615718011e+25,1.991809706026968395e+25,1.911926087478580939e+25
2.424242424242424240e-03,2.235040522790818744e+25,2.231410477792504567e+25,2.221470082058530766e+25,2.201665111731225818e+25,2.169395359103964514e+25,2.123594363561261743e+25,2.064720165069237866e+25,1.994379074526445794e+25,1.914837619034557391e+25
3.030303030303030300e-03,2.234985831138974452e+25,2.231134445612784946e+25,2.220710596404514875e+25,2.200145825699079762e+25,2.166911517400000782e+25,2.120059162892496079e+25,2.060165486035508471e+25,1.988927128671915219e+25,1.908663255243431448e+25
2.727272727272727487e-03,2.235015005063567032e+25,2.231281386149398162e+25,2.221114195690872550e+25,2.200952025824273979e+25,2.168227978214457263e+25,2.121931016884803060e+25,2.062575216615717152e+25,1.991809706026969254e+25,1.911926087478581153e+25
3.333333333333333114e-03,2.234952768147750908e+25,2.230968721594838828e+25,2.220257255698272122e+25,2.199243339998394341e+25,2.165441967622979782e+25,2.117974445913070107e+25,2.057486759351455711e+25,1.985727638310239971e+25,1.905046140106706390e+25
3.030303030303030300e-03,2.234985831138974452e+25,2.231134445612786235e+25,2.220710596404515304e+25,2.200145825699078473e+25,2.166911517400002070e+25,2.120059162892495649e+25,2.060165486035508042e+25,1.988927128671915648e+25,1.908663255243431878e+25
3.636363636363636360e-03,2.234915551170010719e+25,2.230783158450629903e+25,2.219751896669131095e+25,2.198241028598506058e+25,2.163814875465416167e+25,2.115672048768453998e+25,2.054534395428589944e+25,1.982207172460791305e+25,1.901071486923822962e+25
3.333333333333333114e-03,2.234952768147749190e+25,2.230968721594837969e+25,2.220257255698272551e+25,2.199243339998392623e+25,2.165441967622978923e+25,2.117974445913069677e+25,2.057486759351453993e+25,1.985727638310239971e+25,1.905046140106706175e+25
3.939393939393939607e-03,2.234873880702432905e+25,2.230576571870555392e+25,2.219191982065911153e+25,2.197134969753508659e+25,2.162025332828545674e+25,2.113146686767926677e+25,2.051303324151329843e+25,1.978361311466376973e+25,1.896735770273057167e+25
3.636363636363636360e-03,2.234915551170011148e+25,2.230783158450629903e+25,2.219751896669130665e+25,2.198241028598506488e+25,2.163814875465417455e+25,2.115672048768453998e+25,2.054534395428589515e+25,1.982207172460790016e+25,1.901071486923822962e+25
