x,t=1.00e+02s,t=2.00e+02s,t=3.00e+02s,t=4.00e+02s,t=5.00e+02s,t=6.00e+02s,t=7.00e+02s,t=8.00e+02s,t=9.00e+02s
3.030303030303030300e-04,1.785390811490829936e+25,1.205772574071461180e+25,7.419065541770628823e+24,4.355233324716218527e+24,2.499832855241846726e+24,1.420079925620022677e+24,8.029586596475897255e+23,4.530845940974364582e+23,2.554309444404270638e+23
0.000000000000000000e+00,1.785420429710196721e+25,1.205810693251615980e+25,7.419370614274784869e+24,4.355434827254756779e+24,2.499954882209681068e+24,1.420150939595479362e+24,8.029992469832573450e+23,4.531076049151655202e+23,2.554439438988317200e+23
6.060606060606060601e-04,1.785077587638973622e+25,1.205369498444138830e+25,7.415839916649001848e+24,4.353102864892177209e+24,2.498542707925684987e+24,1.419329128243852881e+24,8.025295509339914843e+23,4.528413132735575281e+23,2.552935083933158458e+23
3.030303030303030300e-04,1.785390811490830580e+25,1.205772574071461609e+25,7.419065541770630970e+24,4.355233324716220138e+24,2.499832855241845652e+24,1.420079925620021872e+24,8.029586596475898597e+23,4.530845940974363911e+23,2.554309444404272651e+23
9.090909090909090901e-04,1.784584692109928673e+25,1.204735475259159130e+25,7.410767415462448429e+24,4.349753057286988885e+24,2.496514307165385621e+24,1.418148749025111586e+24,8.018549315202991815e+23,4.524588444236546038e+23,2.550774419229570247e+23
6.060606060606060601e-04,1.785077587638973192e+25,1.205369498444139045e+25,7.415839916648998627e+24,4.353102864892179893e+24,2.498542707925683913e+24,1.419329128243853418e+24,8.025295509339918869e+23,4.528413132735573939e+23,2.552935083933160136e+23
1.212121212121212120e-03,1.783899018404389799e+25,1.203854020915999738e+25,7.403717986523804204e+24,4.345098691702213166e+24,2.493696267611785627e+24,1.416508945648651459e+24,8.009177617442500646e+23,4.519275311982057829e+23,2.547772909435303924e+23
9.090909090909090901e-04,1.784584692109928458e+25,1.204735475259159130e+25,7.410767415462446282e+24,4.349753057286990495e+24,2.496514307165386158e+24,1.418148749025112391e+24,8.018549315202998526e+23,4.524588444236548722e+23,2.550774419229570918e+23
1.515151515151515150e-03,1.783018245017332069e+25,1.202722680969745322e+25,7.394674572302960919e+24,4.339129454817546433e+24,2.490082642840329812e+24,1.414406342502271167e+24,7.997161349542356850e+23,4.512462984415338950e+23,2.543924495278651034e+23
1.212121212121212120e-03,1.783899018404390658e+25,1.203854020915999738e+25,7.403717986523802057e+24,4.345098691702214239e+24,2.493696267611785627e+24,1.416508945648652265e+24,8.009177617442506015e+23,4.519275311982057158e+23,2.547772909435303924e+23
1.818181818181818180e-03,1.781941151522655463e+25,1.201340572212780368e+25,7.383633428759408829e+24,4.331844097127388566e+24,2.485673059668835682e+24,1.411840831197259856e+24,7.982500181963489201e+23,4.504151349103234814e+23,2.539229131909060918e+23
1.515151515151515150e-03,1.783018245017332069e+25,1.202722680969744463e+25,7.394674572302959845e+24,4.339129454817545359e+24,2.490082642840329812e+24,1.414406342502271704e+24,7.997161349542359534e+23,4.512462984415339621e+23,2.543924495278651034e+23
2.121212121212120993e-03,1.780666681436097257e+25,1.199707177906413989e+25,7.370594483571097728e+24,4.323244062913284073e+24,2.480468859734114754e+24,1.408813324851346743e+24,7.965199686084750664e+23,4.494343655145131045e+23,2.533688677518467064e+23
1.818181818181818180e-03,1.781941151522656966e+25,1.201340572212780797e+25,7.383633428759407755e+24,4.331844097127389103e+24,2.485673059668838366e+24,1.411840831197260930e+24,7.982500181963495912e+23,4.504151349103238169e+23,2.539229131909063602e+23
