x,t=3.56e+04s,t=7.11e+04s,t=1.07e+05s,t=1.42e+05s
3.030303030303030300e-04,1.555892588101780017e+23,7.586784728691731333e+20,3.343323842367145984e+18,1.430944574447897000e+16
0.000000000000000000e+00,1.555940709851306561e+23,7.587120322637860700e+20,3.343487562065526272e+18,1.431016731418108800e+16
6.060606060606060601e-04,1.555383761924775068e+23,7.583236513187233792e+20,3.341592898462157312e+18,1.430181695846491000e+16
3.030303030303030300e-04,1.555892588101780017e+23,7.586784728691735265e+20,3.343323842367145984e+18,1.430944574447896400e+16
9.090909090909090901e-04,1.554583491463084570e+23,7.577657377051240038e+20,3.338871497290858496e+18,1.428982339751821200e+16
6.060606060606060601e-04,1.555383761924775068e+23,7.583236513187235103e+20,3.341592898462153728e+18,1.430181695846490800e+16
1.212121212121212120e-03,1.553471104502888892e+23,7.569905211242321019e+20,3.335090741003429376e+18,1.427316207867282200e+16
9.090909090909090901e-04,1.554583491463084570e+23,7.577657377051245281e+20,3.338871497290854400e+18,1.428982339751821400e+16
1.515151515151515150e-03,1.552043691295319744e+23,7.559962568665365217e+20,3.330242712360604160e+18,1.425179903810694800e+16
1.212121212121212120e-03,1.553471104502888556e+23,7.569905211242324951e+20,3.335090741003426304e+18,1.427316207867282600e+16
1.818181818181818180e-03,1.550300378797789319e+23,7.547827018995358761e+20,3.324326988418152448e+18,1.422573360396864400e+16
1.515151515151515150e-03,1.552043691295320415e+23,7.559962568665369149e+20,3.330242712360600576e+18,1.425179903810694600e+16
2.121212121212120993e-03,1.548240809221534001e+23,7.533500538694856868e+20,3.317345463406583808e+18,1.419497557627888400e+16
1.818181818181818180e-03,1.550300378797790326e+23,7.547827018995365315e+20,3.324326988418149888e+18,1.422573360396865600e+16
2.424242424242424240e-03,1.545864806082421394e+23,7.516987182005923348e+20,3.309301211137243648e+18,1.415954020965005600e+16
2.121212121212120993e-03,1.548240809221533666e+23,7.533500538694855557e+20,3.317345463406581760e+18,1.419497557627888200e+16
2.727272727272727487e-03,1.543172270113252400e+23,7.498292355009881047e+20,3.300198129225798144e+18,1.411944664112504200e+16
2.424242424242424240e-03,1.545864806082420723e+23,7.516987182005919416e+20,3.309301211137240064e+18,1.415954020965005200e+16
3.030303030303030300e-03,1.540163139306760742e+23,7.477422536961062339e+20,3.290040801278696448e+18,1.407471727805988600e+16
2.727272727272727487e-03,1.543172270113253071e+23,7.498292355009882358e+20,3.300198129225798144e+18,1.411944664112504200e+16
3.333333333333333114e-03,1.536837371250868140e+23,7.454385157112359813e+20,3.278834434693075968e+18,1.402537751865750600e+16
3.030303030303030300e-03,1.540163139306761748e+23,7.477422536961063649e+20,3.290040801278696960e+18,1.407471727805988800e+16
3.636363636363636360e-03,1.533194934471182170e+23,7.429188534371524280e+20,3.266584828862715392e+18,1.397145560590548600e+16
3.333333333333333114e-03,1.536837371250868476e+23,7.454385157112358502e+20,3.278834434693074432e+18,1.402537751865749600e+16
3.939393939393939607e-03,1.529235803838459203e+23,7.401841845314466611e+20,3.253298356972891648e+18,1.391298254082028200e+16
3.636363636363636360e-03,1.533194934471181164e+23,7.429188534371522970e+20,3.266584828862711808e+18,1.397145560590546800e+16
4.242424242424241987e-03,1.524959957974976330e+23,7.372355106148971971e+20,3.238981954353939968e+18,1.384999202400508000e+16
3.939393939393939607e-03,1.529235803838457861e+23,7.401841845314461368e+20,3.253298356972889600e+18,1.391298254082027000e+16
4.545454545454545234e-03,1.520367377712858897e+23,7.340739162024228946e+20,3.223643110169037312e+18,1.378252041133438200e+16
4.242424242424241987e-03,1.524959957974975659e+23,7.372355106148978524e+20,3.238981954353940992e+18,1.384999202400508200e+16
4.848484848484848481e-03,1.515458045138009703e+23,7.307005680423860961e+20,3.207289860850067968e+18,1.371060667676811000e+16
4.545454545454545234e-03,1.520367377712858561e+23,7.340739162024232878e+20,3.223643110169034752e+18,1.378252041133437200e+16
5.151515151515151728e-03,1.510231942975014998e+23,7.271167146949663785e+20,3.189930784449767936e+18,1.363429237865735200e+16
4.848484848484848481e-03,1.515458045138009368e+23,7.307005680423859651e+20,3.207289860850067456e+18,1.371060667676810800e+16
5.454545454545454974e-03,1.504689054179666837e+23,7.233236862553665044e+20,3.171574995453402112e+18,1.355362162752706800e+16
5.151515151515151728e-03,1.510231942975015166e+23,7.271167146949662474e+20,3.189930784449767424e+18,1.363429237865734400e+16
5.757575757575757354e-03,1.498829361661176845e+23,7.193228941683999375e+20,3.152232139789050368e+18,1.346864105420073200e+16
5.454545454545454974e-03,1.504689054179665830e+23,7.233236862553663734e+20,3.171574995453401088e+18,1.355362162752705400e+16
6.060606060606060601e-03,1.492652848088446853e+23,7.151158311018461921e+20,3.131912389876281856e+18,1.337939977758561800e+16
5.757575757575757354e-03,1.498829361661177181e+23,7.193228941684003308e+20,3.152232139789050368e+18,1.346864105420072600e+16
6.363636363636363848e-03,1.486159495752424085e+23,7.107040708597017477e+20,3.110626439621517312e+18,1.328594937171057400e+16
6.060606060606060601e-03,1.492652848088446350e+23,7.151158311018456678e+20,3.131912389876278272e+18,1.337939977758560600e+16
6.666666666666666227e-03,1.479349286465943026e+23,7.060892683219241533e+20,3.088385499295737856e+18,1.318834383176369800e+16
6.363636363636363848e-03,1.486159495752423079e+23,7.107040708597013545e+20,3.110626439621514240e+18,1.328594937171057000e+16
6.969696969696969474e-03,1.472222201490190044e+23,7.012731594034484347e+20,3.065201290256476160e+18,1.308663953897019800e+16
6.666666666666666227e-03,1.479349286465941851e+23,7.060892683219241533e+20,3.088385499295737856e+18,1.318834383176369600e+16
7.272727272727272721e-03,1.464778221479568930e+23,6.962575610261724201e+20,3.041086039486645760e+18,1.298089522420774400e+16
6.969696969696969474e-03,1.472222201490189037e+23,7.012731594034480415e+20,3.065201290256476672e+18,1.308663953897018800e+16
7.575757575757575968e-03,1.457017326439596294e+23,6.910443711011063071e+20,3.016052473934091776e+18,1.287117193030568400e+16
7.272727272727272721e-03,1.464778221479567588e+23,6.962575610261722890e+20,3.041086039486647296e+18,1.298089522420773800e+16
7.878787878787879215e-03,1.448939495695200173e+23,6.856355685175437558e+20,2.990113814637933568e+18,1.275753297298744400e+16
7.575757575757575968e-03,1.457017326439595120e+23,6.910443711011060449e+20,3.016052473934091776e+18,1.287117193030567200e+16
8.181818181818182462e-03,1.440544707865186287e+23,6.800332131378271355e+20,2.963283770632650752e+18,1.264004390043313400e+16
