x,t=1.12e+02s,t=2.25e+02s,t=3.37e+02s,t=4.50e+02s
3.030303030303030300e-04,1.759208935856001806e+25,1.274260780047036921e+25,8.448033713622169487e+24,5.340934487446105402e+24
0.000000000000000000e+00,1.759235083901422540e+25,1.274298441700767243e+25,8.448367242891525219e+24,5.341175797081818666e+24
6.060606060606060601e-04,1.758932402563762076e+25,1.273862533732553742e+25,8.444507152816715975e+24,5.338383127356465083e+24
3.030303030303030300e-04,1.759208935855999659e+25,1.274260780047036921e+25,8.448033713622159823e+24,5.340934487446100034e+24
9.090909090909090901e-04,1.758497201745493772e+25,1.273236060409002777e+25,8.438961122032055174e+24,5.334371386147979290e+24
6.060606060606060601e-04,1.758932402563761861e+25,1.273862533732553527e+25,8.444507152816708459e+24,5.338383127356457567e+24
1.212121212121212120e-03,1.757891701062696699e+25,1.272365006941700389e+25,8.431253019870299962e+24,5.328797024542867912e+24
9.090909090909090901e-04,1.758497201745492054e+25,1.273236060409002992e+25,8.438961122032051953e+24,5.334371386147974995e+24
1.515151515151515150e-03,1.757113765803377196e+25,1.271246855096342240e+25,8.421363619102894869e+24,5.321647421615851807e+24
1.212121212121212120e-03,1.757891701062695411e+25,1.272365006941699745e+25,8.431253019870297814e+24,5.328797024542868986e+24
1.818181818181818180e-03,1.756162208682665616e+25,1.269880612356489885e+25,8.409288083786115607e+24,5.312920734630755801e+24
1.515151515151515150e-03,1.757113765803376551e+25,1.271246855096342240e+25,8.421363619102894869e+24,5.321647421615853955e+24
2.121212121212120993e-03,1.755035962270864135e+25,1.268265621594648212e+25,8.395025428997995286e+24,5.302618271330093817e+24
1.818181818181818180e-03,1.756162208682666260e+25,1.269880612356490959e+25,8.409288083786125271e+24,5.312920734630757949e+24
2.424242424242424240e-03,1.753733896598451896e+25,1.266401300265799643e+25,8.378576211986878512e+24,5.290742817009096211e+24
2.121212121212120993e-03,1.755035962270864349e+25,1.268265621594647783e+25,8.395025428997995286e+24,5.302618271330095965e+24
2.727272727272727487e-03,1.752254761477345056e+25,1.264287059598067766e+25,8.359941817540882907e+24,5.277298114580357407e+24
2.424242424242424240e-03,1.753733896598451682e+25,1.266401300265799428e+25,8.378576211986876364e+24,5.290742817009098358e+24
3.030303030303030300e-03,1.750597163483327589e+25,1.261922274076151355e+25,8.339124188907394854e+24,5.262288666555922420e+24
2.727272727272727487e-03,1.752254761477344412e+25,1.264287059598068410e+25,8.359941817540890423e+24,5.277298114580358481e+24
3.333333333333333114e-03,1.748759554867354976e+25,1.259306268477150482e+25,8.316125714276309692e+24,5.245719649126783925e+24
3.030303030303030300e-03,1.750597163483329307e+25,1.261922274076151570e+25,8.339124188907394854e+24,5.262288666555918125e+24
3.636363636363636360e-03,1.746740227177021393e+25,1.256438312065052997e+25,8.290949176746385735e+24,5.227596871706805034e+24
3.333333333333333114e-03,1.748759554867355191e+25,1.259306268477150697e+25,8.316125714276308618e+24,5.245719649126777482e+24
3.939393939393939607e-03,1.744537306902013059e+25,1.253317616079976318e+25,8.263597733522918057e+24,5.207926757149078800e+24
3.636363636363636360e-03,1.746740227177021608e+25,1.256438312065053856e+25,8.290949176746387882e+24,5.227596871706801812e+24
4.242424242424241987e-03,1.742148752018802963e+25,1.249943332908363642e+25,8.234074910021436672e+24,5.186716332259768172e+24
3.939393939393939607e-03,1.744537306902013059e+25,1.253317616079976318e+25,8.263597733522918057e+24,5.207926757149078800e+24
4.545454545454545234e-03,1.739572348917982303e+25,1.246314556197231580e+25,8.202384602315527574e+24,5.163973223850834550e+24
4.242424242424241987e-03,1.742148752018803393e+25,1.249943332908363212e+25,8.234074910021436672e+24,5.186716332259769246e+24
4.848484848484848481e-03,1.736805709458258444e+25,1.242430321551689597e+25,8.168531084695089344e+24,5.139705657980801388e+24
4.545454545454545234e-03,1.739572348917981873e+25,1.246314556197231580e+25,8.202384602315527574e+24,5.163973223850833477e+24
5.151515151515151728e-03,1.733846268011686650e+25,1.238289607629409131e+25,8.132519020642996102e+24,5.113922461147229311e+24
4.848484848484848481e-03,1.736805709458258230e+25,1.242430321551690886e+25,8.168531084695094713e+24,5.139705657980805683e+24
5.454545454545454974e-03,1.730691278424091008e+25,1.233891337531971808e+25,8.094353476298483169e+24,5.086633062744197622e+24
5.151515151515151728e-03,1.733846268011686650e+25,1.238289607629409346e+25,8.132519020643003618e+24,5.113922461147228237e+24
5.757575757575757354e-03,1.727337810845434622e+25,1.229234380438215007e+25,8.054039935871823349e+24,5.057847498383935370e+24
5.454545454545454974e-03,1.730691278424090149e+25,1.233891337531971163e+25,8.094353476298482095e+24,5.086633062744190106e+24
6.060606060606060601e-03,1.723782748401596408e+25,1.224317553449438507e+25,8.011584318690079315e+24,5.027576413837042601e+24
5.757575757575757354e-03,1.727337810845435051e+25,1.229234380438215007e+25,8.054039935871824423e+24,5.057847498383933223e+24
6.363636363636363848e-03,1.720022783688327445e+25,1.219139623630606804e+25,7.966992997675894384e+24,4.995831069433257729e+24
6.060606060606060601e-03,1.723782748401596194e+25,1.224317553449438722e+25,8.011584318690075020e+24,5.027576413837044748e+24
6.666666666666666227e-03,1.716054415073586927e+25,1.213699310240242872e+25,7.920272819132562164e+24,4.962623344815824200e+24
6.363636363636363848e-03,1.720022783688325942e+25,1.219139623630605945e+25,7.966992997675887942e+24,4.995831069433256655e+24
6.969696969696969474e-03,1.711873942797560243e+25,1.207995287147044128e+25,7.871431123751327922e+24,4.927965743972944823e+24
6.666666666666666227e-03,1.716054415073586068e+25,1.213699310240242443e+25,7.920272819132555722e+24,4.962623344815822053e+24
7.272727272727272721e-03,1.707477464861568688e+25,1.202026185434823904e+25,7.820475768783342282e+24,4.891871400488348145e+24
6.969696969696969474e-03,1.711873942797560673e+25,1.207995287147044558e+25,7.871431123751322553e+24,4.927965743972944823e+24
7.575757575757575968e-03,1.702860872698130173e+25,1.195790596199716489e+25,7.767415151334923889e+24,4.854354082964211876e+24
7.272727272727272721e-03,1.707477464861568474e+25,1.202026185434823045e+25,7.820475768783340134e+24,4.891871400488349219e+24
7.878787878787879215e-03,1.698019846615042819e+25,1.189287073545466275e+25,7.712258232754977494e+24,4.815428200576926421e+24
7.575757575757575968e-03,1.702860872698129744e+25,1.195790596199715845e+25,7.767415151334917447e+24,4.854354082964209729e+24
8.181818181818182462e-03,1.692949851006706446e+25,1.182514137783869452e+25,7.655014564089956225e+24,4.775108808730358466e+24
7.878787878787879215e-03,1.698019846615043463e+25,1.189287073545466490e+25,7.712258232754971051e+24,4.815428200576929105e+24
8.484848484848483974e-03,1.687646129325915669e+25,1.175470278848590754e+25,7.595694312585327003e+24,4.733411614773693701e+24
8.181818181818182462e-03,1.692949851006705802e+25,1.182514137783868808e+25,7.655014564089955151e+24,4.775108808730361687e+24
8.787878787878787221e-03,1.682103698809462888e+25,1.168153959931528230e+25,7.534308289214791564e+24,4.690352983752371182e+24
8.484848484848483974e-03,1.687646129325915669e+25,1.175470278848590540e+25,7.595694312585323782e+24,4.733411614773693165e+24
9.090909090909090468e-03,1.676317344950656258e+25,1.160563621351709472e+25,7.470867977219268248e+24,4.645949944161261278e+24
8.787878787878787221e-03,1.682103698809462458e+25,1.168153959931527800e+25,7.534308289214790490e+24,4.690352983752369034e+24
9.393939393939393714e-03,1.670281615711754401e+25,1.152697684667511495e+25,7.405385561637882394e+24,4.600220193669002383e+24
9.090909090909090468e-03,1.676317344950655828e+25,1.160563621351709687e+25,7.470867977219268248e+24,4.645949944161258594e+24
9.696969696969696961e-03,1.663990815469096321e+25,1.144554557043746542e+25,7.337873959812362744e+24,4.553182104782422827e+24
9.393939393939393714e-03,1.670281615711754401e+25,1.152697684667511495e+25,7.405385561637879173e+24,4.600220193669001846e+24
1.000000000000000021e-02,1.657438998683401725e+25,1.136132635885897008e+25,7.268346852845405923e+24,4.504854730419084846e+24
9.696969696969696961e-03,1.663990815469095891e+25,1.144554557043746542e+25,7.337873959812361670e+24,4.553182104782421216e+24
1.030303030303030346e-02,1.650619963287486764e+25,1.127430313754505712e+25,7.196818717991870235e+24,4.455257809355400137e+24
1.000000000000000021e-02,1.657438998683401725e+25,1.136132635885896364e+25,7.268346852845409144e+24,4.504854730419081088e+24
1.060606060606060670e-02,1.643527243783304120e+25,1.118445983573518026e+25,7.123304861959792781e+24,4.404411771516722283e+24
1.030303030303030346e-02,1.650619963287486764e+25,1.127430313754506356e+25,7.196818717991872382e+24,4.455257809355397990e+24
1.090909090909090995e-02,1.636154104039888655e+25,1.109178044147056124e+25,7.047821455096169839e+24,4.352337743074899016e+24
1.060606060606060670e-02,1.643527243783304550e+25,1.118445983573518670e+25,7.123304861959792781e+24,4.404411771516722283e+24
1.121212121212121146e-02,1.628493529783463854e+25,1.099624905999970634e+25,6.970385566429647649e+24,4.299057551317549659e+24
1.090909090909090995e-02,1.636154104039889084e+25,1.109178044147057198e+25,7.047821455096165544e+24,4.352337743074900627e+24
1.151515151515151471e-02,1.620538220770581409e+25,1.089784997558244677e+25,6.891015199539788234e+24,4.244593729252355427e+24
1.121212121212121146e-02,1.628493529783464713e+25,1.099624905999970634e+25,6.970385566429641206e+24,4.299057551317550733e+24
1.181818181818181795e-02,1.612280582634815786e+25,1.079656771686205313e+25,6.809729329219152913e+24,4.188969519908217921e+24
1.151515151515151471e-02,1.620538220770582483e+25,1.089784997558245106e+25,6.891015199539785013e+24,4.244593729252354354e+24
1.212121212121212120e-02,1.603712718397112187e+25,1.069238712598317352e+25,6.726547938891274270e+24,4.132208880294182273e+24
1.181818181818181795e-02,1.612280582634816860e+25,1.079656771686205958e+25,6.809729329219150765e+24,4.188969519908216847e+24
1.242424242424242445e-02,1.594826419629531500e+25,1.058529343164247977e+25,6.641492058743750934e+24,4.074336484975544497e+24
1.212121212121212120e-02,1.603712718397112187e+25,1.069238712598317352e+25,6.726547938891276417e+24,4.132208880294182273e+24
