x,t=3.56e+02s,t=7.11e+02s,t=1.07e+03s,t=1.42e+03s
3.030303030303030300e-04,1.641098744779702269e+25,8.560288574815410084e+24,4.033980652334206253e+24,1.819914755150059122e+24
0.000000000000000000e+00,1.641133511718800646e+25,8.560600748313646222e+24,4.034160638428727487e+24,1.820002796961274859e+24
6.060606060606060601e-04,1.640731094057078081e+25,8.556987775190056615e+24,4.032077662183797046e+24,1.818983917792604669e+24
3.030303030303030300e-04,1.641098744779702914e+25,8.560288574815405789e+24,4.033980652334204643e+24,1.819914755150057780e+24
9.090909090909090901e-04,1.640152674233690234e+25,8.551796552651394179e+24,4.029085401754199826e+24,1.817520417182045811e+24
6.060606060606060601e-04,1.640731094057077222e+25,8.556987775190052320e+24,4.032077662183795435e+24,1.818983917792603595e+24
1.212121212121212120e-03,1.639348278901942470e+25,8.544581096551722701e+24,4.024927596547906222e+24,1.815487156407640839e+24
9.090909090909090901e-04,1.640152674233690234e+25,8.551796552651394179e+24,4.029085401754203048e+24,1.817520417182044201e+24
1.515151515151515150e-03,1.638315430353932826e+25,8.535322939179710152e+24,4.019594809059099703e+24,1.812879813852770869e+24
1.212121212121212120e-03,1.639348278901942899e+25,8.544581096551711964e+24,4.024927596547906759e+24,1.815487156407638960e+24
1.818181818181818180e-03,1.637053014691387949e+25,8.524016945970231258e+24,4.013085633649508759e+24,1.809698080097051810e+24
1.515151515151515150e-03,1.638315430353933041e+25,8.535322939179705857e+24,4.019594809059097019e+24,1.812879813852769796e+24
2.121212121212120993e-03,1.635560182286607655e+25,8.510661448659230851e+24,4.005401006918435581e+24,1.805942874137802452e+24
1.818181818181818180e-03,1.637053014691389023e+25,8.524016945970235553e+24,4.013085633649512517e+24,1.809698080097052616e+24
2.424242424242424240e-03,1.633836106193682339e+25,8.495256082569758903e+24,3.996542959512907363e+24,1.801615731977723675e+24
2.121212121212120993e-03,1.635560182286608084e+25,8.510661448659226556e+24,4.005401006918435581e+24,1.805942874137800573e+24
2.727272727272727487e-03,1.631879906563930209e+25,8.477801115732436389e+24,3.986514227852177714e+24,1.796718615698962477e+24
2.424242424242424240e-03,1.633836106193682124e+25,8.495256082569756756e+24,3.996542959512903068e+24,1.801615731977722333e+24
3.030303030303030300e-03,1.629690621328173277e+25,8.458297194722697442e+24,3.975318105894643667e+24,1.791253839807797889e+24
2.727272727272727487e-03,1.631879906563929779e+25,8.477801115732441758e+24,3.986514227852176641e+24,1.796718615698962209e+24
3.333333333333333114e-03,1.627267192920316783e+25,8.436745235805037585e+24,3.962958380450904606e+24,1.785224038296842259e+24
3.030303030303030300e-03,1.629690621328172848e+25,8.458297194722698516e+24,3.975318105894645278e+24,1.791253839807796816e+24
3.636363636363636360e-03,1.624608461444916287e+25,8.413146375206876664e+24,3.949439300346359866e+24,1.778632148114269939e+24
3.333333333333333114e-03,1.627267192920315280e+25,8.436745235805028995e+24,3.962958380450902459e+24,1.785224038296839306e+24
3.939393939393939607e-03,1.621713160718855067e+25,8.387501946471743905e+24,3.934765560944945841e+24,1.771481399995904649e+24
3.636363636363636360e-03,1.624608461444914784e+25,8.413146375206873443e+24,3.949439300346356645e+24,1.778632148114268597e+24
4.242424242424241987e-03,1.618579915693844264e+25,8.359813471492160367e+24,3.918942296299253789e+24,1.763775312876510323e+24
3.939393939393939607e-03,1.621713160718853993e+25,8.387501946471743905e+24,3.934765560944944231e+24,1.771481399995903844e+24
4.545454545454545234e-03,1.615207240575552553e+25,8.330082659089724899e+24,3.901975075381734141e+24,1.755517690146052261e+24
4.242424242424241987e-03,1.618579915693844479e+25,8.359813471492163588e+24,3.918942296299251641e+24,1.763775312876510323e+24
4.848484848484848481e-03,1.611593537301952268e+25,8.298311408125961105e+24,3.883869900647725005e+24,1.746712616895410302e+24
4.545454545454545234e-03,1.615207240575552338e+25,8.330082659089714162e+24,3.901975075381734141e+24,1.755517690146050919e+24
5.151515151515151728e-03,1.607737094204133357e+25,8.264501813571713866e+24,3.864633208012985187e+24,1.737364457702973870e+24
4.848484848484848481e-03,1.611593537301952268e+25,8.298311408125957884e+24,3.883869900647723394e+24,1.746712616895409765e+24
5.454545454545454974e-03,1.603636084752035274e+25,8.228656174675102326e+24,3.844271867738417728e+24,1.727477854714254187e+24
5.151515151515151728e-03,1.607737094204133143e+25,8.264501813571712792e+24,3.864633208012981966e+24,1.737364457702973602e+24
5.757575757575757354e-03,1.599288566328839837e+25,8.190777004740697639e+24,3.822793185928465881e+24,1.717057725871193271e+24
5.454545454545454974e-03,1.603636084752034630e+25,8.228656174675100179e+24,3.844271867738417191e+24,1.727477854714253114e+24
6.060606060606060601e-03,1.594692479000210769e+25,8.150867042234853476e+24,3.800204906465591078e+24,1.706109263204781562e+24
5.757575757575757354e-03,1.599288566328840266e+25,8.190777004740694417e+24,3.822793185928467492e+24,1.717057725871192734e+24
