x,t=1.00e+02s,t=2.00e+02s,t=3.00e+02s,t=4.00e+02s,t=5.00e+02s,t=6.00e+02s,t=7.00e+02s,t=8.00e+02s,t=9.00e+02s
3.030303030303030300e-04,1.079354944135288641e+25,6.973799749940925497e+24,4.095999181777674814e+24,2.296349968729793110e+24,1.259959089646800508e+24,6.846937764757389160e+23,3.705241356581035343e+23,2.001503427897950470e+23,1.080350595806838747e+23
0.000000000000000000e+00,1.079373888164089494e+25,6.974027799842920721e+24,4.096170998038539174e+24,2.296457416183604499e+24,1.260020967355638172e+24,6.847281227755347541e+23,3.705428932245437526e+23,2.001605149992317239e+23,1.080405593476672248e+23
6.060606060606060601e-04,1.079154606773269005e+25,6.971388356033115163e+24,4.094182529323544684e+24,2.295213946253440247e+24,1.259304880617679145e+24,6.843306497262266645e+23,3.703258218481630650e+23,2.000427976077766044e+23,1.079769136118624829e+23
3.030303030303030300e-04,1.079354944135288426e+25,6.973799749940924423e+24,4.095999181777670519e+24,2.296349968729793647e+24,1.259959089646799702e+24,6.846937764757387818e+23,3.705241356581038027e+23,2.001503427897950135e+23,1.080350595806838076e+23
9.090909090909090901e-04,1.078839367381005572e+25,6.967595463149523837e+24,4.091325800599883633e+24,2.293427761117406874e+24,1.258276326925920142e+24,6.837597565218746217e+23,3.700140453730131850e+23,1.998737229167901257e+23,1.078855010091530946e+23
6.060606060606060601e-04,1.079154606773268576e+25,6.971388356033117310e+24,4.094182529323542537e+24,2.295213946253439710e+24,1.259304880617678608e+24,6.843306497262267987e+23,3.703258218481631992e+23,2.000427976077766044e+23,1.079769136118624158e+23
1.212121212121212120e-03,1.078400865627575388e+25,6.962322662216356824e+24,4.087355856608376148e+24,2.290946018060331527e+24,1.256847385773851850e+24,6.829666676026665431e+23,3.695809324577954999e+23,1.996388503199191841e+23,1.077585143549886349e+23
9.090909090909090901e-04,1.078839367381004927e+25,6.967595463149520616e+24,4.091325800599885244e+24,2.293427761117406068e+24,1.258276326925919605e+24,6.837597565218747559e+23,3.700140453730131179e+23,1.998737229167901593e+23,1.078855010091530778e+23
1.515151515151515150e-03,1.077837648105823627e+25,6.955555552893720574e+24,4.082263236868038896e+24,2.287763274964414323e+24,1.255015060877046285e+24,6.819497560453147315e+23,3.690256035361238402e+23,1.993377049574467447e+23,1.075956974041786902e+23
1.212121212121212120e-03,1.078400865627575174e+25,6.962322662216350382e+24,4.087355856608374001e+24,2.290946018060330722e+24,1.256847385773851044e+24,6.829666676026665431e+23,3.695809324577950972e+23,1.996388503199191170e+23,1.077585143549886181e+23
1.818181818181818180e-03,1.077148974748540507e+25,6.947289215804405860e+24,4.076046020474318757e+24,2.283878938959663916e+24,1.252779187391458338e+24,6.807089767375641583e+23,3.683480454244915353e+23,1.989702824040343630e+23,1.073970483979358306e+23
1.515151515151515150e-03,1.077837648105823412e+25,6.955555552893717352e+24,4.082263236868041043e+24,2.287763274964413517e+24,1.255015060877045211e+24,6.819497560453145973e+23,3.690256035361235046e+23,1.993377049574466105e+23,1.075956974041786399e+23
2.121212121212120993e-03,1.076334219504518326e+25,6.937521004937050812e+24,4.068704395620961678e+24,2.279293869564533762e+24,1.250140475308401465e+24,6.792447802022494313e+23,3.675485180929808227e+23,1.985367269521677070e+23,1.071626461205599323e+23
1.818181818181818180e-03,1.077148974748540722e+25,6.947289215804409081e+24,4.076046020474319831e+24,2.283878938959664185e+24,1.252779187391458070e+24,6.807089767375642925e+23,3.683480454244913339e+23,1.989702824040342959e+23,1.073970483979357971e+23
