x,t=1.12e+01s,t=2.25e+01s,t=3.37e+01s,t=4.50e+01s
3.030303030303030300e-04,1.256183148668228523e+25,1.253099670294039147e+25,1.244973625829104708e+25,1.229373901139846929e+25
0.000000000000000000e+00,1.256183522059805704e+25,1.253101472823844561e+25,1.244978376444834201e+25,1.229383021491519181e+25
6.060606060606060601e-04,1.256179195014020882e+25,1.253080589774223618e+25,1.244923350685839624e+25,1.229277400686193579e+25
3.030303030303030300e-04,1.256183148668228309e+25,1.253099670294039147e+25,1.244973625829105352e+25,1.229373901139847574e+25
9.090909090909090901e-04,1.256172947006755512e+25,1.253050466563687480e+25,1.244844044494655442e+25,1.229125279483812445e+25
6.060606060606060601e-04,1.256179195014021097e+25,1.253080589774223403e+25,1.244923350685840483e+25,1.229277400686194223e+25
1.212121212121212120e-03,1.256164200801890712e+25,1.253008360633080793e+25,1.244733325373865769e+25,1.228913114916601581e+25
9.090909090909090901e-04,1.256172947006755942e+25,1.253050466563687265e+25,1.244844044494655442e+25,1.229125279483813519e+25
1.515151515151515150e-03,1.256152873194277254e+25,1.252953932261467737e+25,1.244590431981860807e+25,1.228639655195687213e+25
1.212121212121212120e-03,1.256164200801890927e+25,1.253008360633080579e+25,1.244733325373865125e+25,1.228913114916602011e+25
1.818181818181818180e-03,1.256138878595475242e+25,1.252886849665349206e+25,1.244414665099143736e+25,1.228303831189297449e+25
1.515151515151515150e-03,1.256152873194277898e+25,1.252953932261468381e+25,1.244590431981861452e+25,1.228639655195686569e+25
2.121212121212120993e-03,1.256122116568103528e+25,1.252806730157431762e+25,1.244205234774501460e+25,1.227904465577126215e+25
1.818181818181818180e-03,1.256138878595476316e+25,1.252886849665349636e+25,1.244414665099145454e+25,1.228303831189298093e+25
2.424242424242424240e-03,1.256102468427557214e+25,1.252713125399246669e+25,1.243961224192611047e+25,1.227440206658968543e+25
2.121212121212120993e-03,1.256122116568102240e+25,1.252806730157431547e+25,1.244205234774501460e+25,1.227904465577125141e+25
2.727272727272727487e-03,1.256079795462210360e+25,1.252605514821517488e+25,1.243681575628386422e+25,1.226909505191786921e+25
2.424242424242424240e-03,1.256102468427557429e+25,1.252713125399246883e+25,1.243961224192611047e+25,1.227440206658968113e+25
3.030303030303030300e-03,1.256053937477387064e+25,1.252483300989024923e+25,1.243365082117224515e+25,1.226310602847769016e+25
2.727272727272727487e-03,1.256079795462211219e+25,1.252605514821518132e+25,1.243681575628386422e+25,1.226909505191787565e+25
3.333333333333333114e-03,1.256024711328463488e+25,1.252345805326214140e+25,1.243010380702407216e+25,1.225641524371715029e+25
3.030303030303030300e-03,1.256053937477387064e+25,1.252483300989025567e+25,1.243365082117225803e+25,1.226310602847769661e+25
3.636363636363636360e-03,1.255991909328206152e+25,1.252192263686090319e+25,1.242615945937212064e+25,1.224900070926938707e+25
3.333333333333333114e-03,1.256024711328462844e+25,1.252345805326213281e+25,1.243010380702407001e+25,1.225641524371715244e+25
3.939393939393939607e-03,1.255955297476286984e+25,1.252021821554466549e+25,1.242180083141002707e+25,1.224083813700138778e+25
3.636363636363636360e-03,1.255991909328205722e+25,1.252192263686090319e+25,1.242615945937212064e+25,1.224900070926939137e+25
4.242424242424241987e-03,1.255914613479266463e+25,1.251833528786277179e+25,1.241700921190805325e+25,1.223190087381231222e+25
3.939393939393939607e-03,1.255955297476286769e+25,1.252021821554466549e+25,1.242180083141002063e+25,1.224083813700139208e+25
4.545454545454545234e-03,1.255869564535947632e+25,1.251626333809695975e+25,1.241176404739248583e+25,1.222215983347666521e+25
4.242424242424241987e-03,1.255914613479266678e+25,1.251833528786276320e+25,1.241700921190805754e+25,1.223190087381232295e+25
4.848484848484848481e-03,1.255819824864461707e+25,1.251399077248733105e+25,1.240604285796121072e+25,1.221158342475247976e+25
4.545454545454545234e-03,1.255869564535947418e+25,1.251626333809695331e+25,1.241176404739248583e+25,1.222215983347666306e+25
5.151515151515151728e-03,1.255765032946752992e+25,1.251150484920185084e+25,1.239982114631941745e+25,1.220013747541609949e+25
4.848484848484848481e-03,1.255819824864460848e+25,1.251399077248732461e+25,1.240604285796121072e+25,1.221158342475247976e+25
5.454545454545454974e-03,1.255704788464349926e+25,1.250879160161709933e+25,1.239307229972175490e+25,1.218778515211454338e+25
5.151515151515151728e-03,1.255765032946752992e+25,1.251150484920184869e+25,1.239982114631941960e+25,1.220013747541610164e+25
5.757575757575757354e-03,1.255638648896830872e+25,1.250583575446578274e+25,1.238576748455898183e+25,1.217448687606056126e+25
5.454545454545454974e-03,1.255704788464349926e+25,1.250879160161709289e+25,1.239307229972175705e+25,1.218778515211453909e+25
6.060606060606060601e-03,1.255566125751541189e+25,1.250262063238364242e+25,1.237787553335648185e+25,1.216020023468356734e+25
5.757575757575757354e-03,1.255638648896830872e+25,1.250583575446577629e+25,1.238576748455897539e+25,1.217448687606056555e+25
6.363636363636363848e-03,1.255486680389764848e+25,1.249912806035896131e+25,1.236936282396983854e+25,1.214487988941533307e+25
6.060606060606060601e-03,1.255566125751540330e+25,1.250262063238364027e+25,1.237787553335647112e+25,1.216020023468356734e+25
6.666666666666666227e-03,1.255399719410892368e+25,1.249533825555449465e+25,1.236019315077661874e+25,1.212847747984611901e+25
6.363636363636363848e-03,1.255486680389763989e+25,1.249912806035895487e+25,1.236936282396983854e+25,1.214487988941532878e+25
6.969696969696969474e-03,1.255304589551988670e+25,1.249122970993525652e+25,1.235032758767638194e+25,1.211094152453959061e+25
6.666666666666666227e-03,1.255399719410891939e+25,1.249533825555449036e+25,1.236019315077662089e+25,1.212847747984611901e+25
7.272727272727272721e-03,1.255200572055700451e+25,1.248677906309778953e+25,1.233972434272567603e+25,1.209221731884787325e+25
6.969696969696969474e-03,1.255304589551988884e+25,1.249122970993525652e+25,1.235032758767638194e+25,1.211094152453958846e+25
7.575757575757575968e-03,1.255086876454394192e+25,1.248196096465561802e+25,1.232833860425190816e+25,1.207224683012358449e+25
7.272727272727272721e-03,1.255200572055700665e+25,1.248677906309778953e+25,1.233972434272566744e+25,1.209221731884787325e+25
7.878787878787879215e-03,1.254962633712971357e+25,1.247674792549498291e+25,1.231612237831134036e+25,1.205096859078454136e+25
7.575757575757575968e-03,1.255086876454393977e+25,1.248196096465562231e+25,1.232833860425190172e+25,1.207224683012358449e+25
8.181818181818182462e-03,1.254826888666716898e+25,1.247111015717153403e+25,1.230302431738228527e+25,1.202831758975060873e+25
7.878787878787879215e-03,1.254962633712971357e+25,1.247674792549498935e+25,1.231612237831134036e+25,1.205096859078454780e+25
8.484848484848483974e-03,1.254678591683900366e+25,1.246501539867553863e+25,1.228898954021684753e+25,1.200422516284086905e+25
8.181818181818182462e-03,1.254826888666717542e+25,1.247111015717153832e+25,1.230302431738228956e+25,1.202831758975061518e+25
8.787878787878787221e-03,1.254516589475456644e+25,1.245842872974878710e+25,1.227395944281226202e+25,1.197861888279457020e+25
8.484848484848483974e-03,1.254678591683901225e+25,1.246501539867553433e+25,1.228898954021683894e+25,1.200422516284087549e+25
9.090909090909090468e-03,1.254339614965988482e+25,1.245131236989185956e+25,1.225787150050933850e+25,1.195142244966010053e+25
8.787878787878787221e-03,1.254516589475456215e+25,1.245842872974878925e+25,1.227395944281225772e+25,1.197861888279456376e+25
9.393939393939393714e-03,1.254146276131416859e+25,1.244362546215593596e+25,1.224065906127916462e+25,1.192255558238481739e+25
9.090909090909090468e-03,1.254339614965988482e+25,1.245131236989185956e+25,1.225787150050932776e+25,1.195142244966009409e+25
9.696969696969696961e-03,1.253935043698667311e+25,1.243532384076968088e+25,1.222225113032293902e+25,1.189193391253348291e+25
9.393939393939393714e-03,1.254146276131416859e+25,1.244362546215593382e+25,1.224065906127915603e+25,1.192255558238480880e+25
1.000000000000000021e-02,1.253704237591997396e+25,1.242635978160874100e+25,1.220257214618399340e+25,1.185946888116601767e+25
9.696969696969696961e-03,1.253935043698666882e+25,1.243532384076967444e+25,1.222225113032294116e+25,1.189193391253348077e+25
1.030303030303030346e-02,1.253452011998497329e+25,1.241668173447462378e+25,1.218154174865615012e+25,1.182506764001612498e+25
1.000000000000000021e-02,1.253704237591997396e+25,1.242635978160873456e+25,1.220257214618399984e+25,1.185946888116602196e+25
1.060606060606060670e-02,1.253176338912067740e+25,1.240623403611133074e+25,1.215907453887155413e+25,1.178863295823044840e+25
1.030303030303030346e-02,1.253452011998497114e+25,1.241668173447462163e+25,1.218154174865615441e+25,1.182506764001612498e+25
1.090909090909090995e-02,1.252874990000576708e+25,1.239495660285343466e+25,1.213507983206338890e+25,1.175006313605569125e+25
1.060606060606060670e-02,1.253176338912067525e+25,1.240623403611132644e+25,1.215907453887155413e+25,1.178863295823044410e+25
1.121212121212121146e-02,1.252545516624719702e+25,1.238278460176917833e+25,1.210946140362727068e+25,1.170925192699560722e+25
1.090909090909090995e-02,1.252874990000576278e+25,1.239495660285343251e+25,1.213507983206338245e+25,1.175006313605569125e+25
1.151515151515151471e-02,1.252185227819323850e+25,1.236964809913829851e+25,1.208211722925094954e+25,1.166608847010399770e+25
1.121212121212121146e-02,1.252545516624719272e+25,1.238278460176917618e+25,1.210946140362726854e+25,1.170925192699560078e+25
1.181818181818181795e-02,1.251791166028125537e+25,1.235547168508771551e+25,1.205293922004551439e+25,1.162045723423160387e+25
1.151515151515151471e-02,1.252185227819323850e+25,1.236964809913829207e+25,1.208211722925094096e+25,1.166608847010399770e+25
1.212121212121212120e-02,1.251360080361342723e+25,1.234017407320158652e+25,1.202181295379768858e+25,1.157223797620513829e+25
1.181818181818181795e-02,1.251791166028125751e+25,1.235547168508771981e+25,1.205293922004551439e+25,1.162045723423160817e+25
1.242424242424242445e-02,1.250888397121374689e+25,1.232366767392659733e+25,1.198861740366886410e+25,1.152130571508465751e+25
1.212121212121212120e-02,1.251360080361343153e+25,1.234017407320159511e+25,1.202181295379768644e+25,1.157223797620513615e+25
1.272727272727272770e-02,1.250372187315415144e+25,1.230585814061222218e+25,1.195322466590004187e+25,1.146753072482126393e+25
1.242424242424242445e-02,1.250888397121374904e+25,1.232366767392659089e+25,1.198861740366886410e+25,1.152130571508465966e+25
1.303030303030303094e-02,1.249807130844549423e+25,1.228664388706166018e+25,1.191549968833947317e+25,1.141077854781908568e+25
1.272727272727272770e-02,1.250372187315415144e+25,1.230585814061222003e+25,1.195322466590004187e+25,1.146753072482126178e+25
1.333333333333333245e-02,1.249188477026512761e+25,1.226591557552460066e+25,1.187530000189815648e+25,1.135091003209436298e+25
1.303030303030303094e-02,1.249807130844549638e+25,1.228664388706166018e+25,1.191549968833948176e+25,1.141077854781909641e+25
1.363636363636363570e-02,1.248511001073605999e+25,1.224355557414385898e+25,1.183247545735628391e+25,1.128778139491739525e+25
1.333333333333333245e-02,1.249188477026512975e+25,1.226591557552460496e+25,1.187530000189815863e+25,1.135091003209436728e+25
1.393939393939393895e-02,1.247768956107743626e+25,1.221943738297615968e+25,1.178686797029605340e+25,1.122124431602012602e+25
