x,t=1.12e+04s,t=2.25e+04s,t=3.37e+04s,t=4.50e+04s
3.030303030303030300e-04,2.061637361908661973e+23,3.565565337174574367e+21,5.571715633606518374e+19,8.453619919564913920e+17
0.000000000000000000e+00,2.061700785601954091e+23,3.565722683029664039e+21,5.571988224933524275e+19,8.454046081119642880e+17
6.060606060606060601e-04,2.060966736280606831e+23,3.563901727164475113e+21,5.568833631744138445e+19,8.449114331574784000e+17
3.030303030303030300e-04,2.061637361908662309e+23,3.565565337174570697e+21,5.571715633606514278e+19,8.453619919564904960e+17
9.090909090909090901e-04,2.059911986420813409e+23,3.561285896156881617e+21,5.564302523907920691e+19,8.442030888508935680e+17
6.060606060606060601e-04,2.060966736280607502e+23,3.563901727164469871e+21,5.568833631744135987e+19,8.449114331574778880e+17
1.212121212121212120e-03,2.058445859679653457e+23,3.557651204838876250e+21,5.558007587437513933e+19,8.432190642418447360e+17
9.090909090909090901e-04,2.059911986420813744e+23,3.561285896156876898e+21,5.564302523907916595e+19,8.442030888508928000e+17
1.515151515151515150e-03,2.056564511362909544e+23,3.552989458669801308e+21,5.549935628397067469e+19,8.419573527030174720e+17
1.212121212121212120e-03,2.058445859679653792e+23,3.557651204838874677e+21,5.558007587437509837e+19,8.432190642418449920e+17
1.818181818181818180e-03,2.054266778352526337e+23,3.547299499779631874e+21,5.540085927430843597e+19,8.404179136424972800e+17
1.515151515151515150e-03,2.056564511362908202e+23,3.552989458669797114e+21,5.549935628397065830e+19,8.419573527030173440e+17
2.121212121212120993e-03,2.051552173855264326e+23,3.540582232419491381e+21,5.528461619953917133e+19,8.386013247435937280e+17
1.818181818181818180e-03,2.054266778352527008e+23,3.547299499779631350e+21,5.540085927430846874e+19,8.404179136424977920e+17
2.424242424242424240e-03,2.048420447263050328e+23,3.532839531022819787e+21,5.515067802119672627e+19,8.365084856458837760e+17
2.121212121212120993e-03,2.051552173855263655e+23,3.540582232419490857e+21,5.528461619953916314e+19,8.386013247435934720e+17
2.727272727272727487e-03,2.044871446967411980e+23,3.524073899880901771e+21,5.499910938506983834e+19,8.341405250969694720e+17
2.424242424242424240e-03,2.048420447263049992e+23,3.532839531022817690e+21,5.515067802119674266e+19,8.365084856458833920e+17
3.030303030303030300e-03,2.040905067696491971e+23,3.514288342534228804e+21,5.482998632725272986e+19,8.314987648052527360e+17
2.727272727272727487e-03,2.044871446967412651e+23,3.524073899880901247e+21,5.499910938506987930e+19,8.341405250969699840e+17
3.333333333333333114e-03,2.036521227233136612e+23,3.503486304071649329e+21,5.464339523919432909e+19,8.285847029394206720e+17
3.030303030303030300e-03,2.040905067696491971e+23,3.514288342534229328e+21,5.482998632725272986e+19,8.314987648052535040e+17
