x,t=1.00e+07s,t=2.00e+07s,t=3.00e+07s,t=4.00e+07s,t=5.00e+07s,t=6.00e+07s,t=7.00e+07s,t=8.00e+07s,t=9.00e+07s
3.030303030303030300e-04,3.397877738205804134e+19,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14,5.855251450842735000e+14
0.000000000000000000e+00,3.397983046365604250e+19,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14,5.855510692058450000e+14
6.060606060606060601e-04,3.396764239227628339e+19,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14,5.852510508549428750e+14
3.030303030303030300e-04,3.397877738205802496e+19,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14,5.855251450842731250e+14
9.090909090909090901e-04,3.395012955946917888e+19,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14,5.848200715661667500e+14
6.060606060606060601e-04,3.396764239227625472e+19,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14,5.852510508549418750e+14
1.212121212121212120e-03,3.392578654316970803e+19,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14,5.842212301560523750e+14
9.090909090909090901e-04,3.395012955946916659e+19,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14,5.848200715661662500e+14
1.515151515151515150e-03,3.389454972872240333e+19,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14,5.834531797763561250e+14
1.212121212121212120e-03,3.392578654316966707e+19,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14,5.842212301560521250e+14
1.818181818181818180e-03,3.385640008940584550e+19,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14
1.515151515151515150e-03,3.389454972872237875e+19,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14,5.834531797763556250e+14
2.121212121212120993e-03,3.381132989170239898e+19,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14,5.814090464834123750e+14
1.818181818181818180e-03,3.385640008940586189e+19,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14,5.825157338544282500e+14
2.424242424242424240e-03,3.375933538753653965e+19,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14,5.801334325290725000e+14
2.121212121212120993e-03,3.381132989170239078e+19,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14,5.814090464834121250e+14
2.727272727272727487e-03,3.370041453510836224e+19,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14,5.786893115085335000e+14
2.424242424242424240e-03,3.375933538753651507e+19,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14,5.801334325290723750e+14
3.030303030303030300e-03,3.363456612644955750e+19,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14,5.770771861191983750e+14
2.727272727272727487e-03,3.370041453510838272e+19,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14,5.786893115085338750e+14
3.333333333333333114e-03,3.356178939926370304e+19,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14,5.752976326567715000e+14
3.030303030303030300e-03,3.363456612644956979e+19,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14,5.770771861191990000e+14
