x,t=3.56e+02s,t=7.11e+02s,t=1.07e+03s,t=1.42e+03s
3.030303030303030300e-04,1.033145335678001124e+25,3.002883386704008197e+24,7.861637362709445455e+23,1.983742228927534124e+23
0.000000000000000000e+00,1.033172566329643248e+25,3.003006411613054674e+24,7.862009488607254644e+23,1.983840903037847559e+23
6.060606060606060601e-04,1.032857394868641575e+25,3.001582618888947800e+24,7.857702970553033797e+23,1.982698992152426064e+23
3.030303030303030300e-04,1.033145335677999406e+25,3.002883386704008197e+24,7.861637362709444113e+23,1.983742228927535131e+23
9.090909090909090901e-04,1.032404466635381944e+25,2.999537144691021234e+24,7.851517015676285123e+23,1.981058839524948228e+23
6.060606060606060601e-04,1.032857394868640931e+25,3.001582618888947263e+24,7.857702970553036481e+23,1.982698992152426064e+23
1.212121212121212120e-03,1.031774764232277913e+25,2.996694614439298286e+24,7.842922494468901873e+23,1.978780291024788830e+23
9.090909090909090901e-04,1.032404466635381514e+25,2.999537144691020161e+24,7.851517015676281097e+23,1.981058839524948228e+23
1.515151515151515150e-03,1.030966517981666638e+25,2.993048281032610390e+24,7.831900855677893497e+23,1.975858636821537877e+23
1.212121212121212120e-03,1.031774764232277483e+25,2.996694614439300434e+24,7.842922494468897846e+23,1.978780291024789166e+23
1.818181818181818180e-03,1.029979075475809746e+25,2.988596802760188841e+24,7.818450425506182338e+23,1.972293701396324323e+23
1.515151515151515150e-03,1.030966517981666208e+25,2.993048281032610390e+24,7.831900855677893497e+23,1.975858636821537877e+23
2.121212121212120993e-03,1.028812040578369243e+25,2.983340354335709044e+24,7.802574641840533967e+23,1.968086723141029174e+23
1.818181818181818180e-03,1.029979075475809102e+25,2.988596802760186693e+24,7.818450425506187706e+23,1.972293701396324659e+23
2.424242424242424240e-03,1.027465084411344801e+25,2.977279773835471064e+24,7.784279470561173659e+23,1.963239668543490779e+23
2.121212121212120993e-03,1.028812040578368384e+25,2.983340354335707434e+24,7.802574641840529940e+23,1.968086723141028167e+23
2.727272727272727487e-03,1.025937886403690535e+25,2.970416297425919139e+24,7.763572599218727153e+23,1.957755017540739835e+23
2.424242424242424240e-03,1.027465084411343513e+25,2.977279773835471064e+24,7.784279470561166948e+23,1.963239668543490779e+23
3.030303030303030300e-03,1.024230111619528693e+25,2.962751458184488966e+24,7.740463126479374637e+23,1.951635680208092681e+23
2.727272727272727487e-03,1.025937886403691180e+25,2.970416297425918602e+24,7.763572599218731179e+23,1.957755017540742184e+23
3.333333333333333114e-03,1.022341400691387764e+25,2.954287042048483941e+24,7.714961423774600512e+23,1.944884958986559774e+23
3.030303030303030300e-03,1.024230111619529123e+25,2.962751458184487892e+24,7.740463126479377321e+23,1.951635680208093352e+23
3.636363636363636360e-03,1.020271364841303519e+25,2.945025066926378769e+24,7.687079066405461935e+23,1.937506529203270829e+23
3.333333333333333114e-03,1.022341400691388194e+25,2.954287042048480183e+24,7.714961423774596486e+23,1.944884958986559103e+23
3.939393939393939607e-03,1.018019583193596914e+25,2.934967772337379092e+24,7.656828795877011436e+23,1.929504427749849422e+23
3.636363636363636360e-03,1.020271364841303734e+25,2.945025066926377695e+24,7.687079066405461935e+23,1.937506529203270829e+23
4.242424242424241987e-03,1.015585601209910629e+25,2.924117614295437910e+24,7.624224497472856675e+23,1.920883045679790230e+23
3.939393939393939607e-03,1.018019583193596914e+25,2.934967772337376944e+24,7.656828795877014121e+23,1.929504427749849086e+23
4.545454545454545234e-03,1.012968929710838284e+25,2.912477263017763293e+24,7.589281185742549156e+23,1.911647122783033528e+23
4.242424242424241987e-03,1.015585601209910415e+25,2.924117614295436837e+24,7.624224497472859359e+23,1.920883045679790230e+23
4.848484848484848481e-03,1.010169044220172909e+25,2.900049602265749735e+24,7.552014994288357356e+23,1.901801743180970894e+23
4.545454545454545234e-03,1.012968929710838284e+25,2.912477263017764366e+24,7.589281185742545129e+23,1.911647122783033864e+23
5.151515151515151728e-03,1.007185384493657548e+25,2.886837729694962703e+24,7.512443167958273800e+23,1.891352331441284904e+23
4.848484848484848481e-03,1.010169044220172479e+25,2.900049602265748662e+24,7.552014994288353330e+23,1.901801743180971565e+23
5.454545454545454974e-03,1.004017354156242420e+25,2.872844957871725710e+24,7.470584056400579112e+23,1.880304648937323123e+23
5.151515151515151728e-03,1.007185384493657334e+25,2.886837729694962703e+24,7.512443167958269774e+23,1.891352331441285240e+23
5.757575757575757354e-03,1.000664320404177822e+25,2.858074815759921497e+24,7.426457108377285186e+23,1.868664790293879456e+23
5.454545454545454974e-03,1.004017354156241991e+25,2.872844957871726783e+24,7.470584056400572402e+23,1.880304648937322117e+23
6.060606060606060601e-03,9.971256137459135693e+24,2.842531050561488600e+24,7.380082866474520569e+23,1.856439179825327773e+23
5.757575757575757354e-03,1.000664320404177178e+25,2.858074815759920960e+24,7.426457108377282502e+23,1.868664790293879120e+23
6.363636363636363848e-03,9.934005277657714305e+24,2.826217629839259398e+24,7.331482961983860921e+23,1.843634567908193196e+23
6.060606060606060601e-03,9.971256137459127103e+24,2.842531050561486990e+24,7.380082866474523254e+23,1.856439179825327773e+23
6.666666666666666227e-03,9.894883189002172713e+24,2.809138743877426894e+24,7.280680109808846761e+23,1.830258027251674624e+23
6.363636363636363848e-03,9.934005277657707863e+24,2.826217629839260471e+24,7.331482961983855552e+23,1.843634567908194202e+23
6.969696969696969474e-03,9.853882062201075022e+24,2.791298808251013738e+24,7.227698103298717636e+23,1.816316949042425045e+23
6.666666666666666227e-03,9.894883189002166270e+24,2.809138743877428505e+24,7.280680109808846761e+23,1.830258027251673952e+23
7.272727272727272721e-03,9.810993712145225155e+24,2.772702466585791360e+24,7.172561808941567978e+23,1.801819038948059303e+23
6.969696969696969474e-03,9.853882062201066432e+24,2.791298808251012665e+24,7.227698103298717636e+23,1.816316949042423702e+23
7.575757575757575968e-03,9.766209575731486379e+24,2.753354593496459586e+24,7.115297160867411730e+23,1.786772312968869330e+23
7.272727272727272721e-03,9.810993712145216565e+24,2.772702466585792434e+24,7.172561808941563951e+23,1.801819038948058968e+23
7.878787878787879215e-03,9.719520709651375659e+24,2.733260297695199547e+24,7.055931155124229778e+23,1.771185093130650418e+23
