t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Average T volume 1,Flux surface 1: solute,Flux surface 2: solute
531.8522057226132,8689222361.27367,8.103599220515875e+16,4.069714443790761e+16,3.2993426929006464e+16,7345412149022394.0,954.8176457809028,-103375946594639.73,-102825583170847.05
532.3522057226132,9108732924.915266,8.09271785906595e+16,4.069674051549636e+16,3.2992922627896772e+16,7237506338533477.0,958.8176457809058,-108814913426672.92,-108229262081121.06
532.8522057226132,9529326453.133682,8.081287607431144e+16,4.069626684884769e+16,3.2992382795168468e+16,7124216900968877.0,962.8176457809064,-114303888214287.75,-113682069896029.61
533.3522057226132,9949422213.685944,8.069305676730046e+16,4.0695712183809304e+16,3.2991805325033764e+16,7005529309035249.0,966.8176457809078,-119820752593358.11,-119162065400079.14
533.8522057226132,10367401235.155739,8.056771635998808e+16,4.069506356436949e+16,3.2991187980333812e+16,6881454447883555.0,970.817645780905,-125341926986667.53,-124645877321680.78
534.3522057226132,10781616892.492327,8.043687548245987e+16,4.069430608908013e+16,3.2990528379795852e+16,6752030231967070.0,974.8176457809054,-130842471227893.72,-130108806125681.92
534.8522057226132,11190405347.912569,8.030058094368955e+16,4.069342263394694e+16,3.298982398410139e+16,6617323135235939.0,978.817645780906,-136296205948457.34,-135524945997015.73
535.3522057226132,11592095838.066044,8.015890682558549e+16,4.069239353729013e+16,3.298907208073034e+16,6477429615469157.0,982.8176457809013,-141675857697080.84,-140867329838460.84
535.8522057226132,11985020848.139322,8.001195540482283e+16,4.0691196241495944e+16,3.2988269767547108e+16,6332477410758947.0,986.8176457809096,-146953231158402.97,-146108100492961.62
536.3522057226132,12367526259.215387,7.985985787174686e+16,4.0689804885929624e+16,3.2987413935099068e+16,6182626683191895.0,990.8176457809044,-152099412087520.7,-151218711647287.53
536.8522057226132,12737981595.057407,7.970277481194955e+16,4.0688189844559656e+16,3.2986501247601476e+16,6028070981806861.0,994.8176457809078,-157085004642472.94,-156170161941333.53
537.3522057226132,13094790527.571362,7.954089641259467e+16,4.0686317201042136e+16,3.2985528122590416e+16,5869037994171572.0,998.8176457809085,-161880406643076.44,-160933265664533.2
537.8522057226132,13436401826.129795,7.937444235243709e+16,4.068414815314071e+16,3.2984490709238972e+16,5705790053655601.0,1002.8176457809029,-166456125885627.44,-165478963043095.16
538.3522057226132,13761320954.815,7.920366133201414e+16,4.068163833740029e+16,3.2983384865345776e+16,5538624367947179.0,1006.8176457809064,-170783139980519.9,-169778672492445.78
538.8522057226132,14068122533.924845,7.902883019895573e+16,4.067873706396744e+16,3.298220613303317e+16,5367872933832507.0,1010.8176457809068,-174833301244613.16,-173804686320822.38
539.3522057226132,14355463888.455933,7.88502526230323e+16,4.067538645035709e+16,3.298094971322319e+16,5193902103988154.0,1014.8176457809097,-178579786974159.53,-177530610225148.1
539.8522057226132,14622099907.48152,7.866825727669992e+16,4.067152044182689e+16,3.2979610439007996e+16,5017111773765183.0,1018.8176457809014,-181997593961680.8,-180931845533806.2
540.3522057226132,14866899435.060614,7.848319547972288e+16,4.06670637048667e+16,3.2978182748090864e+16,4837934159865892.0,1022.8176457809033,-185064074430743.34,-183986111551120.72
540.8522057226132,15088863406.049128,7.829543827115387e+16,4.066193037917078e+16,3.2976660654554508e+16,4656832148565125.0,1026.8176457809088,-187759508692282.88,-186674003589042.12
541.3522057226132,15287144929.14045,7.810537287863357e+16,4.065602267241358e+16,3.2975037720314436e+16,4474297198760620.5,1030.8176457809013,-190067707839721.47,-188979580393623.2
541.8522057226132,15461071504.445145,7.79133985636717e+16,4.0649229281259896e+16,3.2973307026746628e+16,4290846794593721.5,1034.8176457809097,-191976637781846.28,-190890972765741.3
542.3522057226132,15610169543.20222,7.771992183221944e+16,4.064142362143858e+16,3.2971461147140596e+16,4107021453470633.5,1038.817645780904,-193479053965166.2,-192401003332485.4
542.8522057226132,15734191331.423857,7.752535101224992e+16,4.063246184954165e+16,3.296949212083258e+16,3923381307684321.5,1042.8176457809077,-194573134379856.44,-193507805757055.75
543.3522057226132,15835175009.349613,7.733007131744738e+16,4.0622178717069736e+16,3.2967391127389156e+16,3740485637813486.5,1046.817645780909,-195281993355931.16,-194234327035513.1
543.8522057226132,15908684853.8052,7.713450168992386e+16,4.0610391356641336e+16,3.296514945282238e+16,3558944971775262.0,1050.8176457809036,-195571902939181.1,-194546538612209.34
544.3522057226132,15958154032.569277,7.693901618805243e+16,4.0596889991665496e+16,3.296275741282682e+16,3379352825406053.0,1054.8176457809047,-195487747277957.6,-194488885805449.84
544.8522057226132,15984505115.345318,7.674396373509397e+16,4.058143734957076e+16,3.2960204737905656e+16,3202305663112438.0,1058.8176457809045,-195054662115394.78,-194085925850579.38
545.3522057226132,15989120190.898619,7.654965947785712e+16,4.0563765374287464e+16,3.295748056968913e+16,3028397544760317.5,1062.8176457809095,-194306424713119.12,-193370720658269.56
545.8522057226132,15973820011.96094,7.635637643907765e+16,4.054357174056216e+16,3.2954573480755548e+16,2858215243939965.5,1066.8176457809018,-193285160134246.0,-192384551215610.7
546.3522057226132,15940908313.619312,7.616433693661782e+16,4.052051612645639e+16,3.2951471512176796e+16,2692333357076341.0,1070.817645780904,-192041574424312.34,-191177163940029.03
546.8522057226132,15893215445.294682,7.597370388813202e+16,4.049421628175313e+16,3.294816223363264e+16,2531309479530827.0,1074.8176457809077,-190635069140855.03,-189806903213444.12
547.3522057226132,15834141518.631424,7.578457211249077e+16,4.046424395055009e+16,3.2944632831427624e+16,2375679496371507.0,1078.8176457809027,-189133744587035.88,-188340736861809.25
547.8522057226132,15767697433.362127,7.559695974409602e+16,4.043012073437195e+16,3.294087023043192e+16,2225953011594680.2,1082.81764578091,-187614286905887.97,-186854168801980.9
548.3522057226132,15698541612.074936,7.541079988053074e+16,4.039131401655527e+16,3.2936861256517764e+16,2082608908916124.5,1086.8176457809038,-186161734727096.3,-185431033299368.72
548.8522057226132,15632009595.531614,7.522593258984435e+16,4.034723310953033e+16,3.2932592846353036e+16,1946091001951431.8,1090.817645780905,-184869119505802.47,-184163163478246.8
549.3522057226132,15574132859.229645,7.504209741346942e+16,4.029722583316777e+16,3.292805231125444e+16,1816803694914315.2,1094.817645780908,-183836969860094.4,-183149922744293.8
549.8522057226132,15531642338.287039,7.485892651681512e+16,4.024057578251578e+16,3.292322766095372e+16,1695107541703279.0,1098.817645780904,-183172663860230.8,-182497581403215.75
550.3522057226132,15511951256.61727,7.467593866429669e+16,4.017650059313575e+16,3.291810799128624e+16,1581314567923435.5,1102.8176457809088,-182989604554042.5,-182318512215122.97
550.8522057226132,15523111062.942614,7.449253423039694e+16,4.010415155556442e+16,3.291268393663083e+16,1475683215090619.2,1106.817645780904,-183406183893563.44,-182730168779558.9
551.3522057226132,15573733759.654066,7.430799150304107e+16,4.002261495801436e+16,3.2906948183071024e+16,1378412788221917.8,1110.817645780907,-184544490381800.1,-183853801212829.66
551.8522057226132,15672873922.5653,7.412146458710261e+16,3.993091553615302e+16,3.2900896031437096e+16,1289637346638518.5,1114.8176457809088,-186528708901864.88,-185812857243679.6
552.3522057226132,15827434331.707615,7.393200925682181e+16,3.9828054595262584e+16,3.289452764593542e+16,1209411188189470.5,1118.8176457809045,-189457171435151.22,-188705030134292.5
552.8522057226132,16050569343.483276,7.373851937460546e+16,3.9712939380562536e+16,3.2887844403190536e+16,1137719540283072.0,1122.8176457809082,-193491791843434.25,-192691674129369.1
553.3522057226132,16349917292.016165,7.353978824940907e+16,3.958446101361139e+16,3.2880853058539156e+16,1074457827341184.9,1126.817645780903,-198733124641787.16,-197872858934895.47
553.8522057226132,16734128510.408627,7.333450073473658e+16,3.9441489137294136e+16,3.287356514293978e+16,1019429720374177.6,1130.817645780908,-205289626332118.78,-204356606978232.03
554.3522057226132,17211005176.32137,7.312124481456035e+16,3.928288760594521e+16,3.2865997247601696e+16,972342750008287.8,1134.8176457809022,-213258167250109.7,-212239388519598.8
554.8522057226132,17787152167.183327,7.289852670890864e+16,3.910753133738851e+16,3.285817108965039e+16,932806494717554.6,1138.8176457809054,-222720511885058.28,-221602585643067.0
555.3522057226132,18467643728.959885,7.26647893732782e+16,3.891432320927049e+16,3.285011330321982e+16,900334393144113.5,1142.8176457809086,-233739925050717.9,-232509086009615.44
555.8522057226132,19255738583.53467,7.241843397064363e+16,3.870220967911413e+16,3.284185491678504e+16,874350119005914.9,1146.8176457809022,-246358199285005.5,-245000303640712.38
556.3522057226132,20152677795.25474,7.215784357574963e+16,3.847019377396047e+16,3.283343050445249e+16,854199144658870.5,1150.817645780907,-260593422567826.44,-259093947365277.8
556.8522057226132,21157595913.857464,7.188140808097653e+16,3.821734428845901e+16,3.2824877034121644e+16,839165600799986.0,1154.8176457809045,-276438776749344.06,-274782828451025.5
557.3522057226132,22267565884.908443,7.158754907252565e+16,3.7942800466993656e+16,3.281623247403548e+16,828493863930559.9,1158.8176457809072,-293862567232975.9,-292034908661108.7
557.8522057226132,23477782633.058273,7.1274743391296664e+16,3.764577208458489e+16,3.2807534254249336e+16,821413574679794.4,1162.8176457809093,-312809538285803.0,-310794643398835.1
558.3522057226132,24781871403.372375,7.094154421934014e+16,3.732553557981161e+16,3.2798817703394516e+16,817166154262577.5,1166.8176457809034,-333203347465316.25,-330985493364402.5
558.8522057226132,26172288550.71571,7.058659883919684e+16,3.698142758407765e+16,3.2790114587785172e+16,815030495045467.4,1170.8176457809066,-354949892733266.9,-352513297930576.5
559.3522057226132,27640768589.174297,7.020866265761742e+16,3.661283768188207e+16,3.2781451866968132e+16,814345467998651.8,1174.8176457809031,-377941048076118.7,-375270065432745.75
559.8522057226132,29178765264.08047,6.980660959025871e+16,3.621920241152462e+16,3.2772850749413864e+16,814527250554949.2,1178.8176457809082,-402058302528247.44,-399137674387037.8
560.3522057226132,30777837641.913944,6.937943937624237e+16,3.5800002334432756e+16,3.276432609053103e+16,815080173441006.8,1182.8176457809013,-427175830312605.94,-423991012162633.3
560.8522057226132,32429943830.07708,6.8926282743820984e+16,3.535476351034619e+16,3.2755886131259164e+16,815600672271764.6,1186.8176457809038,-453162639740868.4,-449700197154234.2
561.3522057226132,34127621989.28915,6.844640552183807e+16,3.4883064031902676e+16,3.2747532537681936e+16,815774824631450.1,1190.817645780906,-479883627433245.6,-476131708861215.0
561.8522057226132,35864056747.22695,6.7939212767762504e+16,3.4384545545660976e+16,3.273926067649475e+16,815370681550065.1,1194.8176457809031,-507199561770139.56,-503148446889906.75
562.3522057226132,37633045064.10066,6.740425378405668e+16,3.385892905605793e+16,3.273106005014192e+16,814227044811720.5,1198.8176457809063,-534966194594826.8,-530608914063634.75
562.8522057226132,39428886312.20592,6.684122857265037e+16,3.330603386707005e+16,3.2722914817751064e+16,812240458942912.6,1202.8176457809022,-563032823157914.0,-558365840679433.94
563.3522057226132,41246225773.00457,6.6249995897583416e+16,3.272579829502053e+16,3.271480433982181e+16,809352016515262.2,1206.8176457809047,-591240682010369.5,-586264623425868.2
563.8522057226132,43079879502.391235,6.563058275013596e+16,3.21183007606618e+16,3.270670370116361e+16,805535208431056.1,1210.8176457809097,-619421540583753.0,-614141947245284.4
564.3522057226132,44924663245.67404,6.498319468530184e+16,3.1483779978965964e+16,3.2698584183442116e+16,800785598230511.1,1214.817645780905,-647396831915403.2,-641824907009801.8
564.8522057226132,46775240890.89906,6.430822624950987e+16,3.082265313971821e+16,3.2690413672847816e+16,795112661702948.1,1218.8176457809088,-674977561455808.6,-669130868566685.1
565.3522057226132,48626000724.86364,6.360627055512311e+16,3.013553115066975e+16,3.2682156998412276e+16,788533780040330.5,1222.8176457809031,-701965160325037.1,-695868223951698.6
565.8522057226132,50470961808.71783,6.28781269734107e+16,2.9423230161335028e+16,3.26737762023094e+16,781070138804463.2,1226.8176457809072,-728153366834103.9,-721838115753414.5
566.3522057226132,52303708728.66942,6.212480590571372e+16,2.868677869058143e+16,3.2665230745923024e+16,772744165500514.1,1230.8176457809109,-753331148237058.4,-746837135757818.8
566.8522057226132,54117350812.026985,6.134752964517042e+16,2.7927419759018616e+16,3.265647765569849e+16,763578113102456.0,1234.8176457809063,-777286610059918.2,-770660941961269.4
567.3522057226132,55904501254.9254,6.054772845631998e+16,2.714660750623317e+16,3.26474716119151e+16,753593433670452.2,1238.817645780907,-799811778053754.1,-793108681135779.1
567.8522057226132,57657271956.59535,5.972703118011154e+16,2.634599788620889e+16,3.2638164982314776e+16,742810654315892.0,1242.8176457809036,-820708072578653.2,-813988046160263.0
568.3522057226132,59367280691.496025,5.8887249923213896e+16,2.55274332112614e+16,3.262850780141578e+16,731249543256025.9,1246.8176457809077,-839792224076550.4,-833120735104078.0
568.8522057226132,61025668195.75918,5.803035871784211e+16,2.469292057511392e+16,3.2618447695448304e+16,718929421611667.1,1250.8176457809031,-856902302359586.8,-850348013075690.6
569.3522057226132,62623123572.82575,5.715846644029825e+16,2.384460453497402e+16,3.260792975207875e+16,705869530121912.2,1254.817645780905,-871903457789256.1,-865536013104415.6
569.8522057226132,64149917044.14301,5.62737847408652e+16,2.2984734859624236e+16,3.259689633325384e+16,692089398070093.9,1258.8176457809082,-884692909973183.8,-878580358152505.4
570.3522057226132,65595939487.93592,5.5378592237551976e+16,2.2115630626520364e+16,3.258528682840232e+16,677609186689842.8,1262.8176457809045,-895203684177215.2,-889409655600144.9
570.8522057226132,66950748478.664474,5.447519671764933e+16,2.1239642428538464e+16,3.257303734373963e+16,662449994622724.2,1266.817645780909,-903406604033132.1,-897987422869896.6
571.3522057226132,68203620738.64706,5.3565897514435e+16,2.035911486731348e+16,3.2560080321476412e+16,646634122024383.4,1270.8176457809043,-909310117158906.0,-904312062227308.5
571.8522057226132,69343611117.62358,5.265295051099038e+16,1.94763517916505e+16,3.2546344080376216e+16,630185295352525.8,1274.817645780906,-912957669013635.6,-908414624157336.6
572.3522057226132,70359618489.0656,5.1738538296534936e+16,1.8593586811880684e+16,3.253175226650207e+16,613128858533706.6,1278.8176457809095,-914422551426171.8,-910354284158221.5
572.8522057226132,71240459336.6903,5.082474780225304e+16,1.7712961422304942e+16,3.251622320036812e+16,595491939120639.0,1282.8176457809057,-913800424063186.9,-910211697863053.9
573.3522057226132,71974950317.99187,4.991355724032469e+16,1.683651256034611e+16,3.2499669104406228e+16,577303600622042.4,1286.817645780907,-911200011903015.5,-908080670689622.2
573.8522057226132,72552001720.2652,4.900683337206954e+16,1.596617063266513e+16,3.248199519302313e+16,558594994379540.0,1290.817645780904,-906732776337705.2,-904058843569208.2
574.3522057226132,72960724422.08443,4.8106339102727544e+16,1.5103768009192798e+16,3.246309860693551e+16,539399525874764.44,1294.8176457809075,-900502588163402.5,-898238308815527.9
574.8522057226132,73190553660.73328,4.7213750259647064e+16,1.42510568441063e+16,3.244286717424491e+16,519753050742183.56,1298.817645780902,-892596543191224.5,-890697181522537.8
575.3522057226132,73231393479.18063,4.63306793170204e+16,1.3409733987925604e+16,3.242117798308476e+16,499694114616544.6,1302.817645780903,-883078014206728.0,-881493123897373.9
575.8522057226132,73073786066.96658,4.545870295768438e+16,1.2581469881160716e+16,3.2397895754772824e+16,479264247964790.94,1306.8176457809088,-871982812111949.6,-870659637139358.8
576.3522057226132,72709110203.28886,4.459938986248387e+16,1.1767937818899546e+16,3.2372871012304996e+16,458508322169127.0,1310.8176457809043,-859318956562318.6,-858205614161186.0
576.8522057226132,72129812562.90149,4.375432508197412e+16,1.0970839938814002e+16,3.2345938046818736e+16,437474966528837.5,1314.8176457809075,-845070092113458.9,-844118236440643.8
577.3522057226132,71329674692.37405,4.292512777871054e+16,1.0191926716463608e+16,3.2316912694617908e+16,416217037954355.7,1318.8176457809031,-829202116652687.8,-828368874648168.4
577.8522057226132,70304116973.15402,4.21134599430027e+16,9433007562290362.0,3.228558995010245e+16,394792126492919.7,1322.8176457809059,-811672207608078.9,-810921298040639.4
578.3522057226132,69050538845.26462,4.1321024719399944e+16,8695951141203818.0,3.22517414566595e+16,373263070997786.44,1326.8176457809109,-792439211536035.0,-791741279733072.9
578.8522057226132,67568691955.44506,4.054955404154427e+16,7982675082172476.0,3.221511294005044e+16,351698450629418.8,1330.8176457809054,-771474336579533.2,-770806637082176.2
579.3522057226132,65861079674.14722,3.9800786183687176e+16,7295125633458310.0,3.217542167953417e+16,330173009614994.25,1334.817645780908,-748771236917401.6,-748116857536066.2
579.8522057226132,63933372514.62483,3.907643448412562e+16,6635248432207175.0,3.21323541538273e+16,308767964718640.1,1338.8176457809027,-724354842008853.6,-723701679633318.9
580.3522057226132,61794824266.163284,3.837814884970341e+16,6004951862857786.0,3.208556405501768e+16,287571137003693.5,1342.8176457809075,-698288576544339.1,-697628252897128.9
580.8522057226132,59458668000.81133,3.7707471762874984e+16,5406064526514628.0,3.203467093607225e+16,266676841620137.28,1346.8176457809118,-670679858626245.1,-670006716271918.5
581.3522057226132,56942464468.576515,3.70657904896507e+16,4840288238175067.0,3.19792598471824e+16,246185461828785.6,1350.8176457809034,-641683899322258.5,-640994160934673.6
581.8522057226132,54268367859.485146,3.645428715076855e+16,4309147835212020.0,3.1918882419929924e+16,226202627258714.34,1354.817645780908,-611505839596456.8,-610796960959312.0
582.3522057226132,51463265874.479225,3.587388837334424e+16,3813939029443870.0,3.1853059967224764e+16,206837913409744.84,1358.817645780905,-580401169786855.0,-579671378174197.4
582.8522057226132,48558743360.44275,3.5325216446141372e+16,3355675641571506.5,3.1781289263100464e+16,188202982726013.53,1362.817645780907,-548674225825579.75,-547922213093763.3
583.3522057226132,45590812919.13078,3.480854426447049e+16,2935037853141902.0,3.1703051719049156e+16,170409101466495.9,1366.8176457809025,-516674399408060.8,-515899131314155.2
583.8522057226132,42599354196.22693,3.4323756822531456e+16,2552323590063808.5,3.1617826636696124e+16,153563996417328.16,1370.8176457809043,-484789590357328.75,-483990195742006.7
584.3522057226132,39627209172.76267,3.3870322494722536e+16,2207405770584169.0,3.1525109029944548e+16,137768066984657.8,1374.8176457809102,-453436417498520.1,-452612128132104.9
584.8522057226132,36718897585.430336,3.344727770332424e+16,1899698831545839.8,3.142443210670636e+16,123110046174452.31,1378.8176457809057,-423046832167122.9,-422196952433252.1
585.3522057226132,33918948489.89399,3.3053228624245292e+16,1628138567195125.8,3.1315393828296964e+16,109662309804711.8,1382.817645780908,-394051080066137.9,-393174973000135.8
585.8522057226132,31269893487.74092,3.2686373144827004e+16,1391179694018162.8,3.1197686019499796e+16,97476161415531.86,1386.8176457809027,-366857449154014.75,-365954530798963.0
586.3522057226132,28810033242.19469,3.2344545186447988e+16,1186815447960460.2,3.1071123374427136e+16,86577554027149.1,1390.8176457809063,-341829904808867.56,-340899642429881.5
586.8522057226132,26571164381.82416,3.2025281646429904e+16,1012622640195973.2,3.0935668616680156e+16,76963818389390.1,1394.8176457809109,-319265470503197.0,-318307382338604.3
587.3522057226132,24576523327.879288,3.172590966139742e+16,865833690701934.0,3.0791449386865148e+16,68602007307030.4,1398.8176457809031,-299373906332955.2,-298387561753429.94
587.8522057226132,22839244034.1356,3.1443648939185796e+16,743434140237907.2,3.063876256932849e+16,61429390375370.32,1402.8176457809075,-282262640460050.3,-281247660047265.88
588.3522057226132,21361612867.727703,3.1175721090176336e+16,642280260568009.5,3.047806305632231e+16,55356411673157.07,1406.817645780905,-267929769680397.94,-266885825080207.44
588.8522057226132,20135318607.53814,3.0919455925382124e+16,559227335153248.2,3.03099363928981e+16,50272062012157.57,1410.8176457809063,-256267092678334.3,-255193906268832.03
589.3522057226132,19142741573.528835,3.067238426650972e+16,491256046640320.2,3.013505789724182e+16,46051179885999.35,1414.8176457809009,-247073598061343.44,-245970942568777.53
589.8522057226132,18359133300.74249,3.0432308325354612e+16,435583336195711.56,2.9954143836006612e+16,42562794018988.49,1418.817645780904,-240077895044416.0,-238945593269532.25
590.3522057226132,17755359604.668823,3.0197344024118868e+16,389745831450080.6,2.9767902053589308e+16,39678383719870.125,1422.8176457809104,-234966272549491.25,-233804197351586.7
590.8522057226132,17300772279.57932,2.996593403763811e+16,351648360980079.4,2.9576989424426596e+16,37278951459169.79,1426.8176457809057,-231411977317573.12,-230220051960336.72
591.3522057226132,16965774569.15969,2.9736834758659884e+16,319576113751013.6,2.9381981597131976e+16,35260082002302.19,1430.8176457809068,-229101290876191.1,-227879489784981.62
591.8522057226132,16723751541.922165,2.9509083736559612e+16,292174991094612.8,2.9183357403905764e+16,33534617807704.26,1434.8176457809025,-227753056114149.53,-226501406042121.56
592.3522057226132,16552209463.994883,2.9281955726055284e+16,268409030244608.78,2.8981497076310316e+16,32033067290920.23,1438.8176457809057,-227130067287483.88,-225848648846251.0
592.8522057226132,16433149491.100685,2.905491521109552e+16,247505532126165.88,2.8776691005203736e+16,30702240616133.215,1442.8176457809104,-227042594843570.44,-225731544326228.03
593.3522057226132,16351651165.749775,2.882758259199726e+16,228883801678991.22,2.8569181598238588e+16,29500840428485.477,1446.8176457809025,-227334722493972.4,-225994231846601.34
593.8522057226132,16300054132.634869,2.8599662158067296e+16,212158033000125.03,2.83590834364975e+16,28404388515550.965,1450.8176457809072,-227922560402490.72,-226552885297566.06
594.3522057226132,16270223157.483149,2.837094351289918e+16,197015617045868.97,2.8146520303542304e+16,27391322087863.67,1454.8176457809045,-228720794451357.66,-227322250916662.66
594.8522057226132,16256901727.152767,2.8141272523109096e+16,183225628379899.88,2.7931583824953988e+16,26446812873477.27,1458.8176457809047,-229673161516294.47,-228246129730779.6
595.3522057226132,16256470542.421167,2.791053428649436e+16,170612167334991.72,2.7714345527684508e+16,25560335004308.797,1462.8176457809093,-230740430332600.94,-229285356739711.16
595.8522057226132,16266391345.21322,2.767864190404132e+16,159036507825729.8,2.749486495404964e+16,24724175774604.125,1466.8176457809031,-231894597644789.62,-230411996925703.06
596.3522057226132,16284822919.572603,2.7445529250790824e+16,148385591680845.66,2.727319490998634e+16,23932464300722.176,1470.8176457809084,-233114889344489.2,-231605346236081.62
596.8522057226132,16310372364.839088,2.7211146330777988e+16,138564748987528.25,2.7049384714192144e+16,23180557225945.098,1474.817645780906,-234385176392767.4,-232849347328980.97
597.3522057226132,16341940815.954775,2.6975456230690584e+16,129493069389886.9,2.682348216075797e+16,22464658601914.03,1478.817645780906,-235692376099156.22,-234130990655351.66
597.8522057226132,16378629800.200945,2.673843304087214e+16,121100375457580.45,2.6595534702243196e+16,21781584541586.54,1482.8176457809018,-237025484775547.97,-235439346895933.22
598.3522057226132,16419684175.184345,2.6500060363332172e+16,113325151956363.47,2.63655901778993e+16,21128613792336.363,1486.817645780905,-238374990728219.94,-236764979716222.28
598.8522057226132,16464456296.983667,2.6260330186236612e+16,106113053994503.5,2.6133697279284504e+16,20503388501310.324,1490.8176457809116,-239732507776915.9,-238099579027991.5
599.3522057226132,16512382374.610897,2.6019241998322748e+16,99415780202560.14,2.5899905861050852e+16,19903844686960.008,1494.8176457809022,-241090535329908.25,-239435720786016.84
599.8522057226132,16562965960.219803,2.57768020690906e+16,93190189401155.9,2.56642671557069e+16,19328161016570.86,1498.817645780909,-242442292607488.7,-240766700912510.34
600.3522057226132,16615765820.546076,2.5533022849185504e+16,87397589310949.83,2.542683392457484e+16,18774719533905.598,1502.8176457809034,-243781598450126.75,-242086414785839.12
600.8522057226132,16670386671.293621,2.5287922461135892e+16,82003152830701.53,2.5187660563250376e+16,18242074668160.387,1506.8176457809025,-245102780963128.5,-243389266545980.75
601.3522057226132,16726471899.941,2.5041524259692016e+16,76975432336378.8,2.494680317260677e+16,17728928276971.797,1510.817645780913,-246400607915545.34,-244670099135356.38
601.8522057226132,16783697738.966246,2.4793856446610508e+16,72285951205284.8,2.4704319602456176e+16,17234109251324.371,1514.8176457809034,-247670232293762.75,-245924139476632.94
602.3522057226132,16841768534.931458,2.454495172843198e+16,67908857276626.25,2.4460269472727548e+16,16756556659277.03,1518.81764578091,-248907149308484.8,-247146955087632.47
602.8522057226132,16900412865.99851,2.4294847008390416e+16,63820626660636.0,2.4214714175631572e+16,16295305685348.91,1522.8176457809057,-250107162262349.97,-248334419542273.72
603.3522057226132,16959380327.906338,2.4043583105489308e+16,59999808923125.97,2.3967716861376964e+16,15849475808873.281,1526.8176457809054,-251266355383143.6,-249482684884462.12
603.8522057226132,17018438853.707584,2.379120449520573e+16,56426806585790.984,2.3719342409385856e+16,15418260795245.07,1530.8176457809002,-252381072195199.66,-250588159569786.3
604.3522057226132,17077372464.37762,2.3537759067384092e+16,53083683317368.06,2.3469657386525532e+16,15000920168726.697,1534.817645780905,-253447898329739.3,-251647490838256.88
604.8522057226132,17135979370.490698,2.3283297897741744e+16,49953996286014.39,2.3218729993570484e+16,14596771905877.094,1538.817645780912,-254463647912308.78,-252657550659070.9
605.3522057226132,17194070362.280167,2.302787503009609e+16,47022648991230.68,2.296663000089256e+16,14205186141921.385,1542.8176457808997,-255425352841201.88,-253615424564334.1
605.8522057226132,17251467438.320225,2.277154726697565e+16,44275761557955.25,2.271342867422703e+16,13825579723233.268,1546.8176457809084,-256330254402871.47,-254518402821088.84
606.3522057226132,17308002632.950268,2.2514373966731828e+16,41700556001248.29,2.2459198691257156e+16,13457411470816.174,1550.8176457809027,-257175796771159.84,-255363973492048.88
606.8522057226132,17363517010.212196,2.2256416845642304e+16,39285254390004.79,2.2204014049690748e+16,13100178044543.557,1554.817645780904,-257959622014979.56,-256149817013454.25
607.3522057226132,17417859798.052025,2.19977397838129e+16,37018988176426.64,2.1947949967459068e+16,12753410317605.455,1558.8176457809127,-258679566299758.84,-256873801979407.53
607.8522057226132,17470887641.25874,2.1738408633950436e+16,34891717232555.74,2.169108277564391e+16,12416670186319.428,1562.8176457809022,-259333657015969.22,-257533981870164.12
608.3522057226132,17522463955.370014,2.1478491032308256e+16,32894157359560.105,2.143348980473164e+16,12089547753096.096,1566.8176457809093,-259920110606264.25,-258128592500238.38
608.8522057226132,17572458366.78681,2.121805621130318e+16,31017715220045.145,2.1175249264794216e+16,11771658830575.465,1570.8176457809057,-260437330893683.2,-258656049993200.28
609.3522057226132,17620746226.773514,2.0957174813475296e+16,29254429796412.99,2.091644012020937e+16,11462642723280.564,1574.8176457809059,-260883907738636.12,-259114949115377.4
609.8522057226132,17667208188.995018,2.069591870661296e+16,27596919605407.176,2.06571419595494e+16,11162160249962.523,1578.8176457808993,-261258615873394.94,-259504061821674.38
610.3522057226132,17711729841.864594,2.0434360799999416e+16,26038335005328.15,2.0397434861288812e+16,10869891975435.336,1582.8176457809038,-261560413780589.97,-259822335884440.28
610.8522057226132,17754201388.30209,2.017257486185488e+16,24572315021815.105,2.013739925600633e+16,10585536625356.184,1586.817645780911,-261788442497394.7,-260068893491432.88
611.3522057226132,17794517366.60584,1.9910635338153812e+16,23192948193615.676,1.9877115785781524e+16,10308809661283.848,1590.8176457808993,-261942024240551.6,-260243029712191.16
611.8522057226132,17832576407.055027,1.964861717308903e+16,21894737003844.746,1.9616665161512212e+16,10039441996585.81,1594.817645780908,-262020660759368.7,-260344210743899.44
612.3522057226132,17868281019.6238,1.9386595631537116e+16,20672565516825.613,1.935612801890279e+16,9777178836484.432,1598.8176457809022,-262024031334874.34,-260372071858561.7
612.8522057226132,17901537408.829926,1.912464612394986e+16,19521669887308.887,1.909558477389731e+16,9521778627823.25,1602.8176457809031,-261951990353614.28,-260326414983262.62
613.3522057226132,17932255312.281593,1.886284403415951e+16,18437611448958.02,1.8835115478349176e+16,9273012106072.492,1606.817645780912,-261804564394464.47,-260207205854714.38
613.8522057226132,17960347859.94482,1.860126455063651e+16,17416252123542.898,1.8574799676736372e+16,9030661428738.473,1610.817645780904,-261581948776390.06,-260014570698362.94
614.3522057226132,17985731451.543484,1.8339982501781584e+16,16453731922154.783,1.831471626474223e+16,8794519385742.135,1614.8176457809097,-261284503524518.16,-259748792391175.06
